Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,author,author_followers
instagram,post,3923476116279636895,"📸 SEKITAR MESYUARAT KHAS AJK + KETUA PEMUDA PDM SEMBRONG

Alhamdulillah, telah berlangsung dengan jayanya Mesyuarat Khas AJK bersama Ketua Pemuda PDM Sembrong sempena persiapan menghadapi PRN16 malam tadi!
 
Mesyuarat semalam memperlihatkan komitmen padu dan semangat berkobar-kobar daripada semua barisan kepimpinan yang hadir demi memastikan jentera kita berada pada tahap kesiapsiagaan yang tertinggi. Momentum ini akan terus kita bawa demi masa depan Sembrong!
Terima kasih diucapkan kepada semua sahabat, AJK, dan sayap Pemuda atas kehadiran, idea-idea bernas, serta komitmen yang tidak berbelah bahagi. Sinergi seperti inilah yang menjadi nadi kekuatan kita.
Satu pasukan, satu matlamat. Ayuh kita gempur! ✊🔥
#PDMSembrong #PRN16 #PemudaSembrong #MajuJohor #sembrongkita",https://www.instagram.com/p/DZy_L2Dk7Of/,,,positive,2026-06-20 05:53:42+00:00,21,0,0,0,0.9991843938827514,21,positive,0.9972813129425049,malay,Malay/Bumiputera,no_clear_emotion,0.05235273018479347,0.05220408737659454,0.29407158493995667,0.04022892564535141,0.2186325192451477,0.04485168680548668,,
instagram,post,3922017380113584277,"Bermacam macam tuduhan dan fitnah di buang keatasnya. Banyak sangat percubaan demi cubaan buruk yang dilemparkan keatasnya. 

Namun, Dato’ Seri Aminuddin Harun (Tok Min) tetap tenang,
Kerana beliau tahu dan yakin, rakyat Negeri Sembilan lebih mengenali beliau melalui prestasi, bukan melalui persepsi.

Tok Min bukan pemimpin yang hanya muncul ketika musim pilihan raya seperti Naratif yang dimainkan di media sosial oleh pihak UMNO. Beliau sentiasa turun ke kampung kampung, taman perumahan, kawasan nelayan, pekan dan bandar. Beliau mendengar sendiri masalah rakyat, membantu mereka yang memerlukan, dan memastikan bantuan sampai sama ada melalui dirinya sendiri atau wakil-wakil yang diamanahkan.

Saya yakin masyarakat DUN Linggi tahu menilai yang mana Fakta dan yang mana Fitnah. 
Mereka akan menilai pemimpin berdasarkan rekod kerja, bukan dengan rekaan negatif UMNO.

Menang atau kalah adalah lumrah pertandingan, tetapi khidmat Tok Min kepada rakyat adalah amanah yang tidak pernah terhenti.
.Dot.

#tokmin
#Keadilan
#DUNLinggi
#PRN16
#harapan
#all
#follow",https://www.instagram.com/p/DZtzgcIlBCV/,,,negative,2026-06-18 05:35:27+00:00,3,0,0,0,0.0004988908767700195,3,negative,0.9983370304107666,malay,Malay/Bumiputera,love,0.12873269617557526,0.014359976164996624,0.04300875589251518,0.06053023040294647,0.4983051121234894,0.025247985497117043,,
instagram,post,3921511816815781057,"Menghadiri Mesyuarat AJK PAS Kawasan Jempol Kali Ke-8 Sesi 2025–2027 di Muassasah Darus Su'ada, Batu Kikir. Semoga segala perancangan yang diputuskan dapat dilaksanakan dengan jayanya demi kesejahteraan rakyat.

#PASJempol #PRN16 #PASNegeriSembilan #Jempol #PASForAll",https://www.instagram.com/p/DZsAjhnzSTB/,,,positive,2026-06-17 12:51:02+00:00,2,0,0,0,0.9933814525604248,2,positive,0.977938175201416,malay,Malay/Bumiputera,happy,0.07660955935716629,0.07901012897491455,0.3980821669101715,0.042372848838567734,0.14383678138256073,0.03429502248764038,,
instagram,post,3920448047615683518,"早安！Morning💖
开始啦！
准备做工了…
#PRN16
#dunpaloh",https://www.instagram.com/p/DZoOrpWgau-/,,,positive,2026-06-16 01:37:28+00:00,0,0,0,0,0.8945183038711547,0,positive,0.6483943462371826,english,Mixed/Urban,happy,0.06600076705217361,0.0658685714006424,0.47072598338127136,0.01938251592218876,0.30398643016815186,0.017309317365288734,,
instagram,post,3924097376705293412,"💛💙 Melahirkan generasi Malaysia yang berdaya saing global melalui pelaburan pendidikan yang berani demi mencapai standard bertaraf dunia. 📚✨

Empowering a globally competitive Malaysian generation through bold educational investments to achieve world-class standards. 📚✨ 

#bersama  #PISAQuartileTeratas
#johor #johormengundi #agendabersama 

official.bersama Parti Bersama Rakyat Bijak",https://www.instagram.com/p/DZ1McX6j6xk/,,,positive,2026-06-21 02:28:02+00:00,0,0,0,0,0.9822345361113547,0,positive,0.9407817870378494,multilingual,Unknown,happy,0.04156433418393135,0.057896267622709274,0.5923913717269897,0.024309435859322548,0.13788487017154694,0.03015005961060524,,
instagram,post,3924096316376515801,"💛💙 Melahirkan generasi Malaysia yang berdaya saing global melalui pelaburan pendidikan yang berani demi mencapai standard bertaraf dunia. 📚✨

Empowering a globally competitive Malaysian generation through bold educational investments to achieve world-class standards. 📚✨ 

#bersama  #PISAQuartileTeratas
#johor #johormengundi #agendabersama 

official.bersama Parti Bersama Rakyat Bijak",https://www.instagram.com/p/DZ1MM8aCoTZ/,,,positive,2026-06-21 02:25:57+00:00,0,0,0,0,0.9822345361113547,0,positive,0.9407817870378494,multilingual,Unknown,happy,0.04156433418393135,0.057896267622709274,0.5923913717269897,0.024309435859322548,0.13788487017154694,0.03015005961060524,,
instagram,post,3923478229696812132,"Santai saturday

#johormengundi",https://www.instagram.com/p/DZy_qmVDpRk/,,,neutral,2026-06-20 05:57:54+00:00,1,0,0,0,0.5,1,neutral,0.8029456734657288,english,Mixed/Urban,no_clear_emotion,0.08142323791980743,0.02692234329879284,0.08638182282447815,0.013716020621359348,0.3346252739429474,0.016607623547315598,,
youtube,post,PB9hgeDKOOM,நெகிரி செம்பிலான்  தேர்தல்: களமிறங்குவரா  டத்தோ கனகராஜா?,https://www.youtube.com/watch?v=PB9hgeDKOOM,,,negative,2026-06-18 07:52:50+00:00,3,0,0,446,0.14193626046180724,7,negative,0.5268791317939758,multilingual,Unknown,no_clear_emotion,0.02680431865155697,0.016240157186985016,0.05606260523200035,0.01161529216915369,0.1648242473602295,0.027550460770726204,,
youtube,post,-9rcwEfAwbg,"MIPP umum bertanding empat kerusi PRN Johor, tiga kerusi PRN Negeri Sembilan | 15 MINIT MMTV TERKINI 15 Jun 2026

#15minitmmtv #utusanonline #kosmoonline #mmtv #berita #relevan #mutakhir",https://www.youtube.com/watch?v=-9rcwEfAwbg,,,neutral,2026-06-15 05:56:26+00:00,6,0,0,716,0.5,13,neutral,0.9146316051483154,english,Mixed/Urban,no_clear_emotion,0.03581317141652107,0.014304780401289463,0.04258156940340996,0.01839989423751831,0.1919420063495636,0.02519908919930458,,
youtube,post,jFhSx8r6eXw,"Dalam video ini, Whisper Politics mengulas pendirian Parti Bersama Malaysia yang memilih untuk kekal solo dalam menghadapi PRN Johor dan Negeri Sembilan. Keputusan Rafizi Ramli menolak gabungan politik dilihat sebagai langkah berani, tetapi turut mengundang persoalan besar sama ada strategi ini mampu menarik pengundi atau hanya memecahkan undi dalam persaingan politik yang semakin sengit.

Whisper Politics — Kami bisik, anda fikir.

#WhisperPolitics #RafiziRamli #PartiBersama #PRNJohor #PRNNegeriSembilan #PolitikMalaysia #BersamaMalaysia #PRN #AnalisisPolitik

Disclaimer
Kandungan video ini bertujuan untuk analisis dan pendidikan politik semata-mata. Semua pandangan berasaskan laporan media sahih dan tidak mewakili mana-mana parti politik. Whisper Politics menolak sebarang fitnah, hasutan, atau ucapan kebencian, dan menghormati undang-undang Malaysia di bawah Akta Komunikasi & Multimedia 1998.",https://www.youtube.com/watch?v=jFhSx8r6eXw,,,negative,2026-06-16 00:00:24+00:00,43,0,0,1101,0.0004966735839843639,54,negative,0.9983444213867188,malay,Malay/Bumiputera,no_clear_emotion,0.08137936145067215,0.06480321288108826,0.10453426837921143,0.01961495913565159,0.11816449463367462,0.08267562836408615,,
x,post,,User: search?q=%28%22Negeri%20Sembilan%22%20OR%20%22PRN%20N9%22%29%20%28%22BN%20PH%22%20OR%20%22PH%20BN%22%20OR%20%22Kerajaan%20Perpaduan%22%20OR%20%22BN%20solo%22%20OR%20%22PH%20solo%22%20OR%20%22pengkhianatan%22%29&src=typed_query&f=live not found,,,,neutral,2026-06-21 02:55:32.211412+00:00,0,0,0,0,0.5,0,neutral,0.8399541974067688,english,Mixed/Urban,love,0.1102280393242836,0.02868216298520565,0.05741055682301521,0.06507273763418198,0.464713990688324,0.033496543765068054,,
