Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
instagram,post,3920017356123662802,"TUNKU PANGLIMA JOHOR BERSAMA JMR LAKAR SEJARAH TAMATKAN PERLUMBAAN 24 JAM LE MANS

Johor Motorsports Racing melakar sejarah baharu bagi pasukan apabila menamatkan perlumbaan berprestij tinggi 24 Hours of Le Mans 2026, di kedudukan P14.

Pemilik merangkap pelumba JMR, YAM Tunku Abdul Rahman Al-Haj Ibni Sultan Ibrahim, Tunku Panglima Johor bersama rakan sepasukan Ben Green dan Lorcan Hanafin, masing-masing mempamerkan pemanduan yang konsisten sepanjang perlumbaan dalam jentera Chevrolet Corvette Z06 GT3.R.

Walaupun dibelenggu beberapa masalah kotak gear, namun pasukan dan jentera dapat bertahan sehingga ke bendera penamat di litar Circuit de la Sarthe, Le Mans, Perancis.

Edisi ke-94 Le Mans ini berlangsung dalam keadaan litar yang hampir sempurna, dengan cuaca baik mencecah sehingga 28 darjah Celsius dan angin sepoi-sepoi sepanjang tempoh 24 jam itu.

JMR bekerjasama dengan TF Sport untuk penampilan sulung di perlumbaan Le Mans tahun ini, menjadi salah satu daripada empat wakil Chevrolet dalam kategori LMGT3.

Perlumbaan seterusnya bagi pasukan JMR akan berlangsung dua minggu lagi di Crowdstrike 24 Jam Spa di litar Spa-Francorchamps, Belgium.

#JohorRacing
#theroyaljohor",,,positive,2026-06-15 11:21:45+00:00,523,0,5,0,0.9734191298484802,528,https://www.instagram.com/p/DZmswQpHenS/,,,positive,0.9113970994949341,malay,Malay/Bumiputera,no_clear_emotion,0.047497060149908066,0.041345011442899704,0.0900605320930481,0.015923194587230682,0.061599042266607285,0.027875712141394615
instagram,post,3922279287898086848,"Duli Yang Amat Mulia Tunku Mahkota Ismail, Pemangku Sultan Johor turut serta dalam pertandingan bola sepak 6-Sebelah bersama para penyokong dan kakitangan yang berlangsung selama dua hari di Istana Pasir Pelangi, Johor Bahru bermula hari ini. Allah Peliharakan Sultan.

———

His Royal Highness Tunku Ismail, The Regent of Johor played football in a two-day six-a-side competition with fans and staff at the Pasir Pelangi Palace, Johor Bahru starting today. Allah Peliharakan Sultan.",,,neutral,2026-06-18 14:15:49+00:00,2004,0,13,0,0.5,2017,https://www.instagram.com/p/DZuvDsxCZ3A/,,,neutral,0.887576699256897,english,Mixed/Urban,no_clear_emotion,0.051169052720069885,0.025461658835411072,0.0840536579489708,0.022180965170264244,0.11567024886608124,0.040178168565034866
instagram,post,3923489615545210391,"SULTAN IBRAHIM KURNIA PINGAT KEPADA 124 PENERIMA SEMPENA ULANG TAHUN HARI KEPUTERAAN RASMI SULTAN JOHOR

Seramai 124 penerima dikurniakan pingat sempena Ulang Tahun Hari Keputeraan Rasmi Baginda pada 23 Mac 2026. 

KDYMM SPB Yang di-Pertuan Agong, Sultan Ibrahim mengurniakan Pingat Lama dan Baik Dalam Perkhidmatan (PLP) kepada 29 orang penerima manakala Pingat Jasa Dan Lama Dalam Pekerjaan (PJP) seramai 
19 penerima. 

Turut dikurniakan Pingat Sultan Ibrahim Pangkat Kedua (60) dan Pingat Sultan Ibrahim Pangkat Ketiga (16). 

Pengurniaan Pingat disempurnakan oleh DYAM Tunku Mahkota Ismail, Pemangku Sultan Johor pada Majlis Darjah dan Pingat bagi daerah Muar, Tangkak dan Segamat  di Dewan Jubli Intan Sultan Ibrahim, Muar pada hari ini (20 Jun).

Terdahulu Majlis Darjah dan Pingat dimulakan dengan Bacaan Doa oleh Kadi Daerah Muar dan Sembah Ucapan Taat Setia oleh Pegawai Daerah Muar diiringi Pegawai Daerah Tangkak dan Segamat. 

#sultanjohor 
#johor
#royalpressoffice",,,neutral,2026-06-20 06:20:31+00:00,5987,0,25,0,0.5,6012,https://www.instagram.com/p/DZzCQSOgZYX/,,,neutral,0.9967101812362671,malay,Malay/Bumiputera,no_clear_emotion,0.05155130475759506,0.02767289988696575,0.06538351625204086,0.03701359033584595,0.22692307829856873,0.04340938478708267
instagram,post,3923773689330617021,I visited the Tunku Mahkota Ismail Youth Centre (TMIYC) Muar today to meet and engage with the youth in Muar.,,,neutral,2026-06-20 15:44:55+00:00,93184,0,38,0,0.5,93222,https://www.instagram.com/p/DZ0C2Gjk0q9/,,,neutral,0.8160948753356934,english,Mixed/Urban,no_clear_emotion,0.02259463630616665,0.022788099944591522,0.17306821048259735,0.01886172778904438,0.23866821825504303,0.05524434894323349
instagram,post,3924028701108605265,"YANG DI-PERTUAN AGONG DAN RAJA PERMAISURI AGONG ZAHIR UCAPAN SELAMAT HARI BAPA 

KDYMM SPB Yang di-Pertuan Agong Sultan Ibrahim dan KDYMM SPB Raja Permaisuri Agong Raja Zarith Sofiah menzahirkan ucapan Selamat Hari Bapa buat seluruh insan yang bergelar bapa.

“Bapa adalah sumber kekuatan sesebuah keluarga serta pembimbing yang mencorakkan masa depan anak-anak.

Terima kasih atas segala pengorbanan, kasih sayang dan bimbingan yang amat bernilai. Biarpun jarang dizahirkan dengan kata-kata, jasa serta kasih seorang bapa tetap abadi di dalam hati.

“Semoga Allah Subhanahu Wa Ta’ala melimpahkan rahmat-Nya ke atas Almarhum ayahanda, Almarhum Sultan Iskandar dan Almarhum Sultan Idris Shah II,” titah Seri Paduka Baginda.

#YDPAgong #AllahPeliharakanSultan #IstanaNegara",,,positive,2026-06-21 00:12:00+00:00,2034,0,40,0,0.9980307221412659,2074,https://www.instagram.com/p/DZ081AyBBFR/,,,positive,0.9934357404708862,malay,Malay/Bumiputera,love,0.04625161364674568,0.032815348356962204,0.06308925896883011,0.06322376430034637,0.7351524233818054,0.02573336660861969
instagram,post,3924151551694967307,"Hutang budi dibawa mati. 

Terima kasih Luqman kerana sentiasa beri ruang untuk saya tumbuh dalam politik. 

Luqman ada dalam politik lebih awal dari saya. Saya menang di Puteri Wangsa atas bimbingan dan pimpinan Luqman dalam kempen PRN Johor 2022. 

Di saat begitu ramai isteri yang perlu mengalah untuk beri ruang pada kerjaya suami, Luqman sanggup lepaskan jawatan jawatan penting supaya saya boleh terus berkhidmat tanpa kompromi. 

Terima kasih kerana sentiasa sudi mengorbankan tenaga, masa dan wang ringgit untuk penduduk di Puteri Wangsa. Sentiasa beri buah idea untuk memajukan Puteri Wangsa dan sentiasa sedia menjadi teman terbaik saya dalam perjuangan ini. 

Terima kasih kerana sanggup beri saya satu lagi ruang untuk menawarkan diri berkhidmat untuk rakyat Johor dan Malaysia pada PRU akan datang. 

Buat masa sekarang, kita sama-sama fokus bantu Rashifa dan semua calon-calon yang akan diumumkan malam ini! 

Ke bukit sama kita daki, ke lurah sama kita renangi. 

When I count my blessings, I always always count you more than once. 🩷",,,negative,2026-06-21 04:15:02+00:00,43,0,0,0,0.0004838705062866211,43,https://www.instagram.com/p/DZ1YwuTk5IL/,,,negative,0.9983870983123779,malay,Malay/Bumiputera,love,0.033773332834243774,0.024516886100172997,0.08105483651161194,0.049017831683158875,0.721357524394989,0.026461707428097725
instagram,post,3923680628583539698,"Saya yakin dan percaya, Rashifa Aljunied akan terus berikan yang terbaik untuk Puteri Wangsa. Rashifa bukan suara MUDA semata-mata.

Rashifa adalah Suara Kita Semua.

#puteriwangsa #prnjohor #partimuda #johor #malaysia",,,positive,2026-06-20 12:42:23+00:00,118,0,10,0,0.9994086086750029,128,https://www.instagram.com/p/DZztr4-zaPy/,,,positive,0.9980286955833435,malay,Malay/Bumiputera,happy,0.03885773569345474,0.03847477585077286,0.5895205140113831,0.01444659661501646,0.22631023824214935,0.02390524372458458
instagram,post,3923589889484980312,"Semasa saya mula menerima mandat untuk menjadi wakil rakyat Puteri Wangsa pada tahun 2022, Rashifa adalah orang pertama yang saya ajak ke dalam pasukan sebagai Pegawai Khas di Pusat Khidmat Puteri Wangsa. 

Daripada tidak ada apa-apa, kita sama-sama bina pejabat, recruit team, buat sistem aduan, raih dana, dan bangunkan Pusat Khidmat Puteri Wangsa. 

Rashifa kerja pagi, petang, siang dan malam untuk rakyat di sini. Rashifa angkat suara rakyat Puteri Wangsa ke peringkat nasional dan antarabangsa. 

Di sebalik 13000 aduan yang telah kami selesaikan, RM1.92 juta yang telah kami raih untuk Puteri Wangsa, setiap keluarga yang kami bantu - Rashifa ada bersama saya. 

Orang Puteri Wangsa berhak dapatkan wakil yang kenal mereka, yang sayangkan mereka, yang nak angkat suara mereka. 

Saya yakin dan percaya, Rashifa Aljunied akan terus berikan yang terbaik untuk Puteri Wangsa. Rashifa bukan suara MUDA semata-mata.

Rashifa adalah Suara Kita Semua.",,,positive,2026-06-20 09:39:44+00:00,429,0,8,0,0.9624312818050385,437,https://www.instagram.com/p/DZzZDdnEQBY/,,,positive,0.8747709393501282,malay,Malay/Bumiputera,love,0.09272946417331696,0.06490051746368408,0.03837856650352478,0.14513739943504333,0.5571485757827759,0.04996408522129059
instagram,post,3922199423644445958,"100% kehadiran, 100% komitmen demi Puteri Wangsa.

Mandat yang dipinjamkan digalas penuh ikhlas, tanpa culas. Terima kasih atas peluang untuk terus berkhidmat demi negeri tercinta!

#puteriwangsa #amiraaisya #muda #johor",,,neutral,2026-06-18 11:37:08+00:00,333,0,6,0,0.5,339,https://www.instagram.com/p/DZuc5hYka0G/,,,neutral,0.5218939185142517,english,Mixed/Urban,love,0.09987029433250427,0.08328763395547867,0.051573097705841064,0.13809145987033844,0.5134164094924927,0.059044916182756424
instagram,post,3920686947187413348,"Duli Yang Amat Mulia Tunku Mahkota Ismail, Pemangku Sultan Johor terima mengadap delegasi Universiti Harvard yang diketuai oleh Dr. Dominic Mao, Penolong Pengarah, Pengajian Prasiswazah, Pensyarah Biologi Molekul dan Sel serta Dr. Andrea Wright
Penolong Dekan Kolej Harvard, Pensyarah Antropologi pada hari ini, 16 Jun 2026. 

Hadir sama adalah YAB Dato' Onn Hafiz Ghazi, Menteri Besar Johor. Allah Peliharakan Sultan.

———

His Royal Highness Tunku Ismail, The Regent of Johor received in audience a Harvard University delegation led by Dr. Dominic Mao, Assistant Director of Undergraduate Studies, Lecturer on Molecular and Cellular Biology as well as Dr. Andrea Wright, Assistant Dean of Harvard College, Lecturer in Anthropology today, 16 June 2026. 

Also present was Johor Chief Minister YAB Dato' Onn Hafiz Ghazi. Allah Peliharakan Sultan.",,,positive,2026-06-16 09:32:07+00:00,590,0,5,0,0.8548968285322189,595,https://www.instagram.com/p/DZpFAF6ndFk/,,,positive,0.5163227617740631,multilingual,Unknown,no_clear_emotion,0.07901100069284439,0.025455143302679062,0.11789923906326294,0.022761987522244453,0.14594446122646332,0.02807740308344364
instagram,post,3920831497944110100,"Port of Tanjung Pelepas (PTP) is the fastest growing port among the world’s top 15.

And there are three agenda that I would like to work on with PTP, as the local Member of Parliament and in my role as the Deputy Finance Minister. Swipe to read more 👈🏼

I hope the port will continue to lead with new practices and new ideas.",,,positive,2026-06-16 14:19:19+00:00,48,0,0,0,0.958369755744934,48,https://www.instagram.com/p/DZpl3lTHxQU/,,,positive,0.8612325191497803,english,Mixed/Urban,no_clear_emotion,0.04052680730819702,0.04568023607134819,0.3174978792667389,0.026091977953910828,0.19306816160678864,0.049022793769836426
instagram,post,3922949573338677327,"What is the future of jobs with the advent of AI and other technologies?

The truth is, there are many high skill jobs that are irreplaceable by technology, and in many instances, we still need human to make the judgement call. 

AI and technology should be used to facilitate our work but we must never ""outsource"" the final decision-making.

That question kickstarted a very fruitful discussion at the roundtable session organised by the Southeast Asian Futures Initiative Centre (SEAFIC).

I thank @tzafrul_aziz for inviting me to this roundtable discussion that brought together policymakers and industry players.",,,neutral,2026-06-19 12:27:33+00:00,24,0,0,0,0.5,24,https://www.instagram.com/p/DZxHdoun0BP/,,,neutral,0.6932451725006104,english,Mixed/Urban,happy,0.05031614750623703,0.09294719994068146,0.4957938492298126,0.04616556316614151,0.16598467528820038,0.04034418612718582
instagram,post,3920127484823070977,"Saya berbesar hati dijemput menghadiri Majlis Perasmian Ibu Pejabat Polis Daerah (IPD) Iskandar Puteri yang disempurnakan oleh Timbalan Ketua Polis Negara Tan Sri Ayob Khan Mydin Pitchay.

Iskandar Puteri telah berkembang pesat sejak beberapa tahun kebelakangan ini dengan pertambahan penduduk yang signifikan. 

Sehubungan itu, keperluan terhadap keselamatan awam dan perkhidmatan penguatkuasaan yang cekap juga semakin meningkat. 

Saya merakamkan penghargaan kepada pasukan Polis Diraja Malaysia atas segala usaha mereka dalam memelihara keamanan dan keselamatan masyarakat.

Semoga kita dapat terus bekerjasama bagi mewujudkan komuniti yang lebih selamat, harmoni dan sejahtera di Iskandar Puteri.

Turut hadir adalah Ketua Polis Johor Dato' Ab Rahaman Arsad, serta para pegawai kanan polis dan wakil pelbagai agensi kerajaan.

#IskandarPuteri",,,positive,2026-06-15 15:00:34+00:00,40,0,0,0,0.9970453143119811,40,https://www.instagram.com/p/DZnFy1_H-kB/,,,positive,0.990151047706604,malay,Malay/Bumiputera,happy,0.11475171148777008,0.05102848261594772,0.514868974685669,0.02883463352918625,0.1528865545988083,0.027941562235355377
instagram,post,3923423371557013663,"Dua lagi muka baru Pakatan Harapan: Nor Zulaila binti Abd Ghani @zulaila_lily untuk DUN Tiram dan Lee Wern Yiing @leewernyiing untuk DUN Johor Jaya! 🚩

Sdri Nor Zulaila binti Abd Ghani dan Sdri Lee Wern Yiing baru sahaja diumumkan sebagai bakal calon Pakatan Harapan bagi Pilihan Raya Negeri Johor 2026.

Dalam pengumuman yang dibuat oleh Setiausaha Agung DAP Sdr Anthony Loke, Pakatan Harapan menampilkan dua pemimpin wanita muda yang membuktikan kesungguhan membuka peluang untuk pemimpin generasi baharu serta tekad bagi membawa perubahan buat Johor.
 
Kedua-dua Sdri Nor Zulaila dan Sdri Wern Yiing berpengalaman luas dalam gerak kerja kawasan, penggubalan dasar, dan mesra rakyat. Mereka sentiasa aktif di peringkat akar umbi. 

Saya yakin mereka adalah pilihan terbaik bagi warga Tiram dan Johor Jaya.

Johor Ke Depan, Undi Harapan!",,,positive,2026-06-20 04:08:54+00:00,351,0,5,0,0.9637458145618438,356,https://www.instagram.com/p/DZyzMTtHwif/,,,positive,0.8791527152061462,malay,Malay/Bumiputera,no_clear_emotion,0.043190449476242065,0.03877433389425278,0.2198786437511444,0.02451162226498127,0.3157512843608856,0.039942190051078796
instagram,post,3923432869594693815,"随着孟买气温和湿度不断攀升，许多居民，尤其是住在维索瓦海岸线附近的贫民窟居民，开始在维索瓦海滩过夜，从而缓解拥挤房屋内令人窒息的闷热环境。

这些房屋通风不良，室内温度高得令人难以忍受，因此日落后，许多家庭聚集在海滩上，享受海风带来的一丝清凉。

📍完整新闻点击Story (link)☝🏻：
#星洲日报 #星洲网 #sinchewdaily #sinchew 
新闻链接：https://www.sinchew.com.my/?p=7600473",,,neutral,2026-06-20 04:27:49+00:00,587,0,2,0,0.5,589,https://www.instagram.com/p/DZy1WhcSIC3/,,,neutral,0.8175768852233887,english,Mixed/Urban,anger,0.6017121076583862,0.13430260121822357,0.04182850196957588,0.06844637542963028,0.09916741400957108,0.013332568109035492
instagram,post,3923462905316123022,"社交媒体近日疯传一段视频，一名疑似外国游客的女子在金马仑一个绵羊园区内，反复拉扯园区内一只绵羊的羊毛，还拍到它的身体。即使绵羊作出反抗，她仍未停止，引发网民愤怒。

📍完整新闻点击Story (link)☝🏻：
#星洲日报 #星洲网 #sinchewdaily #sinchew #绵羊园区
新闻链接：https://www.sinchew.com.my/news/20260620/nation/7602153",,,neutral,2026-06-20 05:28:10+00:00,3288,0,124,0,0.5,3412,https://www.instagram.com/p/DZy8LmYyiGO/,,,neutral,0.8600945472717285,english,Mixed/Urban,anger,0.6635974049568176,0.03560516610741615,0.026622021570801735,0.1103258952498436,0.04933219775557518,0.028294796124100685
instagram,post,3923523717875605815,"真正的英雄，从不把自己当英雄！美诺拉隧道附近日前发生惊险一幕，一辆载有乘客的长途巴士疑似突然失控，在大道上接连撞及多辆交通工具后仍继续向前冲，情况万分危急。就在千钧一发之际，一名40岁的罗里司机黄达铭挺身而出，果断驾驶罗里挡在巴士前方，成功化解了一场可能造成重大伤亡的悲剧。

📍完整新闻点击Story (link)☝🏻：
#星洲日报 #星洲网 #sinchewdaily #sinchew 
新闻链接：https://www.sinchew.com.my/news/20260620/nation/7602185",,,neutral,2026-06-20 07:28:19+00:00,1790,0,36,0,0.5,1826,https://www.instagram.com/p/DZzKAify6E3/,,,neutral,0.8300447463989258,english,Mixed/Urban,anger,0.6339091062545776,0.14600732922554016,0.04629157856106758,0.06548063457012177,0.021711338311433792,0.041851188987493515
instagram,post,3923628845655772791,"因在中国旅游期间拍摄的一段视频，被指含有侮辱中国人的言论而遭网民猛烈抨击后，当事女子终于态度放软，公开向大众低头认错。

📍完整新闻点击Story (link)☝🏻：
#星洲日报 #星洲网 #sinchewdaily #sinchew 
新闻链接：https://www.sinchew.com.my/news/20260620/nation/7603913",,,neutral,2026-06-20 10:57:11+00:00,749,0,61,0,0.5,810,https://www.instagram.com/p/DZzh6WXyc53/,,,neutral,0.8598939776420593,english,Mixed/Urban,anger,0.47193267941474915,0.0223823431879282,0.05916065722703934,0.04437679052352905,0.1312597393989563,0.02806061878800392
instagram,post,3923601134703033630,"台湾桃园市龟山区日前发生一起惊险交通事故，一名摩托骑士疑因进入拖格罗里车头视线盲点，意外卡在行驶中的车头前方，随车被拖行约30公尺后，才被司机发现并紧急停车，所幸未被卷入车底，逃过一劫。视频曝光后引发网民关注，纷纷直呼骑士“命大”。

📍完整新闻点击Story (link)☝🏻：
#星洲日报 #星洲网 #sinchewdaily #sinchew 
新闻链接：https://www.sinchew.com.my/news/20260620/international/7601915",,,neutral,2026-06-20 10:02:37+00:00,203,0,1,0,0.5,204,https://www.instagram.com/p/DZzbnGiSz0e/,,,neutral,0.8024104833602905,english,Mixed/Urban,surprise,0.050250593572854996,0.0659799575805664,0.04142496734857559,0.027005579322576523,0.022197771817445755,0.5802426338195801
instagram,post,3924154112119853859,"榴梿价格大海啸席卷市场！果王罕见跌至50仙一粒，榴梿迷迎来前所未有的“扫货时刻”。

📍完整新闻点击Story (link)☝🏻：
#星洲日报 #星洲网 #sinchewdaily #sinchew
新闻链接：https://www.sinchew.com.my/news/20260621/nation/7604657",,,neutral,2026-06-21 04:20:48+00:00,128,0,0,0,0.5,128,https://www.instagram.com/p/DZ1ZV-4ytMj/,,,neutral,0.8391303420066833,english,Mixed/Urban,no_clear_emotion,0.059647370129823685,0.04403203725814819,0.08107947558164597,0.05748159438371658,0.23273469507694244,0.12110777944326401
instagram,post,3923684419487466634,"30名来来自全国各地的男女，今日透过甲爱极乐区州议员郭子毅申述，众人投资一名古城女网红所推出的多项投资项目后，不但没有取得回酬，对方甚至失联、拉黑投资者，今已有多人报警，甚至聘请债务协调公司要追回款项。

📍完整新闻点击Story (link)☝🏻：
#星洲日报 #星洲网 #sinchewdaily #sinchew 
新闻链接：https://www.sinchew.com.my/?p=7603709",,,neutral,2026-06-20 12:47:36+00:00,828,0,17,0,0.5,845,https://www.instagram.com/p/DZzujDiSQSK/,,,neutral,0.840063750743866,english,Mixed/Urban,anger,0.34436285495758057,0.22799131274223328,0.03113504685461521,0.18275859951972961,0.04921720176935196,0.06490080803632736
instagram,post,3919335343393862415,"Gembira dengan adanya Jualan Rahmah Madani di Pasar Awam Taman Perling kerana saya telah sekian lama meminta program ini diadakan di pasar-pasar awam, dan bukannya memberi manfaat kepada pasaraya besar atau syarikat persendirian sahaja.

Saya teruja melihat semakin ramai pengguna kembali ke pasar-pasar tradisi. Saya harap lebih banyak progam Jualan Rahmah Madani diadakan di pasar-pasar awam untuk memastikan kesinambungan perniagaan di pasar-pasar ini.

Selain itu, saya meneruskan inisiatif ""Jom Beli di Pasar"" yang diadakan serentak dengan Jualan Rahmah Madani di Pasar Awam Taman Perling. Memang hangat sambutannya.

Dengan baucar tunai serta harga jualan rahmah, para pengguna dapat membeli barangan keperluan harian dengan harga yang lebih murah.

Semoga usaha ini dapat meringankan beban kos sara hidup warga Perling.

#Perling #JomBeliDiPasar #JualanRahmahMadani",,,positive,2026-06-14 12:46:43+00:00,92,0,1,0,0.9994073033332824,93,https://www.instagram.com/p/DZkRrqyn_MP/,,,positive,0.9980243444442749,malay,Malay/Bumiputera,love,0.03415047749876976,0.05486292764544487,0.37108153104782104,0.02940850891172886,0.39760345220565796,0.04468679055571556
instagram,post,3923041501462894749,"It’s about the game, not the applause. The game will always be rigged. Get used to it. #whatcanyoudo",,,negative,2026-06-19 15:49:26+00:00,117128,0,174,0,0.058748620748519886,117302,https://www.instagram.com/p/DZxcXXdz5id/,,,negative,0.8041712641716003,english,Mixed/Urban,love,0.05663382261991501,0.03859390690922737,0.2517136037349701,0.01663685217499733,0.5688043236732483,0.018318716436624527
instagram,post,3919429295584512703,"RIDE BERSAMA ANAK MUDA KLUANG featuring YB Datuk Haji Dr @akmalsaleh 

Alhamdulillah,hari ini dapat ride bersama sahabat-sahabat permotoran anak kluang ke Restoran  D’Tiram Terapung Muar.Lebih kurang 200 biji motor yang turut serta pada hari ini.Last Minute Plan,Ride To Muar Tetap Onn‼️

#n29mahkota #majujohor #RideToMuar #MahkotaKita BarisanNasional",,,positive,2026-06-14 15:53:23+00:00,187,0,1,0,0.998923236131668,188,https://www.instagram.com/p/DZknC2lkwq_/,,,positive,0.9964107871055603,malay,Malay/Bumiputera,no_clear_emotion,0.03938962146639824,0.020709022879600525,0.064817875623703,0.027068354189395905,0.19876345992088318,0.038412682712078094
instagram,post,3923392076599307147,"仅因不准患有精神疾病的孙子跨出家门一步，登嘉楼龙运一名七旬老妇，昨日竟遭孙子残忍手持铁锤疯狂痛殴，导致头部遭受重创，当场血流如注送医急救！

这起人伦惨剧是于昨日傍晚6时55分，在龙运的瓜拉阿邦村（Kampung Kuala Abang）发生。不幸伤重命危的受害者，是一名现年79岁的巫裔老妇。

📍完整新闻点击Story (link)☝🏻：
#星洲日报 #星洲网 #sinchewdaily #sinchew
新闻链接：https://www.sinchew.com.my/news/20260620/nation/7601937",,,neutral,2026-06-20 03:06:46+00:00,331,0,0,0,0.5,331,https://www.instagram.com/p/DZysE6ASKuL/,,,neutral,0.8242294192314148,english,Mixed/Urban,anger,0.5872698426246643,0.09895733743906021,0.028330642729997635,0.18615397810935974,0.027261583134531975,0.022899910807609558
instagram,post,3923833530744615742,"Bukan kerna NAMA… 

#JOJMahkota",,,negative,2026-06-20 17:46:10+00:00,58,0,1,0,0.14472493529319763,59,https://www.instagram.com/p/DZ0Qc6NzLM-/,,,negative,0.5175835490226746,multilingual,Unknown,love,0.08529961854219437,0.021105945110321045,0.027299709618091583,0.03808736056089401,0.583824634552002,0.03503141552209854
instagram,post,3923032647081907778,"Alhamdulillah, sebelum ke Jalan Persiaran Dato’ Haji Ismail Hassan , saya berkesempatan menunaikan solat Isyak berjemaah bersama masyarakat setempat di Surau Al-Falah, Kampung Melayu.

Selepas itu, saya meneruskan ke Program Malam Mahkota Berselawat 2026 yang berlangsung dalam suasana penuh keberkatan dan kecintaan kepada junjungan besar Nabi Muhammad SAW.

Turut hadir bersama ialah Abang Enal, Ahli Majlis Perbandaran Kluang,Tok Tumin Ketua Kampung Kampung Bentong.Semoga program-program sebegini terus mengeratkan ukhuwah dan menyemarakkan syiar Islam di DUN Mahkota.

Mahkota Kita, Maju Johor.

#MahkotaKita #MajuJohor #PemudaProRakyat #JOJDunMahkota2026 #MalamMahkotaBerselawat",,,positive,2026-06-19 15:12:36+00:00,30,0,0,0,0.9993836104869842,30,https://www.instagram.com/p/DZxaWhLk9ZC/,,,positive,0.9979453682899475,malay,Malay/Bumiputera,love,0.03694874793291092,0.021417073905467987,0.06527028232812881,0.033386629074811935,0.7869368195533752,0.020122375339269638
instagram,post,3921167460128849276,"Perbezaan politik tidak menghalalkan kita saling berpecah.

Saya agak tertarik dengan petikan YAB @onnhafiz iaitu ‘Kita sebagai pemimpin perlu rendah sedikit dari rumput’ bermaksud segala apa yang dimiliki oleh seorang pemimpin adalah hasil dari kepercayaan orang bawahan, semoga JOHOR terus diberkati oleh Allah swt. 

Selamat menyambut Awal Muharam buat seluruh umat islam.

#n29mahkota #mahkotakita #majujohor #bangsajohor",,,negative,2026-06-17 01:31:44+00:00,44,0,0,0,0.0012846887111663818,44,https://www.instagram.com/p/DZqyQedzP18/,,,negative,0.9957177042961121,malay,Malay/Bumiputera,love,0.022217128425836563,0.025279805064201355,0.036814481019973755,0.03124893456697464,0.46311935782432556,0.34227848052978516
instagram,post,3921599680568615758,"Pagi tadi saya ke Surau At-Tarbiah,Kampung Melayu Kluang 2 untuk solat subuh disana.Alhamdulillah,dapat berjemaah dan dapat juga berborak bersama walaupun sekejap.

Selepas itu terus ke Taman Rekreasi Gunung Lambak menemani Umi saya untuk bersama dengan geng-geng aerobik Umi.Dalam masa yang sama,saya turut memberikan kuih chang kepada semua geng-geng aerobik.Seronok semua dapat kuih chang hari ini,hasil air tangan mama saya.Dapat menyantuni semua pengunjung yang hadir di Taman Rekreasi Gunung Lambak pagi tadi.Insyaallah,kalau Ada rezeki,kita buat lagi.

Selesai di Gunung Lambak,saya ke Warung D’Laman Ukhuwah di Kampung Tengah.Pekena Mee Goreng Kicap dengan Roti Canai garing,memang sedap👍🏻.

Pada belah malam,saya ke Surau Al-Barakah,Taman Pelangi Fasa 1 untuk isyak berjemaah dengan masyarakat di sini.Alhamdulillah,semoga kita semua terus kekal istiqamah.

#n29mahkota #majujohor #MahkotaKita #BangsaJohor #BarisanNasional",,,positive,2026-06-17 15:45:33+00:00,36,0,0,0,0.9994050502777099,36,https://www.instagram.com/p/DZsUiHHk-NO/,,,positive,0.9980168342590332,malay,Malay/Bumiputera,love,0.12395743280649185,0.06582852452993393,0.12515397369861603,0.06996607035398483,0.33339348435401917,0.06862874329090118
instagram,post,3922000735960889886,"Perpaduan sesama bangsa dan kaum merupakan kunci kejayaan negeri johor.

Maka sebagai bangsa johor kita perlu mengingatkan pada luar bahawa perpecahan bakal merugikan bukan saja kepada negara malah kepada gennerasi akan datang yang melihat apa yang telah dilakukan kepada masa depan mereka.

Semoga Allah swt melindungan negeri johor dan warga mahkota dari segala musibah dan bencana.

#n29mahkota #majujohor #mahkotakita #barisannasional",,,positive,2026-06-18 05:06:43+00:00,71,0,0,0,0.9994103968143462,71,https://www.instagram.com/p/DZtvuPDxPoe/,,,positive,0.998034656047821,malay,Malay/Bumiputera,anger,0.37416893243789673,0.028979910537600517,0.06855789572000504,0.16285908222198486,0.23800021409988403,0.01835307478904724
instagram,post,3924109013117618466,"近日，中国浙江舟山巴士司机在行车期间心脏病发。他用尽最后一丝力气踩下刹车，将车辆稳稳停下，确保车上乘客安全。可惜司机最终死神夺去宝贵性命，事件引起网民热议，并大赞司机尽职的精神。

📍完整新闻点击Story (link)☝🏻：
#星洲日报 #星洲网 #sinchewdaily #sinchew
新闻链接：https://www.sinchew.com.my/?p=7602429",,,neutral,2026-06-21 02:51:11+00:00,314,0,1,0,0.5,315,https://www.instagram.com/p/DZ1PFtKyMki/,,,neutral,0.8168936967849731,english,Mixed/Urban,anger,0.5367507338523865,0.10963618010282516,0.09808763861656189,0.05103617161512375,0.06682109832763672,0.03535157069563866
