Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,sentiment_label,sentiment_confidence,emotion_primary,total_engagement,crawl_source,mentions_pas,mentions_bersatu,narrative_split
tiktok,comment,7649539230028401938_comment_48,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649539230028401938,7.649539230028402e+18,neutral,2026-06-11T16:37:39.962199,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649564923856571669_comment_19,🥰🥰🥰,,https://www.tiktok.com/@astroaudionews/video/7649564923856571669,7.649564923856571e+18,positive,2026-06-11T16:37:40.624260,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649564923856571669_comment_29,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649564923856571669,7.649564923856571e+18,neutral,2026-06-11T16:37:40.624287,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649564923856571669_comment_48,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649564923856571669,7.649564923856571e+18,neutral,2026-06-11T16:37:40.624336,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649924638713056530_comment_19,🥰🥰🥰,,https://www.tiktok.com/@astroaudionews/video/7649924638713056530,7.649924638713056e+18,positive,2026-06-11T16:37:41.278775,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649924638713056530_comment_29,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649924638713056530,7.649924638713056e+18,neutral,2026-06-11T16:37:41.278805,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649924638713056530_comment_48,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649924638713056530,7.649924638713056e+18,neutral,2026-06-11T16:37:41.278863,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649339466804497684_comment_19,🥰🥰🥰,,https://www.tiktok.com/@astroaudionews/video/7649339466804497684,7.649339466804497e+18,positive,2026-06-11T16:37:41.973826,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649339466804497684_comment_29,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649339466804497684,7.649339466804497e+18,neutral,2026-06-11T16:37:41.973856,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649339466804497684_comment_48,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649339466804497684,7.649339466804497e+18,neutral,2026-06-11T16:37:41.973913,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649534166702312711_comment_19,🥰🥰🥰,,https://www.tiktok.com/@astroaudionews/video/7649534166702312711,7.649534166702312e+18,positive,2026-06-11T16:37:42.737354,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649534166702312711_comment_29,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649534166702312711,7.649534166702312e+18,neutral,2026-06-11T16:37:42.737384,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649534166702312711_comment_48,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649534166702312711,7.649534166702312e+18,neutral,2026-06-11T16:37:42.737441,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649940366740770068_comment_19,🥰🥰🥰,,https://www.tiktok.com/@astroaudionews/video/7649940366740770068,7.64994036674077e+18,positive,2026-06-11T16:37:43.455104,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649940366740770068_comment_29,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649940366740770068,7.64994036674077e+18,neutral,2026-06-11T16:37:43.455133,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649940366740770068_comment_48,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649940366740770068,7.64994036674077e+18,neutral,2026-06-11T16:37:43.455191,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649905055440637192_comment_19,🥰🥰🥰,,https://www.tiktok.com/@astroaudionews/video/7649905055440637192,7.649905055440637e+18,positive,2026-06-11T16:37:44.900951,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649905055440637192_comment_29,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649905055440637192,7.649905055440637e+18,neutral,2026-06-11T16:37:44.900980,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649905055440637192_comment_48,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649905055440637192,7.649905055440637e+18,neutral,2026-06-11T16:37:44.901037,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649913256538148103_comment_19,🥰🥰🥰,,https://www.tiktok.com/@astroaudionews/video/7649913256538148103,7.649913256538148e+18,positive,2026-06-11T16:37:45.556856,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649913256538148103_comment_29,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649913256538148103,7.649913256538148e+18,neutral,2026-06-11T16:37:45.556876,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649913256538148103_comment_48,[Sticker],,https://www.tiktok.com/@astroaudionews/video/7649913256538148103,7.649913256538148e+18,neutral,2026-06-11T16:37:45.556912,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7647925900738186517_comment_19,🥰🥰🥰,,https://www.tiktok.com/@mimawmo/video/7647925900738186517,7.647925900738186e+18,positive,2026-06-11T16:37:46.267133,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7647925900738186517_comment_29,[Sticker],,https://www.tiktok.com/@mimawmo/video/7647925900738186517,7.647925900738186e+18,neutral,2026-06-11T16:37:46.267163,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7647925900738186517_comment_48,[Sticker],,https://www.tiktok.com/@mimawmo/video/7647925900738186517,7.647925900738186e+18,neutral,2026-06-11T16:37:46.267219,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7647918147198127380_comment_19,🥰🥰🥰,,https://www.tiktok.com/@mimawmo/video/7647918147198127380,7.647918147198127e+18,positive,2026-06-11T16:37:46.946192,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7647918147198127380_comment_29,[Sticker],,https://www.tiktok.com/@mimawmo/video/7647918147198127380,7.647918147198127e+18,neutral,2026-06-11T16:37:46.946222,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7647918147198127380_comment_48,[Sticker],,https://www.tiktok.com/@mimawmo/video/7647918147198127380,7.647918147198127e+18,neutral,2026-06-11T16:37:46.946278,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7647898584125361428_comment_19,🥰🥰🥰,,https://www.tiktok.com/@mimawmo/video/7647898584125361428,7.647898584125361e+18,positive,2026-06-11T16:37:47.604883,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7647898584125361428_comment_29,[Sticker],,https://www.tiktok.com/@mimawmo/video/7647898584125361428,7.647898584125361e+18,neutral,2026-06-11T16:37:47.604908,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7647898584125361428_comment_48,[Sticker],,https://www.tiktok.com/@mimawmo/video/7647898584125361428,7.647898584125361e+18,neutral,2026-06-11T16:37:47.604962,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649419198027910421_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649419198027910421,7.64941919802791e+18,positive,2026-06-11T16:37:48.289472,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649419198027910421_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649419198027910421,7.64941919802791e+18,neutral,2026-06-11T16:37:48.289501,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649419198027910421_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649419198027910421,7.64941919802791e+18,neutral,2026-06-11T16:37:48.289559,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649790333877849364_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649790333877849364,7.649790333877849e+18,positive,2026-06-11T16:37:48.983514,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649790333877849364_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649790333877849364,7.649790333877849e+18,neutral,2026-06-11T16:37:48.983545,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649790333877849364_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649790333877849364,7.649790333877849e+18,neutral,2026-06-11T16:37:48.983601,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649414947583184149_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649414947583184149,7.649414947583184e+18,positive,2026-06-11T16:37:49.652395,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649414947583184149_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649414947583184149,7.649414947583184e+18,neutral,2026-06-11T16:37:49.652425,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649414947583184149_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649414947583184149,7.649414947583184e+18,neutral,2026-06-11T16:37:49.652481,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649643027568463125_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649643027568463125,7.649643027568463e+18,positive,2026-06-11T16:37:50.416438,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649643027568463125_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649643027568463125,7.649643027568463e+18,neutral,2026-06-11T16:37:50.416468,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649643027568463125_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649643027568463125,7.649643027568463e+18,neutral,2026-06-11T16:37:50.416526,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649437971556437268_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649437971556437268,7.649437971556437e+18,positive,2026-06-11T16:37:51.072162,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649437971556437268_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649437971556437268,7.649437971556437e+18,neutral,2026-06-11T16:37:51.072188,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649437971556437268_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649437971556437268,7.649437971556437e+18,neutral,2026-06-11T16:37:51.072238,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649358926210780437_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649358926210780437,7.64935892621078e+18,positive,2026-06-11T16:37:51.712100,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649358926210780437_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649358926210780437,7.64935892621078e+18,neutral,2026-06-11T16:37:51.712130,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649358926210780437_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649358926210780437,7.64935892621078e+18,neutral,2026-06-11T16:37:51.712189,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649092778789506324_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649092778789506324,7.649092778789506e+18,positive,2026-06-11T16:37:52.460931,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649092778789506324_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649092778789506324,7.649092778789506e+18,neutral,2026-06-11T16:37:52.460960,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649092778789506324_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649092778789506324,7.649092778789506e+18,neutral,2026-06-11T16:37:52.461017,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649080112700312852_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7.649080112700313e+18,positive,2026-06-11T16:37:53.235282,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649080112700312852_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7.649080112700313e+18,neutral,2026-06-11T16:37:53.235313,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649080112700312852_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7.649080112700313e+18,neutral,2026-06-11T16:37:53.235371,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649044038875663637_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7.649044038875663e+18,positive,2026-06-11T16:37:53.961532,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649044038875663637_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7.649044038875663e+18,neutral,2026-06-11T16:37:53.961561,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649044038875663637_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7.649044038875663e+18,neutral,2026-06-11T16:37:53.961618,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649038978284277012_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649038978284277012,7.649038978284277e+18,positive,2026-06-11T16:37:54.615726,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649038978284277012_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649038978284277012,7.649038978284277e+18,neutral,2026-06-11T16:37:54.615756,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649038978284277012_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649038978284277012,7.649038978284277e+18,neutral,2026-06-11T16:37:54.615812,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649037759759322388_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649037759759322388,7.649037759759322e+18,positive,2026-06-11T16:37:55.334790,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649037759759322388_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649037759759322388,7.649037759759322e+18,neutral,2026-06-11T16:37:55.334819,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649037759759322388_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649037759759322388,7.649037759759322e+18,neutral,2026-06-11T16:37:55.334877,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648997337813110036_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7648997337813110036,7.64899733781311e+18,positive,2026-06-11T16:37:56.007242,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648997337813110036_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648997337813110036,7.64899733781311e+18,neutral,2026-06-11T16:37:56.007273,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648997337813110036_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648997337813110036,7.64899733781311e+18,neutral,2026-06-11T16:37:56.007331,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648947114168323348_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7648947114168323348,7.648947114168323e+18,positive,2026-06-11T16:37:56.766288,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648947114168323348_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648947114168323348,7.648947114168323e+18,neutral,2026-06-11T16:37:56.766317,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648947114168323348_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648947114168323348,7.648947114168323e+18,neutral,2026-06-11T16:37:56.766374,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648950866157849877_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7648950866157849877,7.64895086615785e+18,positive,2026-06-11T16:37:57.484007,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648950866157849877_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648950866157849877,7.64895086615785e+18,neutral,2026-06-11T16:37:57.484037,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648950866157849877_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648950866157849877,7.64895086615785e+18,neutral,2026-06-11T16:37:57.484094,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648959494105402644_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7648959494105402644,7.648959494105402e+18,positive,2026-06-11T16:37:58.141650,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648959494105402644_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648959494105402644,7.648959494105402e+18,neutral,2026-06-11T16:37:58.141679,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648959494105402644_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648959494105402644,7.648959494105402e+18,neutral,2026-06-11T16:37:58.141736,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648955718246092053_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7648955718246092053,7.648955718246092e+18,positive,2026-06-11T16:37:58.817103,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648955718246092053_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648955718246092053,7.648955718246092e+18,neutral,2026-06-11T16:37:58.817132,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648955718246092053_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648955718246092053,7.648955718246092e+18,neutral,2026-06-11T16:37:58.817190,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648876231055707412_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7648876231055707412,7.648876231055707e+18,positive,2026-06-11T16:37:59.540061,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648876231055707412_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648876231055707412,7.648876231055707e+18,neutral,2026-06-11T16:37:59.540090,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648876231055707412_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648876231055707412,7.648876231055707e+18,neutral,2026-06-11T16:37:59.540147,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649991129718361365_comment_19,🥰🥰🥰,,https://www.tiktok.com/@bernamaradioofficial/video/7649991129718361365,7.649991129718361e+18,positive,2026-06-11T16:38:00.350311,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649991129718361365_comment_29,[Sticker],,https://www.tiktok.com/@bernamaradioofficial/video/7649991129718361365,7.649991129718361e+18,neutral,2026-06-11T16:38:00.350341,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649991129718361365_comment_48,[Sticker],,https://www.tiktok.com/@bernamaradioofficial/video/7649991129718361365,7.649991129718361e+18,neutral,2026-06-11T16:38:00.350398,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648688244195872020_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7648688244195872020,7.648688244195872e+18,positive,2026-06-11T16:38:01.042362,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648688244195872020_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648688244195872020,7.648688244195872e+18,neutral,2026-06-11T16:38:01.042393,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648688244195872020_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648688244195872020,7.648688244195872e+18,neutral,2026-06-11T16:38:01.042451,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648944257767591188_comment_19,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7648944257767591188,7.648944257767591e+18,positive,2026-06-11T16:38:01.779772,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648944257767591188_comment_29,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648944257767591188,7.648944257767591e+18,neutral,2026-06-11T16:38:01.779799,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7648944257767591188_comment_48,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7648944257767591188,7.648944257767591e+18,neutral,2026-06-11T16:38:01.779864,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649940641572556049_comment_19,🥰🥰🥰,,https://www.tiktok.com/@bernamaradioofficial/video/7649940641572556049,7.649940641572556e+18,positive,2026-06-11T16:38:02.500844,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649940641572556049_comment_29,[Sticker],,https://www.tiktok.com/@bernamaradioofficial/video/7649940641572556049,7.649940641572556e+18,neutral,2026-06-11T16:38:02.500874,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649940641572556049_comment_48,[Sticker],,https://www.tiktok.com/@bernamaradioofficial/video/7649940641572556049,7.649940641572556e+18,neutral,2026-06-11T16:38:02.500931,2.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,2.0,tiktok_batch_163843,False,False,False
tiktok,comment,7649945365407370516_comment_19,🥰🥰🥰,,https://www.tiktok.com/@bernamaradioofficial/video/7649945365407370516,7.64994536540737e+18,positive,2026-06-11T16:38:03.422460,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_batch_163843,False,False,False
