Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,_source_batch,_source_file,engagement_score,crawl_source_file,crawl_batch
news,post,2cc18f47c50e4b0a,- dev.chinapress.com.my. &nbsp;&nbsp;dev.chinapress.com.my,https://news.google.com/rss/articles/CBMixAJBVV95cUxQVFhyNE1aTUpuRG5jaGJFX2xkcXJxdGE2dUFSVWlXMmxnNDhvOUMzM0hsVktoWUVIUkg5a3ZrT0JkVExEZGh5dWk5VGFJVzhCaXpsUkxTMFZ4NEE3dERXa1FFc0h3WktDSFlXRmt5QlZyUEg0cFJXeXdGMjdtSV9xMWFTMGdqb1h0VktoT1JqUVFkOUpTd01kbXNuNV81enlzTUlGQmIzWjhUZTlqQmMtUENySG0tQ3ZTeVlabFhxaXU3MGtJN2ZfV2ZXazRXRVp4anhNSGcxTEVIcTVQX2RXM09hemdGZmxRUVNzYVVIcHFLX2FlekFUcGRfRVZVbW9lOHozYWZPZFE2ajdjdEs2VDNac2FvNm05ek5mMGhpLVMyVmVCeS1PVGtJRVZyVVJfR3drWVkxUEtRanpnVlExTWdJeGQ?oc=5,,,neutral,2026-06-20 13:17:08+00:00,0,0,0,0,0.5,0,,,neutral,0.8498299717903137,english,Mixed/Urban,love,0.0664542987942695,0.0336280651390552,0.0514941550791263,0.0453496277332305,0.6539804339408875,0.029118800535798,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,17725d081c177a0e,- dev.chinapress.com.my. &nbsp;&nbsp;dev.chinapress.com.my,https://news.google.com/rss/articles/CBMiygFBVV95cUxPLUU1OFJ3b0dSUFlmX01GUnRwd1lkejBsa3VJenFVM1VWajRmcG5tUDE4bGtoMTY3a3V5VVBwOEVHY09YdDMtekRGRTh3YUxuLURXZ191OC02UXlLbmZVR1RMeU5SUG1iVF9uT21LTnN6NkxpVnBBS0FxS2dXeGtLWURlNEVBR3RhbjdvVDUxN0dBMmg0MDA1bU9hcU5qdjVsLXF4V0tFOWViUjBhUGk3MnF3YW9TMGhsQWhMVHRHVTc0MDJrUy1XNWln?oc=5,,,neutral,2026-06-20 08:12:59+00:00,0,0,0,0,0.5,0,,,neutral,0.8498299717903137,english,Mixed/Urban,love,0.0664542987942695,0.0336280651390552,0.0514941550791263,0.0453496277332305,0.6539804339408875,0.029118800535798,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,3a716afcda8b1259,- dev.chinapress.com.my. &nbsp;&nbsp;dev.chinapress.com.my,https://news.google.com/rss/articles/CBMi1wFBVV95cUxONEpYdWw2WE5wSXNMZ0JKeW5rQXdXVncxU0VnMFA2M2xpampQdUZPeWUteENrc2o2eDJBblZpSVBkNmRvTzROcU9leklROGQwckJONUswRGFyRExpM09mM3pjSG9JaFc3LXR5SmtDSzRUbEdndW5zUW0zS1JkallqRnE1N1pqOVFiQlJKcUFyOG1namc0bEFWZnRIemlYeXI4Um9CV3BGRzI5dHlDLWxOZE4teVQxeVFBYjB3MnFsNGc3bHJ1azZGLWZrWXplZ3BabzItVHM0QQ?oc=5,,,neutral,2026-06-20 20:43:25+00:00,0,0,0,0,0.5,0,,,neutral,0.8498299717903137,english,Mixed/Urban,love,0.0664542987942695,0.0336280651390552,0.0514941550791263,0.0453496277332305,0.6539804339408875,0.029118800535798,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,ee4a11952c78b958,- dev.chinapress.com.my. &nbsp;&nbsp;dev.chinapress.com.my,https://news.google.com/rss/articles/CBMiugJBVV95cUxPbWo0WVF4cGFIcXJxM0hFU0c4OGJvTDlsOVowMFBzYXM4VHNOLUszQXoyeHpydUNIYTEzNGNVQmFhbU4ySHVyWS12TnpsT2xqYWdJRi1RdkhNN21oVHNRampYdVB1WEtFYmozdElSckd5VmRWWkNKTWtjUUl1azZvc3BucVdmY1I5Mzh1ZmJQVHNkV0lsSUpUU0p5MGxXbGI3ZnRaVXNVaXVmS0NqZXRjTHl6Ml80SlV0THNqTXFMM2RZSk9uUEt0MjFyVEo1WGo0RnNHMXNibVZaXy1uNm1sd1BsejhFdTNqLWpvaUw2SjVIVkNwRXRtSWNWWWFMX2xGYVluLVRyOHFvQUpXTnRzSDNBN2htR0E0NUIxTE9hN1NxR0NiSDFLNzF4ZnpGemNJa0cxYU5YQXNHdw?oc=5,,,neutral,2026-06-17 12:02:58+00:00,0,0,0,0,0.5,0,,,neutral,0.8498299717903137,english,Mixed/Urban,love,0.0664542987942695,0.0336280651390552,0.0514941550791263,0.0453496277332305,0.6539804339408875,0.029118800535798,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,6ee6d1b1204e8639,- dev.chinapress.com.my. &nbsp;&nbsp;dev.chinapress.com.my,https://news.google.com/rss/articles/CBMi1AJBVV95cUxOdDZNeEJVWTdxV0oxdmVRNzloV2UzVG1TVDZua21wQzlINXdueXg2R1FqdndaZlhvNktjOUlUWUdGb2duRERSZU5VX3kxOGpJY3ZlTGdqSW5CS2VaMHY3Q1ZHNlZrN1pXMHpKUVpiUHFWRzhJeTB1TGZKRXpOZjZJcGh0SG1xVmk1MkNWOUZfc3BjeGI0VVJKNWg0R05LX0YyNWpNN2RpX3NvRDlYQWNwOXdzSjV2d2cycWhSbTF6UzdQaTdJNllWMVFxV1hBQmF6MFdYVHdfOVFONDZaMjFVVVZfYXNpRXJicWhuM2JzUGRnZ2VJSjVfM3dMQVBNWTJadTV3cXlEd2tCdG9iYnRDMEpPbjhxdld2NDFEak9wM29FUFd2aUNQa2lfRWc2dU9VTWt3aFBCSFIxZUtERmRvOTAzcTJhYmpDYTF3RWFOb3JPOThS?oc=5,,,neutral,2026-06-20 08:12:59+00:00,0,0,0,0,0.5,0,,,neutral,0.8498299717903137,english,Mixed/Urban,love,0.0664542987942695,0.0336280651390552,0.0514941550791263,0.0453496277332305,0.6539804339408875,0.029118800535798,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,a170b5f45efefd7a,- dev.chinapress.com.my. &nbsp;&nbsp;dev.chinapress.com.my,https://news.google.com/rss/articles/CBMioAJBVV95cUxOVXNVRXhncS12dFhrSGZsQmtSUXlVREs1d1ZaNVc5NV9kV0ZjOHUtVHROZWFBUWV5SnZpSmMxSmNGZXk3Q0JxcHU1LW5nZFZrSHVSbUZvS3hKRnhsQzJDMW1Eb0FxUUFKdmw1ZDEyVnN2WFFKV3EwNnZHUlZXT3c4T0dBZ1VaczRqRE1oMVo4SDVuMVNjRXFQMjlDTWRHWVQyN0N6dVVFSmtTRGw3Yjk5Nk4zOGxMeVBiMC1RRmpOUHNVM1ZnM1pPNVFZU1REZGhVeDdveEdrQVNzR3NURXVNbzhTVmcxQjNJclVEUXVYVVU3d2FxVjV3STFqaGdUVDZqSDBhd0FUeEdRRlltMXNfUjdzNGM3Unl0UDJvbDlVdVU?oc=5,,,neutral,2026-06-17 12:02:58+00:00,0,0,0,0,0.5,0,,,neutral,0.8498299717903137,english,Mixed/Urban,love,0.0664542987942695,0.0336280651390552,0.0514941550791263,0.0453496277332305,0.6539804339408875,0.029118800535798,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,3933e827af25e741,- dev.chinapress.com.my. &nbsp;&nbsp;dev.chinapress.com.my,https://news.google.com/rss/articles/CBMixAJBVV95cUxNanIzVTFKVTdmSG9XakdXa1RrZTN2ZEUyS3FDYm1yWXdlbFpBa0FaOGtNMEVuWUxZaFlvVm5EanhqMk1lQVdRMEhJMnZfbU1aYTJwM19oZWRaZjA5MTRJZ2FIemRlMGZpbENPRlVXMlhSSVktdERjN2k1VGRualVhaGdsRXVhY010UnVDUUZCdHFwaWozRTk5eDIwbWRrTTNGcGR0Q1ZFa2F3SGdhTHd1SFczcEdLTWV5aDNtVEFRTTgyX2hTTm1jb1lwRmtabEc4bUJVRFpiZHM2Nm1PUUJLcEpxZEpzanF6Z2pZb2xmYjFCbFhqMjV4X2pnNDBGcGV0eGVkOTAzNkNDcUVibC1yMmoyR25UQnEtOVF1SDVMOVhsWU9CT3ZHdmdOZUtNbFdHQ1ZUenNlRzg4V0NJX3U1elI0S2k?oc=5,,,neutral,2026-06-20 08:12:59+00:00,0,0,0,0,0.5,0,,,neutral,0.8498299717903137,english,Mixed/Urban,love,0.0664542987942695,0.0336280651390552,0.0514941550791263,0.0453496277332305,0.6539804339408875,0.029118800535798,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,52a30c6492085112,"Malaysia News: National, Regional and World News. Malaysia News: National, Regional and World News&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMipwFBVV95cUxPRFNMaWs2c3F2a2ItbWI1MWNEWTgxWEdnNmtTc2hCZDI3cWJ4TVV0SlB6OFROaGd5aDBSRnhtT2NPY1JZOHJHWVNtUzRlZ3lfZDNQWkJPdXlMMXpWRWZMS0x3UUFDRkE2VGE0MEZnc29GdGJfWDR3aHhaYktoNTd1ZTQzRG1hNDlTR1Z1LTJNRmQ4a1ZvVF9nVEw4QVpHNnFGekh0RmtvZw?oc=5,,,neutral,2026-06-20 06:32:57+00:00,0,0,0,0,0.5,0,,,neutral,0.918661653995514,english,Mixed/Urban,no_clear_emotion,0.0207164902240037,0.0089471256360411,0.0307024680078029,0.0202319528907537,0.1509934812784195,0.020902182906866,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,5e279e1de35a7124,Malaysia to 'seriously' look into expanding settling foreign trade payments in local currencies. Malaysia to 'seriously' look into expanding settling foreign trade payments in local currencies&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMi8gFBVV95cUxONzlqTXUzbTczWmhycFVHTlhSRDVaREp2NDZaWE5vZVRUbmZDZXZLQWNlMFQtUENhM1prUVFaNXI3MkVXYTJ1cExnbm01ZkhaQTE2T0VsSmUzV2lCRGNNWG5fc3MySGlnSzJadTE2YVlXZXdZRVV0Z1J6alFpWTNSazhRTTB2ZFhnY3BoRnMxd3VmRXBhR2F3Zi1KTkhDR1dXRGRna29ObFBaM0VjUTIycjFMV09yZ3FQNFFVaGJ1dGRrWTdack1kT3dqLXU3eHdPWnJZQzlYN3NrUEdsU0J4RXcyc0xJYVRtUUZOSW9mUXAwUQ?oc=5,,,neutral,2026-06-19 01:43:00+00:00,0,0,0,0,0.5,0,,,neutral,0.8805168867111206,english,Mixed/Urban,happy,0.0419358387589454,0.0537612214684486,0.6230195760726929,0.0222880598157644,0.1132991835474968,0.0303118173032999,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,fd509bf7dd91b50f,"Malaysia’s fuel, gas supply secure for 20 years after talks with Putin, says Anwar. Malaysia’s fuel, gas supply secure for 20 years after talks with Putin, says Anwar&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMiyAFBVV95cUxNWjE0Q29xdlVPOUE4SEduVF92RG1HUzBpdmU4dG5UT0FpUnJNQnQzMk9pa003Z2QtYVRZajI1dTZlWVZqdHZXWjdLT25fRWVnalhYZVU3dGRNTEhSWldBNzVwRDZncGNvLXFlYV9qckJWQmNVbmFJZVFlODNlQ3JnTnhJLUd0cEdRRmc4M1BmWjl2VmEtcEx1SzlHUVpJRW40QlR5ZHZLUXZlYzBELWgxQS1nWUc5bzF4bGhzck5Fa1dlVmthRF8tcQ?oc=5,,,neutral,2026-06-20 06:40:00+00:00,0,0,0,0,0.5,0,,,neutral,0.7780166268348694,english,Mixed/Urban,happy,0.0357455052435398,0.0814073681831359,0.7946116328239441,0.0095157492905855,0.0453553162515163,0.0124983126297593,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,c74fe9ea9403b37a,Star Karnival Cuti-Cuti Malaysia 2026. Star Karnival Cuti-Cuti Malaysia 2026&nbsp;&nbsp;Star Media Group Events,https://news.google.com/rss/articles/CBMiTEFVX3lxTE84TlcxSGtXbWZNUExqRy1lS1pGNE9fUEF6VDVIRl9UMTRtaV9VclVIWDIwQ3plbkZjV2RTNnk3T05NeWZ2d0stSUhtcVU?oc=5,,,neutral,2026-06-20 12:54:48+00:00,0,0,0,0,0.5,0,,,neutral,0.997716188430786,malay,Malay/Bumiputera,no_clear_emotion,0.0167284198105335,0.0264551099389791,0.0660650134086608,0.0176510885357856,0.186495840549469,0.0478493385016918,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,7f3ddbf014c166ee,Glove firms at strongest since downturn. Glove firms at strongest since downturn&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMiogFBVV95cUxOeFM4c3laaXBtUFdRSTNmbFdaYkVzUVp3RGtGSXA0a19TelR6d25STE04aDQwdDlwMmR3ZkFERlYwRHBiUEhFVkZLZzNzRER0MmdpNGRPcm44QzhhVW84dE51WFFTUkZ5LTZsYWJmMHgxTENlUFc3WHgzdXRSTGtFUlM1N0ZxUHdCU3NBTERCSXppQ0pGSXlpMmhLRVV5N2ZNWGc?oc=5,,,neutral,2026-06-17 23:04:21+00:00,0,0,0,0,0.5,0,,,neutral,0.7089011073112488,english,Mixed/Urban,no_clear_emotion,0.0410833954811096,0.0540590360760688,0.3430390655994415,0.0203085467219352,0.1405795514583587,0.0467445403337478,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,ea396eb9645e7b44,China says 'welcomes' Iran-US signing deal to end Mideast war. China says 'welcomes' Iran-US signing deal to end Mideast war&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMixwFBVV95cUxNblFVQjVXdDFjZUYwRTBqNVZwVVdWaTVrQmlBZ1hmR29TRWw5cEI3RXBzcnNIYzRmT2ZtaDBXcm9NSnpTMWpQYVFjVDhjdWEzTnlXekNPSDNUaXM4V1Uyamc3V2FvVWktUksyYk5zd1pFN0ZCU09SaW85NW1scHdKZVNmT05mbjlwSVdjN3dkMkZSY1RLQ054bGhjcElJSV84SHd0alZhT0ZGUVYzWDBNN3RjSUNYOWlGOF96Um9MUFFIX1VNbXA4?oc=5,,,neutral,2026-06-18 11:50:00+00:00,0,0,0,0,0.5,0,,,neutral,0.7160891890525818,english,Mixed/Urban,love,0.0595219247043132,0.0247686263173818,0.1857429295778274,0.0316593647003173,0.4068548381328583,0.027413859963417,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,de6a9c921e0369d2,"Vodafone Australia network outage hits thousands, services being restored. Vodafone Australia network outage hits thousands, services being restored&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNN1pua0xrS0JQNVNyeWJtSXpIWUt5cDRNTDh5MEQ0YjBuSVBKYVZxeTVDcFhNMGZWWl9jU3pCNEVubWNwWGZEdlQwNHF5YVBJaTh0U0l6WnBUTURSRTAzaDVsT09yV01aZ0hSZm1fQmNzSzZwaElLSzh3cVZfMDNMNERJbjJaVUg0SC1LMzVRSUtLWGh6akJoMmI5dDBFNWJaWGgxalA3cmtUM2RDWEVqRndsMGx1dDNERlpnTHVoVWhldmc?oc=5,,,neutral,2026-06-18 03:17:00+00:00,0,0,0,0,0.5,0,,,neutral,0.7547650933265686,english,Mixed/Urban,happy,0.066787376999855,0.1700807511806488,0.4802305102348327,0.0355500765144825,0.1193044036626815,0.0687104538083076,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,e4ed7a97e3e679a4,Microsoft launches AI agent with pay-as-you-go pricing. Microsoft launches AI agent with pay-as-you-go pricing&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQLUQ1SHpHbW15NjJqR0p3bHlTNGo0dFJ6d2FzSWpFS2JfMlNGT2ZoN3UxdDFaNDBhVUpvX3Rfb0V3OTluc3hMcVNSbVZrZE9iN21Qa2RObHpGMWt0X2hGUVpvUlZBeURra1NtVlBIRlNUclp2TGtOcHFMbEl0LV9wMGRaQXVfU0VsRnlFcXhMWTFMRzItU041RVlReHBTR3VtekVhVE5NT1ZKNjQ?oc=5,,,neutral,2026-06-18 01:00:00+00:00,0,0,0,0,0.5,0,,,neutral,0.6003444790840149,english,Mixed/Urban,no_clear_emotion,0.0408979170024395,0.0253309477120637,0.1328859776258468,0.030457304790616,0.1525490283966064,0.0505152083933353,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,bca23c3c5da96436,SpaceX set to overtake Amazon in value as it soars. SpaceX set to overtake Amazon in value as it soars&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMisAFBVV95cUxNMHBUdVBiY3EwNHA5V0hjamhRdzBFRlFZUzRxbUZSMEg2UVlEbFIxS3dWZEpraVhpd2l0cmx1YVg1dmZBamhmZmZuWmZTSDExR2VFVGp2RHpDWDJxTDJYWVNraTR0aHFmMjFpQkFWNDNHUmxZR0k3N1F6d24tODhjelF1a1lVT25rTm1YT1VtTEhEWUJ1Y0RrS3Y3cGhmRXBxXy1jVGM0WlNveF9yRFNlRw?oc=5,,,positive,2026-06-17 22:02:16+00:00,0,0,0,0,0.873961478471756,0,,,positive,0.5798715949058533,english,Mixed/Urban,happy,0.0347430221736431,0.0749251320958137,0.6608753204345703,0.0145626105368137,0.0406647361814975,0.0341868661344051,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,6a62fe70452aa252,"Azmin, Radzi dropped in Perikatan leadership reshuffle. Azmin, Radzi dropped in Perikatan leadership reshuffle&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMipgFBVV95cUxPM3VDc0JQUXI2UVQ4YnM2THZqTlFCaklhZUphMHVWLW1xWkZpSHd2cEpycnl6SlZSbW9ZUjhWLV9WZGQ1ZjYxZTlSbFVmWC0yWFNvdDlEbW1RNXlvYnZKQjJBbnBTdkpES2ZWNk91b2dZOGJLRTNNTndHVWk5dXdjemtTRjNQMGZLd0JHYjlOcEJ5cmRFMDQxSDlyTEVxa1hiNlI3YjJB?oc=5,,,neutral,2026-06-17 16:05:00+00:00,0,0,0,0,0.5,0,,,neutral,0.6362287998199463,english,Mixed/Urban,no_clear_emotion,0.0387309119105339,0.0143033154308795,0.0310443248599767,0.0155778378248214,0.0836955532431602,0.021740460768342,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,61c33f82a06c7d53,Estonia to grant AI bots legal rights with personal ID numbers. Estonia to grant AI bots legal rights with personal ID numbers&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMitgFBVV95cUxQcTBxT2JjSTZtUk1kWW04T1VJSzdfRDBrbWlVNVN1TThVSmNkRTZXNEpFb0lUbzZnWGlkTEZrcjB1c0NWU0M3OTFiVVMyNHBjckpIeFVzcU9PUTlsYnNYOVdiQ0VvcDBmUm5EWEN1Qk04RXF1bFYwNHZkVVN0VUtjVk9od28yc3MzNnEzU2QxLUlpZXItZWhvQkNhR2xSYnlLYVBhejh1bDUzbWxRSUxPU1lyY0IwZw?oc=5,,,neutral,2026-06-18 09:00:00+00:00,0,0,0,0,0.5,0,,,neutral,0.8842633962631226,english,Mixed/Urban,happy,0.0360390990972518,0.0463668853044509,0.3736034333705902,0.0339446142315864,0.2094125002622604,0.0519153364002704,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,255456f15fbcff4b,Singapore to lead Asean AI push. Singapore to lead Asean AI push&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMimgFBVV95cUxNZS0xM0FNcmltU3dFRlhObUlsTV9QNUZzbEQ4T2Q2TXNXMy1QdWowc3BTM3haSzhiOUV3Z1FMT3VGRFI5TWU4aTBnUVNfUXhxMFZQdXl3Y0hxY2Z2RFh3M2wwdHJ2cE14WEFTZ3BhbzhmLWRWUnVEeUlnSkNyNDRRT2d3U0dpNDlVOERsV0RkSkxGT29kenZoRmln?oc=5,,,positive,2026-06-17 23:44:49+00:00,0,0,0,0,0.899983286857605,0,,,positive,0.6666109561920166,english,Mixed/Urban,love,0.0379093065857887,0.0216648764908313,0.2970971167087555,0.0206093583256006,0.4667422473430633,0.0222696587443351,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,e735db58d372c84f,PM Anwar conveys condolences to family of student who died in fall. PM Anwar conveys condolences to family of student who died in fall&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMitwFBVV95cUxQMzBzNkxmdDFpXzVuN19zOW9BclZsY0g4ZUVEcDEzcEZlRWRtVjY1aGFLNkJXLTZJVzJfUlp5VTdHa1IwTnNVMVNUdXF4ZndNa1pNbThfUkt0V0laZHhIUXVkc2ZGSWVfcXk4dnYzd0J1d2Z2V2FGZjdva2w0WTUyMzBKMXFkV1RXRklqbVJENGwyTC0wZUZod3YxUlhCMHF3N09TWm50RVlGOUYxQUhtZGVqU2l1Sk0?oc=5,,,neutral,2026-06-19 14:49:00+00:00,0,0,0,0,0.5,0,,,neutral,0.6575114130973816,english,Mixed/Urban,sadness,0.0408070087432861,0.0393104143440723,0.0114766350015997,0.8520298004150391,0.0234537553042173,0.0175857469439506,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,e22fd73986fac580,PERKESO: AI used to block RM5.33mil fake incentive claims. PERKESO: AI used to block RM5.33mil fake incentive claims&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPa0FOeG5uRFpjcWdpaGQ5MlZQejZYREtRS055cUtEWXJVSTZHMm5Bc2NyUEJMWGNSby1vUHBnaGNrMmF1aXBQY19FZ0F3eU1hOEttb0JHdG9CVnl4TXE1QUhKWVlRYXRWblcwaTVPSmdfR2xSVWFpdHZsMGpxM2dUZ1Q3RE9xeFNwNW5kM0NOMzFkSUdxTkJKbS16TzNwRjIyUWstNHpwa1A?oc=5,,,neutral,2026-06-18 07:47:00+00:00,0,0,0,0,0.5,0,,,neutral,0.6613665223121643,english,Mixed/Urban,no_clear_emotion,0.1058061197400093,0.0359592586755752,0.086001269519329,0.039194282144308,0.1485189497470855,0.0362400077283382,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,c7a52d5e73726179,Perodua reduces service maintenance parts price by up to 10%. Perodua reduces service maintenance parts price by up to 10%&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMivAFBVV95cUxOVWc1MFI3MnZmUlJfNEE1QnhkY3ljdWdudEt6aUVUVzI3MnI1Y19seGktSVdsTkxoMU5ZdWRLUFRCeERid3pHMGh3VnA3eTl6OGk4bW1IX0pVZmhrcElrVVg5VEhtMUVDa3JoSktxTEtUci00TVRfc21EakpkRk5xODhJOEtDWUxMeUFjMmZWTzd1STUzSXVOMk1iaU55VWxhMXhwWTAtWUV2RGNuTDh1M20weXJ6T29MbExEdA?oc=5,,,neutral,2026-06-18 08:51:00+00:00,0,0,0,0,0.5,0,,,neutral,0.7630446553230286,english,Mixed/Urban,no_clear_emotion,0.0576110519468784,0.062327142804861,0.1888587921857834,0.0488499887287616,0.2268929928541183,0.0765983834862709,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,df5084195c1a2e28,El Nino impetus for oil palm stocks. El Nino impetus for oil palm stocks&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMinAFBVV95cUxQN3E2NFI3Z241dHdZYlVFUzZRdGRLam1oOXdLQTYzVzRDNmNEMzZLVTRmX1hyR1JyTWJzZDU5dnNCM2FlZmVQQTFwVUZsbkY4MmZNOTU3Nl8wUGRBWUM3eWo2ZEpIMzdmdGVLOEdnYUJndUlBbVlsNnRoZG5DS0UwbGFUSndzUmlUSmhybmc1TVhOdXptb1JnOHFwT2Q?oc=5,,,neutral,2026-06-14 23:29:36+00:00,0,0,0,0,0.5,0,,,neutral,0.8473774790763855,english,Mixed/Urban,no_clear_emotion,0.0305326543748378,0.0142241604626178,0.0832421481609344,0.0124926827847957,0.1518867313861847,0.0217801053076982,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,9fb9412562aef5fa,SpaceX vaults past Amazon's market value as options listing fuels surge. SpaceX vaults past Amazon's market value as options listing fuels surge&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPcExIUDc5dVgyU3BWTFIwMTk0T2ZjaG1saEJ1TXVBME1zWm5xQkk3eUpmT1hDQm1iZ04yQllaVy1ZUWhzb1dyN2lyNTVBWW1nd3ZZZDJfUlFKZ1dKVHNHTzB4ZTctYW1FYk9qV2VwaFdUcW80V3Y3Mi0yeWZITENrSXpMVjdwU2V2QUk4Z2VVeEVkM0ZidXN4Y1IxalFTRTl1bjdqM0J5a3NldTdyTC10RG9zdGZReEg1aF9FZkJsdUVoUQ?oc=5,,,neutral,2026-06-16 09:21:00+00:00,0,0,0,0,0.5,0,,,neutral,0.6271210312843323,english,Mixed/Urban,no_clear_emotion,0.0559642016887664,0.0284407678991556,0.1022185832262039,0.0210678875446319,0.0754617005586624,0.0336171723902225,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
news,post,8c2a118ff88501ee,Top STPM students to get public university scholarships. Top STPM students to get public university scholarships&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNOXFTUlY2VGxZTkU4dTdHa1VPeGN2NVBtLTM0X0dZRWtxdFBDSWZGdHJwSWp4LURTb19GVWRsNVc4R0JHaEg0bW56R2pfRE5COENtNXNncXZ3d3p6U3BrY09ZX2RuOHAyX0gxYmdUN29mUzN2eUhTQWxPN3g0WFZTMS1jMFBzSTZ1eExxc0Z2TkwyTmRxV2tPbWEtZW1RaDdtTGZWYmVDYzY?oc=5,,,positive,2026-06-18 06:17:00+00:00,0,0,0,0,0.8585049450397491,0,,,positive,0.5283498167991638,english,Mixed/Urban,happy,0.0252923127263784,0.0700152665376663,0.5342085957527161,0.0203895140439271,0.1094167456030845,0.0563942976295948,Batch 6 — berita (dedupe),Combined_news_20260621_131838.csv,0.0,PRN_Johor_N9_master_20260621_185219.csv,master_base
