Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,author,author_followers
youtube,comment,UgzVYn2XPCc0L7hbxRp4AaABAg,"Sejak bekerja sampailah bersara, masih lagi  dengar berbillion saman tidak dibayar. Mungkin JPJ boleh kaji data sedia ada dan keluarkan statistik seperti sejak tahun berapa, pecahan negeri, jenis kesalahan, individu atau syarikat, kereta atau lori dan sebagainya. Pernah disaman sebab lampu belakang tidak menyala hampir 20 tahun dahulu dan telah dibayar. Adakah pemandu masih hidup jika data terlalu lama, penduduk tetap atau luar luar negeri yang mungkin telah pulang. Jadi rakyat individu tidaklah stress sangat atau bimbang mendengar walaupun tidak pernah di saman. Sekadar cadangan.",,negative,, ,0,0,0,0.0004959583282470592,0,,negative,0.9983468055725098,malay,Malay/Bumiputera,surprise,0.03247790411114693,0.056439775973558426,0.01693432778120041,0.047746893018484116,0.05659085139632225,0.6579122543334961,"{'id': 'UCpYLM9cRzbDXuH_BDzKOjag', 'name': '@ed_lan5731', 'thumbnails': 'https://yt3.ggpht.com/ytc/AIdro_lkRcKtCl1V3U7z6gPABjUdAntODyjfDK7mJXz0wNr9G8JY32PAhufwq8z9VnP0cEuP_g=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,UgzOY_ohVc1r8mrBPFJ4AaABAg,Hmmm,,positive,, ,0,0,0,0.8454859897494316,0,,positive,0.48495329916477203,multilingual,Unknown,no_clear_emotion,0.1424417495727539,0.0706484317779541,0.13849936425685883,0.047222934663295746,0.23276951909065247,0.04843911901116371,"{'id': 'UCNgn6jVjESYzihxDYgTH0Lw', 'name': '@MutiaraSeniPujangga', 'thumbnails': 'https://yt3.ggpht.com/ytc/AIdro_ny-wvUmSgU1ThEiVNPxXSYgMyziLXIq_S55cX3XHFunS0=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,UgxPP93TAcXiFtvDRzp4AaABAg,kerajaan perihatin rakyat malaysia🇲🇾,,positive,,1,0,0,0,0.8457516402006149,100,,positive,0.48583880066871643,multilingual,Unknown,love,0.10622882097959518,0.02332269959151745,0.07250559329986572,0.05059446394443512,0.579929530620575,0.024391304701566696,"{'id': 'UCTQVmQQCXvf5WoprP1YeH2A', 'name': '@sitinurfazrina_34', 'thumbnails': 'https://yt3.ggpht.com/-kU-58zk_pKKkeJq4s8R0QLndKsn740AbIInA-LB0WniULKN3WU_j-K2GXUTM9BIoYT2cmSa=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,post,tp7r3G8FD8M,"Inisiatif BUDI95 di aplikasi Shell Asia adalah mekanisme digital untuk menebus subsidi bersasar petrol RON95.

Anda perlu memuat turun dan mendaftar dalam aplikasi tersebut, kemudian memautkan akaun dengan Touch 'n Go eWallet yang telah disahkan melalui proses eKYC. 

Setelah pautan berjaya, anda boleh mengisi minyak RON95 dengan BUDI95 di stesen Shell dan membayar melalui fungsi Pay for Fuel dalam aplikasi. 

Dalam video ini, kami nak kongsi cara aktifkan BUDI95 di aplikasi Shell Asia.

Jangan lupa Subscribe atau Follow Ali Gajet untuk pelbagai lagi info terkini dan tutorial.

Website: https://aligajet.com/
Facebook:   / aligajet4u  
TikTok: https://www.tiktok.com/@aligajet?lang=en

#shellasia #budi95 #bonuslink #blinkbybonuslink #shellasiamalaysia #shellasiareferralcode",https://www.youtube.com/watch?v=tp7r3G8FD8M,positive,2025-11-26 07:48:03+00:00,2,0,1,393,0.9993783354759216,6,5.393,positive,0.9979277849197388,malay,Malay/Bumiputera,no_clear_emotion,0.06796219199895859,0.049029603600502014,0.07092592120170593,0.05652980878949165,0.2703559994697571,0.08205138891935349,,
youtube,comment,UgwLoar6j7W-6H7abap4AaABAg,👍👍👍,,positive,,0,0,0,0,0.8714138269424438,0,,positive,0.5713794231414795,multilingual,Unknown,love,0.12657804787158966,0.12375440448522568,0.12428445369005203,0.10698200762271881,0.19179889559745789,0.13497380912303925,"{'id': 'UCxjmVRGejE5sMFi5sdiu-OA', 'name': '@Azha14', 'thumbnails': [{'url': 'https://yt3.ggpht.com/oLyRadO_0i0mOVQ2FghgcX2F7AJkvDV0tbAzXComqor__dVjxXTuXGVGuLHR3aJdqE8SUtUkqA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,post,lIRk2BEofDo,"Inisiatif BUDI95 di aplikasi Shell Asia adalah mekanisme digital untuk menebus subsidi bersasar petrol RON95.

Anda perlu memuat turun dan mendaftar dalam aplikasi tersebut, kemudian memautkan akaun dengan Touch 'n Go eWallet yang telah disahkan melalui proses eKYC. 

Setelah pautan berjaya, anda boleh mengisi minyak RON95 dengan BUDI95 di stesen Shell dan membayar melalui fungsi Pay for Fuel dalam aplikasi. 

Dalam video ini, kami nak kongsi cara semak baki subsidi petrol BUDI95 di aplikasi Shell Asia.

Jangan lupa Subscribe atau Follow Ali Gajet untuk pelbagai lagi info terkini dan tutorial.

Website: https://aligajet.com/
Facebook:   / aligajet4u  
TikTok: https://www.tiktok.com/@aligajet?lang=en

#shellasia #budi95 #bonuslink #blinkbybonuslink #shellasiamalaysia #shellasiareferralcode",https://www.youtube.com/watch?v=lIRk2BEofDo,positive,2025-11-26 07:17:29+00:00,2,0,1,398,0.9993713617324829,6,5.398,positive,0.9979045391082764,malay,Malay/Bumiputera,no_clear_emotion,0.07353877276182175,0.06982557475566864,0.06986953318119049,0.06548579782247543,0.2704438269138336,0.08946257084608078,,
youtube,comment,Ugx4cemYpik9Xyf6ipR4AaABAg,❤❤❤,,positive,,0,0,0,0,0.8714138269424438,0,,positive,0.5713794231414795,multilingual,Unknown,love,0.1637081801891327,0.13032028079032898,0.11600940674543381,0.09487264603376389,0.2113860845565796,0.12021341174840927,"{'id': 'UCxjmVRGejE5sMFi5sdiu-OA', 'name': '@Azha14', 'thumbnails': [{'url': 'https://yt3.ggpht.com/oLyRadO_0i0mOVQ2FghgcX2F7AJkvDV0tbAzXComqor__dVjxXTuXGVGuLHR3aJdqE8SUtUkqA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,post,d4jkR4UREuI,"Inisiatif BUDI95 di aplikasi Shell Asia adalah mekanisme digital untuk menebus subsidi bersasar petrol RON95.

Anda perlu memuat turun dan mendaftar dalam aplikasi tersebut, kemudian memautkan akaun dengan Touch 'n Go eWallet yang telah disahkan melalui proses eKYC. 

Setelah pautan berjaya, anda boleh mengisi minyak RON95 dengan BUDI95 di stesen Shell dan membayar melalui fungsi Pay for Fuel dalam aplikasi. 

Dalam video ini, kami nak kongsi cara aktifkan BUDI95 melalui aplikasi Shell Asia.

Jangan lupa Subscribe atau Follow Ali Gajet untuk pelbagai lagi info terkini dan tutorial.

Website: https://aligajet.com/
Facebook:   / aligajet4u  
TikTok: https://www.tiktok.com/@aligajet?lang=en

#shellasia #budi95 #bonuslink #blinkbybonuslink #shellasiamalaysia #shellasiareferralcode",https://www.youtube.com/watch?v=d4jkR4UREuI,positive,2025-11-26 06:41:23+00:00,8,0,2,2402,0.9993784427642822,34,16.402,positive,0.9979281425476074,malay,Malay/Bumiputera,no_clear_emotion,0.06581227481365204,0.048276983201503754,0.07042135298252106,0.055950529873371124,0.27141642570495605,0.08170735090970993,,
youtube,post,FAF4q1ArzzI,"#BernamaNews : The Penang Domestic Trade and Cost of Living Ministry has found no violations at petrol stations across the state following the implementation of the targeted fuel subsidy for RON95 petrol.

#digitalbernamatv #BUDI95 #KPDN #fuel #penang",https://www.youtube.com/watch?v=FAF4q1ArzzI,neutral,2025-11-11 15:08:38+00:00,0,0,0,51,0.5,0,0.051,neutral,0.9031181931495667,english,Mixed/Urban,no_clear_emotion,0.06558579206466675,0.029647547751665115,0.13776470720767975,0.023887010291218758,0.11386710405349731,0.037138432264328,,
youtube,post,gMM_QXT33dI,"Ramai tanya, macam mana sebenarnya cara paling senang, selamat dan berbaloi nak guna BUDI95 ni? Sekarang kan ada banyak cara – boleh guna MyKad dekat kaunter, atau guna apps macam Setel, CaltexGO, ataupun TnG eWallet. Tapi antara semua ni, mana satu paling win untuk pengguna Malaysia tahun 2025?

Dalam video ni Daus bandingkan satu-satu:
– Cara guna MyKad di kaunter (cara lama)
– Cara guna apps petrol macam Setel & CaltexGO
– Dan cara terbaru guna TnG eWallet (yang boleh guna untuk semua stesen minyak!)

Kalau korang nak tahu mana paling senang, cepat, selamat dan praktikal – Daus share terus pengalaman sendiri, termasuk risiko macam IC tertinggal, isu privacy, dan kelebihan bila guna apps yang dah integrate semua brand minyak dalam satu platform.

Spoiler sikit: sekarang ni isi minyak pun boleh guna satu app je – tak payah nak download banyak-banyak, tak payah verify banyak kali, tak payah beratur panjang dekat kaunter pun! 🔥

Jadi kalau korang tengah pening nak pilih cara mana untuk claim subsidi BUDI95, make sure tengok sampai habis. Video ni akan bantu korang buat pilihan yang lebih bijak, cepat dan selamat.

Join Group Whatsapp Daus :
Stock: https://chat.whatsapp.com/LxdEn1vdifd...
Crypto: https://chat.whatsapp.com/HY4DPxyU0ZH...
General: https://chat.whatsapp.com/D2UlY2bAjWm...

🔥 Nak Lagi Banyak Benefit? Join Elite Private Whatsapp Group DausDK! (RM240/setahun)
➡Klik sini: https://nas.io/dausdk

Join Group Community DausDK di sini :
Telegram : https://t.me/dausdkgroup
Whatsapp : https://chat.whatsapp.com/Ctq9CW3Qym3...

Perlukan Bantuan Untuk Daftar Mana2 Apps? (Hubungi Saya) : 
📝 Whatsapp - https://wa.link/281cp7
☎️ Telegram - https://t.me/dausdk37

🚀 Follow me on:-
Youtube:    / @dausdk   
Telegram: https://t.me/dausdk 
Instagram: https://bit.ly/dausdkinstagram
Tiktok: https://bit.ly/dausdktiktok
Facebook Channel : https://bit.ly/dausdkfacebook
Facebook Community : www.facebook.com/groups/dausdkcommunity/
Twitter : https://x.com/dausdkofficial

Do You Want to Join Our Team ?
Please email your resume at : dausdk@dausdk.com

⚠️ Disclaimer: I am NOT a financial advisor nor a ""guru"". Investments must be made within your capabilities and at your own risks. All content provided is for informational purposes only and I make no representation to its accuracy nor completeness. I am not liable for any errors, omission, or availability of any information. My views are my own. I am not responsible for any comments or content posted on this channel. By commenting, you are solely responsible for your own views. I am not liable for any damages nor harm resulting from any content or interactions on this channel

⏰ Timestamps

00:00 – Intro: Macam-macam cara nak guna BUDI95
00:33 – Cara 1: Guna MyKad atau IC dekat kaunter minyak
01:53 – Masalah bila guna cara lama (beratur, IC tertinggal, risiko keselamatan)
02:48 – Kenapa cara ni dah tak sesuai zaman sekarang
03:15 – Cara 2: Guna apps Setel & CaltexGO
03:42 – Kelebihan guna app petrol (tak payah keluar kereta, lebih cepat)
04:09 – Masalah apps berbeza ikut jenama & isu verification
04:34 – Kenapa ramai rasa leceh guna banyak app
05:01 – Cara 3: Guna TnG eWallet – paling senang & fleksibel
05:28 – Kelebihan TnG eWallet (dah sedia ada, senang nak guna)
05:54 – Semua stesen minyak boleh guna satu app je!
06:21 – Setel dah integrate dalam TnG eWallet – all-in-one solution
06:50 – Kesimpulan & nasihat Daus untuk pengguna BUDI95

#budi95 
#tng 
#finance
#DausDK",https://www.youtube.com/watch?v=gMM_QXT33dI,negative,2025-11-03 11:37:24+00:00,81,0,18,3537,0.00048633813858034447,134,138.537,negative,0.9983788728713989,malay,Malay/Bumiputera,no_clear_emotion,0.10175012052059174,0.04677475988864899,0.04384905844926834,0.06832105666399002,0.2797454297542572,0.07356534898281097,,
youtube,post,low6jJQIt-E,"Kerajaan dijangka mengumumkan mekanisme baharu Budi95 khusus untuk pemandu e-hailing dalam masa terdekat, menurut Timbalan Menteri Kewangan, Lim Hui Ying di Dewan Rakyat hari ini.

Beliau berkata, Kementerian Kewangan kini sedang meneliti pendekatan terbaik supaya golongan pemandu e-hailing tidak tercicir daripada manfaat subsidi bahan api RON95.

Langkah ini dijangka memberikan keadilan kepada pemandu e-hailing yang sebelum ini menerima 300 liter subsidi sebulan, berbanding 1,400 liter untuk pemandu teksi, meskipun kedua-dua sektor menjalankan fungsi hampir sama.",https://www.youtube.com/watch?v=low6jJQIt-E,positive,2025-11-03 06:52:55+00:00,6,0,5,1233,0.9968060970306396,23,22.233,positive,0.9893536567687988,malay,Malay/Bumiputera,no_clear_emotion,0.11947714537382126,0.07236001640558243,0.13925650715827942,0.04823478311300278,0.12088441103696823,0.04388135299086571,,
youtube,post,AslsIQI1Qb0,"Ready to hit the road with savings? With CaltexGO, getting your BUDI95 subsidy is faster, easier, and smarter than ever. 

Just tap, pump, and GO — no hassle, no waiting.

✅ Instant BUDI95 redemption
✅ Seamless mobile fueling experience
✅ Exclusive perks for CaltexGO users

Don’t wait. Get, Set, GO with CaltexGO today! 👉 Download now and fuel up the smart way.

Learn More https://www.caltex.com/my/caltex-rewa...",https://www.youtube.com/watch?v=AslsIQI1Qb0,positive,2025-10-23 02:57:46+00:00,3,0,0,3314,0.9560039043426514,36,6.314,positive,0.8533463478088379,english,Mixed/Urban,happy,0.019015643745660782,0.05974395200610161,0.8361208438873291,0.010191881097853184,0.03450871631503105,0.017278268933296204,,
youtube,post,PUIFmCeD_wY,"Enjoy BUDI95 and earn BPoints by linking your TNG eWallet to CaltexGO, then set your B Infinite Card as default to collect BPoints every time you fuel up.",https://www.youtube.com/watch?v=PUIFmCeD_wY,positive,2025-10-21 06:22:27+00:00,1,0,0,52,0.9159551620483398,1,1.052,positive,0.7198505401611328,english,Mixed/Urban,no_clear_emotion,0.023825911805033684,0.011626156978309155,0.07815326005220413,0.010724653489887714,0.14173690974712372,0.019048916175961494,,
youtube,post,JjMcghmK9ng,"Many people ask, how is it possible to get RM1.95 per litre?

Let's say you want to fill RM50 of BUDI95 petrol, this would give you 25.12 litres.

With the Boost Bank cashback, you receive a 2% (RM1), so your total cost is RM49 .Divide this by 25.12 equals RM1.95 per litre!

Sign up now ✨ to enjoy extra savings with BUDI95 subsidies.

Offer ends 31 March 2026 📅

*Terms & conditions apply

#MyBoostBank #BoostBankDebitCard #BudiMadaniRon95 #Ron95 #Budi95",https://www.youtube.com/watch?v=JjMcghmK9ng,neutral,2025-10-21 06:00:07+00:00,4,0,0,125101,0.5,1255,129.101,neutral,0.8224015235900879,english,Mixed/Urban,love,0.02830655500292778,0.046039532870054245,0.18107222020626068,0.036034323275089264,0.33310946822166443,0.08514155447483063,,
youtube,post,nYkp8GuD3LY,"Podcast #JANGANKECAM (Episod 23)

Guest:
Pemerhati Automotif & Pengasas PANDU LAJU
Abang Gan

Host:
Nazz Abdullah

Producer:
Rishi Ratnam (rishi@nazznco.my)

Videographer & Editor:
Danieal Hicqeal
Emmir Haziq

Floor Manager:
Melissa Syahira
Alym Asri


Dengarkan juga di:
Spotify: https://open.spotify.com/show/0FDjJ2KbmO4M6Uwxsrmu6X?si=581cfa20b1844d22
Apple Music: Coming Soon
________________________________

Website: https://www.nazznco.my

Contact Us:
➔ 019-689 6976 (Mr. Rishi: Manager)
➔ info@nazznco.my
➔ business@nazznco.my

➔ Social Media:
Facebook: NAZZ & CO Media
TikTok: www.tiktok.com/@nazznco
TikTok 2: www.tiktok.com/@terpalingtravel
TikTok 3: www.tiktok.com/@jangankecam.official
Instagram: @nazzabdullah.official


Chapter:
0:00 Sedutan
1:15 Intro
4:44 BUDI95: Komen Paling Panas & Ramai Orang Tanya
6:21 Sehari Guna 200 Liter, Cukup Ke?
8:36 2 Kereta di Rumah & PJJ, Adil Ke?
11:16 Adakah 300 Liter Mencukupi untuk Pemandu E-Hailing?
13:03 Adakah Sistem MyKad Praktikal untuk Semua Lapisan Umur?
16:10 Cara Untuk Isi Minyak Guna BUDI95
20:28 BUDI95: Adakah Menyusahkan Rakyat?
23:57 Adakah Perlu Syarat Lesen Memandu untuk BUDI95?
27:16 Adakah BUDI95 Langkah Awal Kerajaan untuk Menghapuskan Subsidi?
31:32 Tips Jimat Minyak
34:12 Apa Kesan Kepada Harga Barangan Harian?
38:29 Ending",https://www.youtube.com/watch?v=nYkp8GuD3LY,neutral,2025-10-15 12:31:14+00:00,946,0,444,125140,0.5,2641,2403.14,neutral,0.8290988802909851,english,Mixed/Urban,no_clear_emotion,0.12230425328016281,0.05026822164654732,0.044532015919685364,0.060664065182209015,0.28856733441352844,0.06292089074850082,,
youtube,comment,Ugz37yTLL7A2i9Ny5El4AaABAg,"Aku sokong Mat Rempit protes dan nak buat demo. Polis bagi kebenaran atau permit utk mereka demo. Lepas tu sorang² cek, dia bawa motor ada lesen tak. Kalau x de sita terus motor dia.",,negative,,14,0,0,0,0.0004915058612823264,1400,,negative,0.9983616471290588,malay,Malay/Bumiputera,no_clear_emotion,0.06972119957208633,0.016138831153512,0.021264515817165375,0.021562037989497185,0.27701351046562195,0.04853254184126854,"{'id': 'UCuNdeUjLqLVr9qKd5BKJCmw', 'name': '@KomradGaza', 'thumbnails': [{'url': 'https://yt3.ggpht.com/_7Dlxa8nuSjJhZ4L7vmNlvqm8obmiO4vgjha5sWhL_bAnmQvckeJ_IDtFcbuDYoLFLWUr46pVw=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgwHj0_KMtECYC6OJ-l4AaABAg,300 liter sbulan utk hr biasa ok..tp klu hr perayaan blk kg + kegunaan harian lebih 300 liter..😢😢,,negative,,7,0,0,0,0.12275742888450622,700,,negative,0.5908085703849792,english,Mixed/Urban,sadness,0.07693316042423248,0.07584220916032791,0.010710464790463448,0.7320004105567932,0.06276390701532364,0.021200761198997498,"{'id': 'UCKK2ToPHZmOwXbJ8BOdFIsQ', 'name': '@khairieshaib4582', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lnifgbcJU4mP4D_TLd9ZME4UmNXESPRW30lv5PlGk=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgyRD-vOKo9UxXNK_IJ4AaABAg,Tahap respect aku kat abg gan meningkat secara mendadak.. Well said abg gan...,,positive,,6,0,0,0,0.9535848736763,600,,positive,0.8452829122543335,english,Mixed/Urban,happy,0.020693765953183174,0.026007192209362984,0.4853132367134094,0.01432106178253889,0.3804774284362793,0.031126568093895912,"{'id': 'UCCsom8g-xFmSv1xpU9dbtIQ', 'name': '@firazzurritech', 'thumbnails': [{'url': 'https://yt3.ggpht.com/rDYXCBjLN_B1aXzVIDqXvfhCNbzTR7j3Ib4v7SXy_Sj8EPFcKEloRaxEtLE0a-jd1_7PiAn57g=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgxA28pc07vIJde8Zw94AaABAg,"Kalau penggunaan minyak korang kurang dalam RM 600 sebulan,confirm cukup. Ada lagi kuota isteri atau ahli keluarga lain. So takyah sembang lah kalau tak cukup.

Tapi ehailing, runner yg guna kereta memang tak cukup. Kena ada quota lebih.",,negative,,5,0,0,0,0.0005059003829955833,500,,negative,0.9983136653900146,malay,Malay/Bumiputera,anger,0.3390316367149353,0.20686206221580505,0.019761277362704277,0.10482781380414963,0.2393997460603714,0.023194674402475357,"{'id': 'UCVJ3ZNZpb8LwCmQhocIoRvQ', 'name': '@mindnavigator', 'thumbnails': [{'url': 'https://yt3.ggpht.com/2t_FUxHmdWf0jR9k_OySN1FGQ75oLx55DI154Z2ylI9v-6Vk5tjalVQx0huWcZD5EaDmJhRchA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugxo21-UmEqSGkqma8R4AaABAg,"Asas dan objektif perlaksanaan dah bagus, saya sokong 100%. Cara yang tuntas untuk mengatasi masalah warga asing makan subsidi petrol, dan galakkan orang ada lesen memandu.

Tapi SOP dan limitasi 300l perlu diperbaiki dan disemak. Malaysia ni walaupun kecil, kawasan kampung dan pedalaman ada masalah tersendiri.",,positive,,4,0,0,0,0.9992510378360748,400,,positive,0.9975034594535828,malay,Malay/Bumiputera,no_clear_emotion,0.15372993052005768,0.07018323242664337,0.03169407323002815,0.05521664768457413,0.2351084202528,0.05673482269048691,"{'id': 'UCvmb_4VP49vucLRJkAozkzg', 'name': '@bartocastro3672', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_mCxxz28OLqfGGVWJkzU_qEcZjIeqWNCpY4cvxVSHs=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugy2QB47LcY8VzFSMXt4AaABAg,"Lack of enforcement, tu yang jadikan isu ketirisan subsidi sangat teruk..merugikan negara dan rakyat.",,negative,,8,0,1,0,0.015956416726112366,811,,negative,0.9468119442462921,multilingual,Unknown,anger,0.38570770621299744,0.04184217005968094,0.08039075881242752,0.145023912191391,0.14860978722572327,0.018822161480784416,"{'id': 'UCyWjwBXzt4-NhxFCI1LuE1w', 'name': '@shahrilhuzir2317', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_nA10RfVM89d5AWFy5LNZ8c2R3w05f1tAcyrqL4phdOcg0=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgwIimJBGljOxyZnO554AaABAg,"Bagi aku, bab lesen tu memang valid, kurang la kes orang lari dari roadblock sebab takde lesen.
Sebab ramai sekarang ni takde lesen, bawak macam setan.
Tak campur lagi mat rempit tak tentu hala, budak sekolah yang main bawak motor laju².

Nak tunggu orang mati baru nak fikir ambil lesen ke?",,negative,,4,0,0,0,0.0005148589611053689,400,,negative,0.9982838034629822,malay,Malay/Bumiputera,love,0.3199259340763092,0.06902429461479187,0.04128672555088997,0.044677622616291046,0.37194696068763733,0.029024135321378708,"{'id': 'UClKelq_dP8fxv6_UN2Vj8Rg', 'name': '@AffiqAnwar', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_llFDxac11FSVNWSjVbcXTkW5UBOgV6s9RU-PXIHmLWhsGo=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgxtOIsF9yzzX2SgLtV4AaABAg,Kenaikan subsidi dri 300L ke 400L/500L lebih selesa  .,,neutral,,4,0,0,0,0.5,400,,neutral,0.8880196213722229,english,Mixed/Urban,happy,0.05478945001959801,0.026358475908637047,0.7433953881263733,0.011704756878316402,0.10994500666856766,0.012768800370395184,"{'id': 'UCh4yh3lwKyNAQdhJtc_eGgA', 'name': '@zairizal7736', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_kYQV4FA1uIDDWYZ1Mte57CLXpZ32qQHi46KCqbN67TGg=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgxPNHGtRlvKIjDnCwl4AaABAg,Features Setel yg paling underdog adalah Family Wallet. Boleh share Setel wallet dgn 4 orang,,positive,,2,0,0,0,0.9994096815586089,200,,positive,0.99803227186203,malay,Malay/Bumiputera,no_clear_emotion,0.029024694114923477,0.011215569451451302,0.04783712327480316,0.015421253629028797,0.18796701729297638,0.032057955861091614,"{'id': 'UCPAD-5FLf1OBbgJMeoHTNzA', 'name': '@shaftkhas', 'thumbnails': [{'url': 'https://yt3.ggpht.com/mTsK2_gQn51P1WZaPZGLfoAbUzXRn4TfaF1yL1PEcyMqPAffcwNaIaBT_PsKsv-VlViGs1JC3c4=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgyOprpBhsQjPvuzYsZ4AaABAg,Agaknya  Masing2 Lupa Sekitar Setahun Lalu JPJ Tawarkan Lesen Memandu !0 Tahun Direct.....Boleh Jadi Sekor2 Terlupa.....,,neutral,,4,0,0,0,0.5,400,,neutral,0.8799700140953064,english,Mixed/Urban,sadness,0.02876240760087967,0.08755485713481903,0.010212612338364124,0.689252495765686,0.029058044776320457,0.12787209451198578,"{'id': 'UCuAqUZ4eyD-xBTOKoaEAYpA', 'name': '@alfiedahari9877', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgzXq7TXPuh72eny0Ud4AaABAg,First time saya nampak abang Nazz buat podcats dengan Abang Gan lepas ini Abang Nazz buat podcats dengan Abang Jaapar dari mekanika boleh ye abang Nazz,,positive,,6,0,1,0,0.9990300059318542,611,,positive,0.9967666864395142,malay,Malay/Bumiputera,surprise,0.01002530474215746,0.019428037106990814,0.027746180072426796,0.024876009672880173,0.18786831200122833,0.4910910427570343,"{'id': 'UCgl_-6uMqoQoP2MXfowXr2A', 'name': '@suriatisuriati1314', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_n2PomwhjeDaNbkzwftHlNNKUHpC3LWXqtoMD-lZLo=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugzp5Bzm1igEB6fNZ1t4AaABAg,"Host dan tetamu sama² bijak dalam isu subsidi petrol ni.

Terbaik!",,positive,,4,0,1,0,0.985708725452423,411,,positive,0.9523624181747437,malay,Malay/Bumiputera,love,0.02573676034808159,0.009645063430070877,0.06634003669023514,0.013539827428758144,0.7071583271026611,0.02270309440791607,"{'id': 'UCVJ3ZNZpb8LwCmQhocIoRvQ', 'name': '@mindnavigator', 'thumbnails': [{'url': 'https://yt3.ggpht.com/2t_FUxHmdWf0jR9k_OySN1FGQ75oLx55DI154Z2ylI9v-6Vk5tjalVQx0huWcZD5EaDmJhRchA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugz_-1NUNmeWa_Ojzo94AaABAg,penyeludupan tetap berlaku sbb 2.60 masih jauh lebih murah pd harga negara² jiran..jadi stesyen minyak jgn tutup mata..,,negative,,7,0,1,0,0.00048850178718568,711,,negative,0.9983716607093811,malay,Malay/Bumiputera,anger,0.3716723322868347,0.035224683582782745,0.13199254870414734,0.01653982885181904,0.14482523500919342,0.03195406123995781,"{'id': 'UCserd7Ec8KTVmhReTqR9dXg', 'name': '@zainalabidinmaulud6145', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_kf5UenBa4l06TWq6q3Zeo0gqZwUknDuozeyNHbXcqc6VU=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgyJYH2qlOuobcrkJlx4AaABAg,barang dah naik harga 3x ganda sebelum budi ni.. system budi ni akan buat buat harga barang yang dah naik 3x ganda ni naik 2 ke 3x ganda lagi... seriously korunk tak perasan lagi benda ni... harga barang ikut harga maximum semasa... elok2 dah tetap 2.10... naik 2.60..lepas tu apung lagi...,,negative,,3,0,0,0,0.000501519441604592,300,,negative,0.9983282685279846,malay,Malay/Bumiputera,surprise,0.008724410086870193,0.03779709339141846,0.025003399699926376,0.03001008741557598,0.03405288606882095,0.7396674752235413,"{'id': 'UCD55cvE4VtQkt01LlUmammQ', 'name': '@zairulazhar8845', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_kNtBi-OLZs1dldY9pwAA4qQotlPgGXBIpGbkYq8V7G6A=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
