Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,video_url,media_type,derived_error
tiktok,post,7657513370505071892,"THỨC KHUYA, LÀM CA ĐÊM",https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,,,positive,2026-07-08 18:55:48.866894+00:00,3166,3510,240,181700,0.9075564861297607,8733,11087.7,,,positive,0.6918549537658691,multilingual,Unknown,Unknown,0.0,love,0.10481160134077072,0.03772405534982681,0.07130472362041473,0.03482576832175255,0.5599146485328674,0.025394003838300705,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,video,
tiktok,comment,7657747679666520840,2 tuần ngày 2 tuần đêm gần 3 năm mỗi lần chuyển ca là nỗi ám ảnh 😳😳,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,7657513370505071892,neutral,2026-07-02 02:12:23+00:00,47,0,28,0,0.5,103,,ng.trang1997,0.0,neutral,0.8301955461502075,english,Chinese,Chinese,0.82,no_clear_emotion,0.14938025176525116,0.054338980466127396,0.07758588343858719,0.05198007822036743,0.2617120146751404,0.03925617039203644,,,
tiktok,comment,7657811106753659668,Ca đêm gần 8 năm rồi 🥺🥺🥺,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,7657513370505071892,neutral,2026-07-02 06:18:25+00:00,7,0,21,0,0.5,49,,xuantu1209,0.0,neutral,0.5407158732414246,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.0820244625210762,0.06634899228811264,0.11848665773868561,0.03777766600251198,0.08703508228063583,0.06282328069210052,,,
tiktok,post,7378726813779954949,#voiceeffects duet dadakan bareng bestiee @gatchaaa___ 🫵🏻👋🫡 #fyp #bermuara #rizkyfebian #mahaliniraharja,https://www.tiktok.com/@fajarnurdiansyah/video/7378726813779954949,,,positive,2026-07-08 18:55:47.294871+00:00,7761,190,139,614200,0.8904329419136047,14232,9172.2,,,positive,0.6347764730453491,malay,Malay/Bumiputera,Unknown,0.0,love,0.09906145185232162,0.0268374215811491,0.06365082412958145,0.034764766693115234,0.6358055472373962,0.0224967859685421,https://www.tiktok.com/@fajarnurdiansyah/video/7378726813779954949,video,
tiktok,post,7585920443266223381,"Ternayata Menteri Ini Yang Jebloskan NU Ke Tambang. Sementara Luhut Tidak Setuju Ormas Dapat Konsesi Tambang.

#YenniWahid #luhutbinsarpandjaitan #bahlillahadalia #pbnu #nahdatululamaindonesia",https://www.tiktok.com/@updateinfonusantara/video/7585920443266223381,,,negative,2026-07-08 18:55:31.330646+00:00,5100,676,395,583600,0.0005216181278228649,12007,8220.6,,,negative,0.9982612729072571,malay,Malay/Bumiputera,Unknown,0.0,anger,0.5264909267425537,0.1929415762424469,0.09129232168197632,0.03710959479212761,0.0799703449010849,0.023870566859841347,https://www.tiktok.com/@updateinfonusantara/video/7585920443266223381,video,
tiktok,post,7621250687715822870,"KUIZI 57
##kuiz #57 #islam #dituri",https://www.tiktok.com/@bekimalimi/video/7621250687715822870,,,neutral,2026-07-08 18:55:53.042076+00:00,4160,1452,79,91000,0.5,6601,7392.0,,,neutral,0.912691593170166,english,Mixed/Urban,Unknown,0.0,love,0.054128263145685196,0.03119622729718685,0.07968862354755402,0.02820259891450405,0.5183062553405762,0.025871196761727333,https://www.tiktok.com/@bekimalimi/video/7621250687715822870,video,
tiktok,comment,7653855933064725280,Ta baft zoti Hallall zoti na Baft prej te Mir e Amin,https://www.tiktok.com/@bekimalimi/video/7621250687715822870,https://www.tiktok.com/@bekimalimi/video/7621250687715822870,7621250687715822870,neutral,2026-06-21 14:30:25+00:00,1,0,0,0,0.5,1,,hmz5269,0.0,neutral,0.9110645055770874,english,Mixed/Urban,Unknown,0.25,love,0.05305913835763931,0.029534827917814255,0.0664159432053566,0.04087706282734871,0.7366381287574768,0.02274996042251587,,,
tiktok,post,7657432119521660168,"N40 Tiram, undilah calon nombor 4, @USTAZ KHIR   

“Jom Jaga Tiram”
“Demi Tiram Yang Sejahtera”

#UstazKhir
#KekalPrihatin
#TiramSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,,,neutral,2026-07-08 18:55:22.002439+00:00,4611,437,465,34200,0.5,5855,6914.2,,,neutral,0.9087560176849365,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.07424989342689514,0.03313584253191948,0.13152314722537994,0.0387687124311924,0.33525997400283813,0.03658356890082359,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,video,
tiktok,comment,7660184829291954962,muga Bangsa Johor memilih ust Khir. calon Pas PN di N40 Tiram,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,7657432119521660168,neutral,2026-07-08 15:49:31+00:00,0,0,0,0,0.5,0,,its_kai81,0.0,neutral,0.9088444709777832,english,Mixed/Urban,Unknown,0.25,love,0.03942367807030678,0.01416873186826706,0.06982985883951187,0.023648004978895187,0.45125842094421387,0.0213578250259161,,,
tiktok,comment,7660149669411095316,Sebagai pengundi atas pagar pilihan terbaik untuk PRN dijohor kali ini tumpuan saya tetap terarah kepada calon PERIKATAN NASIONAL.,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,7657432119521660168,positive,2026-07-08 13:37:32+00:00,0,0,0,0,0.9993999540805816,0,,jking9811,0.0,positive,0.9979998469352722,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.018521012738347054,0.009373895823955536,0.06425319612026215,0.01220785640180111,0.41142770648002625,0.028696715831756592,,,
tiktok,post,7615161010646830356,#creatorsearchinsights #fore #tranding #viralvideo #foryoupage - ভাই রাল করে দাও ইরানের শিয়াদের নিয়ে আলোচনা শুনুন সায়েক আহমমদুলা 🤲।,https://www.tiktok.com/@theummahofthelastprophe/video/7615161010646830356,,,neutral,2026-07-08 18:55:55.658635+00:00,3861,981,50,188200,0.5,6774,6161.2,,,neutral,0.8977149128913879,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.05508172884583473,0.017732156440615654,0.0648297443985939,0.030730240046977997,0.31921738386154175,0.027414662763476372,https://www.tiktok.com/@theummahofthelastprophe/video/7615161010646830356,video,
tiktok,post,7615645351910968592,"Zaman ve mekan, Big Bang ile var edilen ""mahluk"" boyutlardır. Bilimsel olarak zamanın bir başlangıcı varsa, Yaratan bu sistemin içinde hapsolamaz. Allah zamandan ve mekandan münezzehtir; çünkü O, nedenselliğe bağlı bir parça değil, sistemin mutlak kurucusudur. 🌌✨ #planckuzunluğu #ömeratillaergi #gevhernisar",https://www.tiktok.com/@gevhernisar/video/7615645351910968592,,,neutral,2026-07-08 18:55:46.983046+00:00,4090,721,118,108300,0.5,6012,5994.3,,,neutral,0.7693892121315002,english,Mixed/Urban,Unknown,0.0,love,0.09048745781183243,0.060087528079748154,0.17871898412704468,0.024465657770633698,0.3460688292980194,0.04246768727898598,https://www.tiktok.com/@gevhernisar/video/7615645351910968592,video,
tiktok,post,7649048272199257357,20-year-old putra tri ramadani won the men’s lead world cup at prague. it was only his 2nd ever world cup final. his brother was the first indonesian to ever make a lead final (jakarta 2022). adam ondra and sorato anraku both made the final and neither medaled. anraku is 0-for-2 in lead world cups this year despite winning every boulder #climbing #lead #worldcup #adamondra #worldclimbing,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,,,positive,2026-07-08 18:55:36.909040+00:00,5001,108,29,104600,0.890571129322052,6184,5408.6,,,positive,0.6352370977401733,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.020879052579402924,0.035934098064899445,0.09021782875061035,0.01817518286406994,0.0762145072221756,0.038829218596220016,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,video,
tiktok,comment,7649457520230892310,Believe me or not....Adam doesn't care if end's first or last 😉But for the other climbers well done 🥳Those lead routes wasn't easy at all,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,7649048272199257357,positive,2026-06-09 18:02:14+00:00,14,0,0,0,0.9427830636501312,14,,zdenek2026,0.0,positive,0.8092768788337708,english,Mixed/Urban,Unknown,0.25,fear,0.02361224964261055,0.8319799304008484,0.05822604149580002,0.025463681668043137,0.01607515849173069,0.028951371088624,,,
tiktok,comment,7649943581885235975,Bravo Indonesia..!!! Keep up the good work,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,7649048272199257357,positive,2026-06-11 01:28:28+00:00,82,0,0,0,0.9952981770038605,82,,mardiano74,0.0,positive,0.9843272566795349,english,Mixed/Urban,Unknown,0.25,happy,0.029943935573101044,0.033168599009513855,0.6178696155548096,0.015272779390215874,0.1826651394367218,0.025177471339702606,,,
tiktok,post,7623421458039033108,beltoli soleman lengta dohai #viral #trending #viralsong #viralmusic #funnyvideo,https://www.tiktok.com/@md_towshis_khan/video/7623421458039033108,,,positive,2026-07-08 18:55:42.189462+00:00,1957,1297,61,239300,0.8488022863864898,5708,4973.3,,,positive,0.49600762128829956,english,Mixed/Urban,Unknown,0.0,love,0.06778592616319656,0.014791497029364109,0.0566379651427269,0.02596133202314377,0.6820521950721741,0.01812254823744297,https://www.tiktok.com/@md_towshis_khan/video/7623421458039033108,video,
tiktok,post,7591830505461648648,"✨ Asian Mashita – Curated Asian Dining Experience di JB ✨

Ini pengalaman Asian comfort food yang curated dari pelbagai negara Asia dalam satu ruang premium & selesa 🍽️

🇹🇭 🇲🇾 🇮🇩 🇯🇵 🇮🇳
Menu Asian ikonik, sesuai untuk semua.

🕰️ Operation Hour:
11:30AM – 10:30PM (Daily)

📍 Location:
GF-02, Wisma OKA
Jalan Setia Tropika 1/21

#AsianMashita #AsianFoodJB #SetiaTropika #JohorFoodie #JBFoodHunt",https://www.tiktok.com/@atiqakhir/video/7591830505461648648,,,neutral,2026-07-08 18:55:40.570575+00:00,1123,1798,36,91300,0.5,3870,4918.3,,,neutral,0.7623093724250793,english,Mixed/Urban,Unknown,0.0,love,0.08226212859153748,0.029051264747977257,0.12254241853952408,0.03513431176543236,0.5256898999214172,0.03199571371078491,https://www.tiktok.com/@atiqakhir/video/7591830505461648648,video,
tiktok,post,7631132646654872848,"Laluan terhalang kepada semua jenis kenderaan berikutan paras air yang tinggi.

#banjir",https://www.tiktok.com/@vocket/video/7631132646654872848,,,positive,2026-07-08 18:55:25.981662+00:00,1705,1218,61,154100,0.910066157579422,4525,4478.1,,,positive,0.70022052526474,malay,Malay/Bumiputera,Unknown,0.0,anger,0.7552226781845093,0.025991443544626236,0.038603175431489944,0.021275147795677185,0.06317512691020966,0.01221222523599863,https://www.tiktok.com/@vocket/video/7631132646654872848,video,
tiktok,post,7597400505131765012,"Kenanglah kebaikan orang
#foryou #fyp #quotes #motivation #alhamdulillah",https://www.tiktok.com/@eriksusanto1605/video/7597400505131765012,,,positive,2026-07-08 18:55:48.240253+00:00,1647,1276,8,102100,0.9350549399852752,3952,4325.1,,,positive,0.7835164666175842,english,Mixed/Urban,Unknown,0.0,love,0.0320613794028759,0.012303312309086323,0.06875371932983398,0.01943397894501686,0.794563889503479,0.012915217317640781,https://www.tiktok.com/@eriksusanto1605/video/7597400505131765012,video,
tiktok,post,7548447498356952376,"Menurut info KH.Muhammad Muthohar Adalah sosok muliya yang memberi nama ""Rahmatulloh fikri""

KH.Muhammad Muthohar adalah sosok ulama Zuhud,sepuh,kharismatik
Suami dari Nyai fadhilah cucu dari Mbah kh.abdul wahab Gubugsari Pegandon - Kendal,bernama kecil ""jamhari"" seorang santri Lirboyo zaman mbah kh.abdul karim yang erat kaitannya dengan ""SEJARAH BERDIRINYA MADRASAH HIDAYATUL MUBTADI'IN (MHM) LIRBOYO""

KH.Abdul Wahab Gubugsari.
Kyai Haji Abdul Wahab Jamhari merupakan keturunan dari KH Abdullah bin KH.Abdus Salam bin Ahmad bin Kongsi dan garis keturunannya sampai pada Sunan Abinawa, yang dimakamkan di Desa Pekuncen Kec. Pegandon.
Menurut mbah Haysim (KH.Hasyim Asy'ari) didalam kitab beliau ""Adabul'alim Wal-Muta'alim"", Pangeran benowo mempunyai nama arab yaitu Abdul Halim Bin Abdurrohman Bin Abdulloh Bin Abdul Aziz Bin Abdul Fatah, Kalau menurut sejarah, beliau adalah putra dari pada Jaka Tingkir raja pajang. Wallohu a'lam.

KH.Muthohar Termasuk Ulama Sepuh Yang Berguru kepada ulama - ulama senior di tanah jawa di antaranya ;
KH.Muslih mranggen,KH.Yasin Bareng Jekulo Kudus,Kiai Ma'shum Lasem,Kiai Bisri Leteh rembang,KH.Musyafa',KH.Ridhwan,Dll.
رَبِّ فَانْفَعْنَا بِبَرْكَتِهِم # وَاهْدِنَا الْحُسْنَى بِحُرْمَتِهِمْ
امين...امين....امين.....
#sejarahkiairahmatullohfikri #khmuthohar #asalusulkiairahmatullohfikri #khabdulwahabgubugsari #kiairahmatullohfikri",https://www.tiktok.com/@kiairahmatullohfikri/video/7548447498356952376,,,negative,2026-07-08 18:55:56.649703+00:00,3619,183,83,34200,0.003386557102203369,4227,4268.2,,,negative,0.9887114763259888,malay,Malay/Bumiputera,Unknown,0.0,love,0.10340629518032074,0.03223567083477974,0.10160069167613983,0.0411914587020874,0.4712575674057007,0.031420718878507614,https://www.tiktok.com/@kiairahmatullohfikri/video/7548447498356952376,video,
tiktok,post,7658925372720893205,“Gaýdyp bararyn” aýdymyñ doly mp3 görnüşi -ulgamda.com - da bardyr. Alyp dinlap bilersiñiz. #ozgeyurdageldim #dasaryyurt #turkey #russia #dubai,https://www.tiktok.com/@maksathudayberdiyew96/video/7658925372720893205,,,neutral,2026-07-08 18:56:04.180836+00:00,2124,391,371,51100,0.5,3397,4070.1,,,neutral,0.8663628101348877,english,Mixed/Urban,Unknown,0.0,love,0.09607043862342834,0.03771968185901642,0.06510570645332336,0.031389202922582626,0.5670064091682434,0.02298893593251705,https://www.tiktok.com/@maksathudayberdiyew96/video/7658925372720893205,video,
tiktok,comment,7659030414212530964,sagbol bagsym dasry ýurdakylaram ýatlýannyz ucun isinde ustunlik,https://www.tiktok.com/@maksathudayberdiyew96/video/7658925372720893205,https://www.tiktok.com/@maksathudayberdiyew96/video/7658925372720893205,7658925372720893205,neutral,2026-07-05 13:09:59+00:00,6,0,2,0,0.5,10,,dowran.perren,0.0,neutral,0.7555853128433228,english,Mixed/Urban,Unknown,0.25,love,0.13848115503787994,0.03038259781897068,0.07166013866662979,0.022247420623898506,0.6289853453636169,0.012378387153148651,,,
tiktok,comment,7659048470335374100,Enshalla şeyle bolsun. Sizem Jan saglyk bilen dolanyp gelin,https://www.tiktok.com/@maksathudayberdiyew96/video/7658925372720893205,https://www.tiktok.com/@maksathudayberdiyew96/video/7658925372720893205,7658925372720893205,neutral,2026-07-05 14:20:00+00:00,8,0,0,0,0.5,8,,maksathudayberdiyew96,0.0,neutral,0.8308915495872498,english,Mixed/Urban,Unknown,0.25,love,0.05805561691522598,0.01589975133538246,0.05295141413807869,0.016831085085868835,0.6696126461029053,0.015890518203377724,,,
tiktok,post,7659232080257322258,"Nak bawak pulang pekerja Malaysia di Singapore ke Johor? 

⸻

N.40 Tiram, 𝐌𝐄𝐒𝐓𝐈 𝐏𝐈𝐋𝐈𝐇 𝐍𝐎.𝟒 @USTAZ KHIR 

“Jom Jaga Tiram”
“Demi Tiram Yang Sejahtera”

#UstazKhir
#KekalPrihatin
#TiramSejahtera
#BerkatPrihatinSejahtera",https://www.tiktok.com/@muslimat_tebrau/video/7659232080257322258,,,neutral,2026-07-08 18:55:22.329606+00:00,2499,133,416,52300,0.5,3571,4065.3,,,neutral,0.9891996383666992,malay,Malay/Bumiputera,Unknown,0.0,surprise,0.009020763449370861,0.03570757061243057,0.01670478656888008,0.03235238417983055,0.04003109782934189,0.7815778851509094,https://www.tiktok.com/@muslimat_tebrau/video/7659232080257322258,video,
tiktok,comment,7659937613282132757,naikan gaji guru pasti dulu boleh?,https://www.tiktok.com/@muslimat_tebrau/video/7659232080257322258,https://www.tiktok.com/@muslimat_tebrau/video/7659232080257322258,7659232080257322258,negative,2026-07-07 23:50:41+00:00,29,0,10,0,0.13176289200782776,49,,cikgufirdauspauzi,0.0,negative,0.5607903599739075,multilingual,Unknown,Unknown,0.25,love,0.026756491512060165,0.1763383150100708,0.04252708703279495,0.02889993228018284,0.39965367317199707,0.23523518443107605,,,
tiktok,comment,7660175115330536213,DSAI ..THE WORLD LEADER,https://www.tiktok.com/@muslimat_tebrau/video/7659232080257322258,https://www.tiktok.com/@muslimat_tebrau/video/7659232080257322258,7659232080257322258,positive,2026-07-08 15:11:56+00:00,3,0,0,0,0.8977128148078918,3,,wan.muhamad45,0.0,positive,0.6590427160263062,english,Malay/Bumiputera,Malay/Bumiputera,0.74,no_clear_emotion,0.015269797295331955,0.012683190405368805,0.07824301719665527,0.013693146407604218,0.11994331330060959,0.04005520045757294,,,
tiktok,post,7587452519304023316,"TITAH ADENDUM: TINDAKAN TERRIRUDIN NAFI, KEMUDIAN AKUI BERI KESAN

PERSOALAN besar yang perlu dibangkitkan, siapa yang kecilkan kuasa Yang di-Pertuan Agong?

#Berita757
#RakyatKeutamaanKami",https://www.tiktok.com/@berita757_official/video/7587452519304023316,,,negative,2026-07-08 18:55:43.747062+00:00,2114,569,98,104200,0.0005455613136291504,3823,3650.2,,,negative,0.9981814622879028,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.05771183967590332,0.0678630918264389,0.0510062612593174,0.038911398500204086,0.09084242582321167,0.14270006120204926,https://www.tiktok.com/@berita757_official/video/7587452519304023316,video,
tiktok,post,7656637226482158866,"📹 INISIATIF PERUMAHAN KASIH JOHOR, IMPIAN MASA DEPAN BANGSA JOHOR

Kerajaan Negeri terus memperkukuh agenda perumahan rakyat menerusi inisiatif Perumahan Kasih Johor bagi membantu lebih ramai Bangsa Johor memiliki kediaman yang selesa, selamat dan mampu dimiliki. Merangkumi Bantuan Beli Rumah Pertama, Bantuan Masuk Rumah Pertama dan Bantuan Sewa Rumah, inisiatif ini mencerminkan komitmen Kerajaan Negeri dalam menjaga kesejahteraan rakyat serta meringankan beban kos sara hidup masa kini.

#VideoMDJ
#PerumahanKasihJohor
#BantuanBeliRumahPertama
#BantuanMasukRumahPertama
#BantuanSewaRumah",https://www.tiktok.com/@mediadigitaljohor/video/7656637226482158866,,,positive,2026-07-08 18:55:29.191971+00:00,2033,481,125,176400,0.9993972182273865,4403,3546.4,,,positive,0.9979907274246216,malay,Malay/Bumiputera,Unknown,0.0,happy,0.15196771919727325,0.06139368191361427,0.34258243441581726,0.04385033994913101,0.289781391620636,0.026956500485539436,https://www.tiktok.com/@mediadigitaljohor/video/7656637226482158866,video,
tiktok,comment,7656668016654025492,Announcement Fasa 5 bila ya,https://www.tiktok.com/@mediadigitaljohor/video/7656637226482158866,https://www.tiktok.com/@mediadigitaljohor/video/7656637226482158866,7656637226482158866,negative,2026-06-29 04:22:33+00:00,4,0,3,0,0.1613789901137352,10,,rosemira293,0.0,negative,0.462070032954216,multilingual,Unknown,Unknown,0.25,no_clear_emotion,0.011415577493607998,0.04459567740559578,0.17650598287582397,0.012896198779344559,0.04278276860713959,0.1220272034406662,,,
tiktok,comment,7656678383238365970,tak paham laa..bantuan yg nie mcm mane...orang beli rumah kerajaan bagi duit one off ke??😳,https://www.tiktok.com/@mediadigitaljohor/video/7656637226482158866,https://www.tiktok.com/@mediadigitaljohor/video/7656637226482158866,7656637226482158866,neutral,2026-06-29 05:02:52+00:00,1,0,6,0,0.5,13,,mould923,0.0,neutral,0.8437747955322266,english,Mixed/Urban,Unknown,0.25,surprise,0.027258533984422684,0.12141896039247513,0.012481859885156155,0.06241275742650032,0.02160090021789074,0.7065520286560059,,,
tiktok,post,7448978086848187654,"#TTPetualangPro Cukup seru banget sih ini, apalagi kalo emng kalian suka sama per lego an, dijamin betah! Cek juga suka ada promo But 2 get 1 sama pake kode “AGUNGN24” Buat diskon sampe 8% !
#YourWorldOfJoy #Malaysia #JohorBahru #Singapore #Legoland #solotrip",https://www.tiktok.com/@agungnazarpras/video/7448978086848187654,,,neutral,2026-07-08 18:55:36.579035+00:00,2479,216,44,135500,0.5,4094,3178.5,,,neutral,0.7122688889503479,english,Mixed/Urban,Unknown,0.0,love,0.20941062271595,0.03090614080429077,0.11865268647670746,0.020518045872449875,0.47246694564819336,0.02500983141362667,https://www.tiktok.com/@agungnazarpras/video/7448978086848187654,video,
tiktok,post,7657549651695963410,pemain baru JDT #jdt #shahabzahedi  #jdt🔵🔴 #johordarultakzim #luaskankuasamujohor,https://www.tiktok.com/@bolayaauww8/video/7657549651695963410,,,neutral,2026-07-08 18:55:29.834678+00:00,2855,58,21,56900,0.5,3503,3090.9,,,neutral,0.9075046181678772,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.08635513484477997,0.07334635406732559,0.06470349431037903,0.03826918825507164,0.09736476838588715,0.05832746624946594,https://www.tiktok.com/@bolayaauww8/video/7657549651695963410,video,
tiktok,comment,7657559598434845460,bang. pre season bila start,https://www.tiktok.com/@bolayaauww8/video/7657549651695963410,https://www.tiktok.com/@bolayaauww8/video/7657549651695963410,7657549651695963410,positive,2026-07-01 14:02:34+00:00,9,0,6,0,0.8315617084503173,21,,.khurasan.fh.kitchen,0.0,positive,0.4385390281677246,multilingual,Unknown,Unknown,0.25,no_clear_emotion,0.06879769265651703,0.07947611808776855,0.233988955616951,0.037888020277023315,0.15757352113723755,0.05036182329058647,,,
tiktok,comment,7657555034407158548,padu ni bos,https://www.tiktok.com/@bolayaauww8/video/7657549651695963410,https://www.tiktok.com/@bolayaauww8/video/7657549651695963410,7657549651695963410,neutral,2026-07-01 13:44:44+00:00,11,0,0,0,0.5,11,,aamla572,0.0,neutral,0.6974221467971802,english,Mixed/Urban,Unknown,0.25,love,0.1915324628353119,0.12029261887073517,0.1274392157793045,0.08087915182113647,0.19783657789230347,0.0947440043091774,,,
tiktok,post,7534199251576917253,"Saying JazakaAllahu Khairan

#sunnah #madina #deen #salafi #quran #islamic_video #muslim",https://www.tiktok.com/@authenticmanhaj/video/7534199251576917253,,,neutral,2026-07-08 18:55:56.024021+00:00,2379,271,12,10400,0.5,2766,2967.4,,,neutral,0.8960508704185486,english,Mixed/Urban,Unknown,0.0,love,0.06972329318523407,0.025094760581851006,0.047569893300533295,0.033516496419906616,0.7318606376647949,0.017452124506235123,https://www.tiktok.com/@authenticmanhaj/video/7534199251576917253,video,
tiktok,post,7658833288743800072,"ft:France 1-0 Paraguay 🤷
adakah info ngopiii ketuaa😅

#fypシ #prediksibola #worldcup #tiktoklive #livehighlights",https://www.tiktok.com/@malaubadrian/video/7658833288743800072,,,neutral,2026-07-08 18:55:40.881416+00:00,1885,304,95,66400,0.5,2948,2844.4,,,neutral,0.8599170446395874,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.029952522367239,0.03628384694457054,0.03551875799894333,0.020341582596302032,0.11806202679872513,0.046910401433706284,https://www.tiktok.com/@malaubadrian/video/7658833288743800072,video,
tiktok,comment,7659180746682254098,gagal jj dah,https://www.tiktok.com/@malaubadrian/video/7658833288743800072,https://www.tiktok.com/@malaubadrian/video/7658833288743800072,7658833288743800072,negative,2026-07-05 22:53:17+00:00,2,0,2,0,0.03190927505493163,6,,lassolopo,0.0,negative,0.8936357498168945,multilingual,Unknown,Unknown,0.25,love,0.1649681031703949,0.09270279109477997,0.0951545313000679,0.06264940649271011,0.3484388291835785,0.05415993928909302,,,
tiktok,comment,7658836905555706631,ada info ngopi kah ketua😅,https://www.tiktok.com/@malaubadrian/video/7658833288743800072,https://www.tiktok.com/@malaubadrian/video/7658833288743800072,7658833288743800072,negative,2026-07-05 00:39:02+00:00,13,0,4,0,0.15181612372398376,21,,malaubadrian,0.0,negative,0.49394625425338745,multilingual,Unknown,Unknown,0.25,no_clear_emotion,0.013098019175231457,0.02835310809314251,0.016735387966036797,0.021121837198734283,0.15848936140537262,0.3803945779800415,,,
tiktok,post,7574980615414680850,"Masih ingat kejadian viral waktu itu? 
#berita #bom #densus88",https://www.tiktok.com/@temanggung_kota_tembakau/video/7574980615414680850,,,negative,2026-07-08 18:56:01.320527+00:00,2176,110,66,217200,0.046785378456115745,4524,2811.2,,,negative,0.8440487384796143,multilingual,Unknown,Unknown,0.0,surprise,0.036274950951337814,0.05063442513346672,0.024230344220995903,0.06762608885765076,0.32574933767318726,0.3815503418445587,https://www.tiktok.com/@temanggung_kota_tembakau/video/7574980615414680850,video,
tiktok,post,7657874770482056468,"আহ..!কথাগুলো কলিজায় লাগছে খায়রুল 🥺😭😭

#foryoupage #bdbangladesh #জনকল্যান_পার্টি #khairuldewan #viraltiktok",https://www.tiktok.com/@kmkhairuldewan12/video/7657874770482056468,,,neutral,2026-07-08 18:55:37.899091+00:00,2014,123,107,17000,0.5,2414,2598.0,,,neutral,0.5128874778747559,english,Mixed/Urban,Unknown,0.0,love,0.14297933876514435,0.05592077970504761,0.03194301947951317,0.07550764828920364,0.5373875498771667,0.0342799611389637,https://www.tiktok.com/@kmkhairuldewan12/video/7657874770482056468,video,
tiktok,post,7642245910914682132,"​Ayette geçen ""sağır, dilsiz ve kör"" ifadeleri fiziksel bir engeli değil, kalbi ve zihni bir mühürlenmeyi ifade eder:
​Sağırdırlar: Hakikati, doğruyu ve ilahi mesajı işitirler ama üzerinde düşünmezler; sanki hiç duymamış gibidirler.
​Dilsizdirler: Gerçeği itiraf edemezler, doğruyu konuşmazlar ve hidayet yolunda soru sorup hakikati aramazlar.
​Kördürler: Allah’ın varlığına ve birliğine dair çevrelerindeki açık kanıtları (ayetleri) görecek basiretten yoksundurlar.
​2. İstidadın Kaybedilmesi
​Bu insanlar başlangıçta bu özelliklere sahip değillerdi. Ancak kendi iradeleriyle ısrarla yanlışı seçmeleri, kibirleri ve menfaatlerine düşkünlükleri nedeniyle, doğruyu ayırt etme yeteneklerini (fıtratlarını) köreltmişlerdir. Işığı gördükten sonra ona sırt çevirdikleri için artık karanlığa mahkum olmuşlardır.
​3. ""Artık Dönmezler"" İfadesi
​Ayeti trajik kılan kısım sonudur. ""Dönmezler"" ifadesi, içine düştükleri bu inat ve körlük halinin onları bir kısır döngüye soktuğunu belirtir. Hakikate giden yolları (görme, işitme, konuşma) kendi elleriyle kapattıkları için, çıkış yolunu bulup eski hallerine veya doğru yola rücu etmeleri artık çok zordur.
​Özetle:
Bakara 18, elindeki imkanları ve aklını kötüye kullanarak hakikate karşı gözünü, kulağını ve kalbini kapatanların durumunu anlatır. Bu, sadece o dönemdeki münafıklar için değil, her dönemde elindeki bilgi ve ışığa rağmen kasten karanlığı seçen her insan için bir uyarı niteliğindedir.

#kuranmeali #quran #islam #namaz #din",https://www.tiktok.com/@ayetdinliyoruz/video/7642245910914682132,,,neutral,2026-07-08 18:55:51.766041+00:00,2365,76,6,27700,0.5,2724,2562.7,,,neutral,0.8806928992271423,english,Mixed/Urban,Unknown,0.0,fear,0.15813575685024261,0.46796804666519165,0.03161673992872238,0.15395338833332062,0.02586519904434681,0.09107501804828644,https://www.tiktok.com/@ayetdinliyoruz/video/7642245910914682132,video,
