Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,thumbnail_url,engagement_score,author,author_followers
facebook,comment,Y29tbWVudDoxMDI0MTU5NzEwMzEzNDU2Nl8xMzQzNjY1NTgxMjk1ODkz,"baik, terima kasih atas teguran, 
telah diperbaiki",,https://www.facebook.com/muhammadafnanhanis/posts/pfbid0xTAcfHrq2Nh4BjrYm31B6MyvCQ43qj7wZ2pYhKsSHEVazAiRdFk7E5kJydAJHvzpl,pfbid0xTAcfHrq2Nh4BjrYm31B6MyvCQ43qj7wZ2pYhKsSHEVazAiRdFk7E5kJydAJHvzpl,neutral,2026-06-11T01:37:36.000Z,0,0,0,0,0.0,0,,,Muhammad Afnan Hanis,0.0
facebook,comment,Y29tbWVudDoxMDI0MTU5NzEwMzEzNDU2Nl8yODI3NDU3Nzc3NjMzNDU1,Lagounaile Sith Diamonte dah lepas..,,https://www.facebook.com/muhammadafnanhanis/posts/pfbid0xTAcfHrq2Nh4BjrYm31B6MyvCQ43qj7wZ2pYhKsSHEVazAiRdFk7E5kJydAJHvzpl,pfbid0xTAcfHrq2Nh4BjrYm31B6MyvCQ43qj7wZ2pYhKsSHEVazAiRdFk7E5kJydAJHvzpl,neutral,2026-06-11T06:09:00.000Z,0,0,0,0,0.0,0,,,Fadzilah Lotffe,0.0
facebook,comment,Y29tbWVudDoxMDI0MTU5NzEwMzEzNDU2Nl8xNTE2MTE3NTIwMjA2NjAx,Johan Ambrose Abdullah apa sbb org tolak umno kena pakai otaklah utk cari jawapan..,,https://www.facebook.com/muhammadafnanhanis/posts/pfbid0xTAcfHrq2Nh4BjrYm31B6MyvCQ43qj7wZ2pYhKsSHEVazAiRdFk7E5kJydAJHvzpl,pfbid0xTAcfHrq2Nh4BjrYm31B6MyvCQ43qj7wZ2pYhKsSHEVazAiRdFk7E5kJydAJHvzpl,neutral,2026-06-10T22:08:16.000Z,0,0,2,0,0.0,4,,,Muhamad Danny,0.0
facebook,comment,Y29tbWVudDoxMDI0MTU5NzEwMzEzNDU2Nl8yMDg5MDQwMTUyMDE4Njcx,"Muhamad Danny FITNAH... JADI KERAJAAN DIATAS KEMENANGAN FITNAH....SAMA SEKARANG KIFARAH PULAK... 

PAKAI OTAK LAH... SEBAB APA PARTI KAU DIREJECT",,https://www.facebook.com/muhammadafnanhanis/posts/pfbid0xTAcfHrq2Nh4BjrYm31B6MyvCQ43qj7wZ2pYhKsSHEVazAiRdFk7E5kJydAJHvzpl,pfbid0xTAcfHrq2Nh4BjrYm31B6MyvCQ43qj7wZ2pYhKsSHEVazAiRdFk7E5kJydAJHvzpl,neutral,2026-06-11T00:32:37.000Z,0,0,0,0,0.0,0,,,Johan Ambrose Abdullah,0.0
facebook,comment,Y29tbWVudDoxMDI0MTU5NzEwMzEzNDU2Nl8xNzMyMTg1ODM0NDQzNTMz,"Muhamad Danny JANGAN MENGELIRUKAN RAKYAT‼️‼️‼️ 

KERAJAAN JOHOR DIBAWAH PENTADBIRAN Y.A.B. DATO' ONN HAFIZ GAHZI ADALAH TERIDIRI DARIPADA PARTI COMPONENTS BARISAN NASIONAL (UMNO/MCA\/MIC\/PPP\/PBRS) TANPA SEORANG PUN AHLI DAP DIDALAM PENTADBIRAN BELIAU.

OLEH YANG DEMIKIAN, KERAJAAN JOHOR YANG SEDIA ADA INI BERTAKAT  UNTUK TIDAK MAHU BERGABUNG DENGAN DAP SEPERTIMANA DIDALAM KERAJAAN PERSEKUTUAN (Diatas titah DYMM Baginda Tuanku Sultan Yang Dipertuan Agong untuk mengujukan kerajaan perpaduan sepenggal).

HARUS DIFAHAMI BAHAWA KERAJAAN JOHOR MENGHARUNGI PRN 15 SECARA SOLO SEBELUM TERUJUDNYA KERAJAAN PERPADUAN KERANA JOHOR MENGADAKAN PRN DAHULU SEBELUM PRU. 

BERMAKNA KERAJAAN JOHOR MENOLAK BERKERJASAMA UNTUK PRN 16 BERSAMA DAP SEPERTIMANA SEMASA PRN 15 YANG LEPAS... 

PERSOALANNYA DIMANA DATANGNYA RACIST & DIMANA DATANGNYA ANGKUH ⁉️⁉️ (Mahukan syarikat atau rumah anda didatangi seorang lalu meminta menjadi pengarah syarikat atau datang seorang terus mahu menetap rumah anda)...  JAWAPANNYA ADALAH.... TIDAK SAMA SEKALI, BEGITU JUGA YANG DIMAKSUDKAN OLEH Y.A.B DATO' ONN HAFIZ GAHZI MENTERI BESAR JOHOR ATAU KETUA BARISAN NASIONAL NEGERI JOHOR. 

ALHAMDULILLAH TANPA DAP & PARTI LAIN, JOHOR TERUS MAJU BERKEMBANG PESAT DIBAWA KERAJAAN PENTADBIRAN Y.A.B. DATO' ONN HAFIZ GAZHI. 

BELIAU TELAH MEMBAWA PENGALAMAN, MEMANCU KEMAJUAN, MENERAP KERHARMONIAN, MEMBERI KESTABILAN EKONOMI BUAT RAKYAT BANGSA JOHOR INI DENGAN TRACK RECORD YANG AMAT CERMERLANG & GEMILANG DIPENGGAL 2022-2026.

BARISAN NASIONAL TERDIRI DARIPADA UMNO\/MCA\/MIC\/PPP\/PBRS ""PARTI BERSATU RAKYAT SABAH"" SERTA FRIENDS OF BN ""PARTI MAKKA SAKTI"" AKAN TERUS MEMBERIKAN SOKONGAN KEPADA KERAJAAN BARISAN NASIONAL SERTA AKAN TERUS BERKHIDMAT BUAT RAKYAT BANGSA JOHOR DARUL TA'ZIM.

JOHOR BIAR MENJADI JOHOR. DIJOHOR TIADA KERAJAAN PERPADUAN ATAU GABUNGAN. TIADA GABUNGAN ATAU PAKATAN DARIPADA PARTI PKR, DAP, BERSATU, AMANAH, PERJUANG, MUDA, BERSAMA, PAS & LAIN² SELAIN COMPONENTS BARISAN NASIONAL... 

TIDAK LUPA JUGA MENJUNJUNG KASIH KEBAWAH DULI YANG AMAT MULIA SRI PADUKA BAGINDA TUANKU YANG DIPERTUAN AGONG SERTA KEBAWAH DULI YANG AMAT MULIA BAGINDA TUANKU PEMANGKU SULTAN JOHOR YANG BANYAK MENYOKONG SERTA MEMBANTU NEGERI JOHOR INI.

KERAJAAN NEGERI JOHOR DIBAWAH PENTADBIRAN YANG AMAT BERHORMAT DATO' ONN HAFIZ GHAZI INI BERIKRAH AKAN TERUS BERKERJA, BERBAKTI KEPADA RAKYAT DAN BERGERAK DIDALAM PASUKAN YANG BEBILANG BANGSA SERTA KAUM UNTUK MENJALANKAN TANGGUNGJAWAB AMANAH YANG DIBERIKAN MANDAT OLEH RAKYAT TANPA MEMINTA MINTA BALASAN ATAUPUN CREDIT DARI MANA². 

BUMI JOHOR DARUL TA'ZIM AKAN MENJADI SAKSI NYATA. JOHOR AKAN TETAP MENJADI JOHOR. 

请勿混淆民众！

柔佛州政府由拿督翁哈菲兹·加兹领导，由国阵各成员党（巫统\/马华公会\/国大党\/人民进步党\/人民团结党）组成，其中没有一名民主行动党成员。

因此，柔佛州现任政府决定不与民主行动党联合执政，如同联邦政府那样（此举高于最高元首苏丹陛下提议组建一届联合政府的命令）。

必须明白，柔佛州政府之所以在联合政府成立之前单独举行第15届选举，是因为柔佛州此前曾率先举行过选举。

这意味着柔佛州政府拒绝像上次第十五次种族灭绝时那样，与民主行动党（DAP）合作应对第十六次种族灭绝……

问题是，这种种族主义论调从何而来？⁉️⁉️（难道你想让别人来你的公司或家里，要求担任公司董事，或者想让别人来你家住吗？）……答案是……完全不是。柔佛州首席部长兼柔佛州国阵领袖拿督翁哈菲兹·加兹（Y.A.B Dato' Onn Hafiz Gahzi）的意思正是如此。

感谢真主，在没有民主行动党及其他政党的干扰下，柔佛州在拿督翁哈菲兹·加兹的领导下继续快速发展。

他带来了丰富的经验，促进了进步，改善了社会和谐，为柔佛州人民带来了经济稳定，并取得了非常卓越辉煌的政绩，将于2022年至2026年卸任。

由巫统\/马华公会\/国大党\/人民进步党\/沙巴人民团结党（沙巴人民团结党）及其盟友（玛卡力量党）组成的国民阵线将继续支持国民阵线政府，并将继续为柔佛州人民服务。

让柔佛保持其原有的柔佛特色。柔佛州不存在团结或合作政府。除国阵组成部分外，公正党、民主行动党、土团党、诚信党、PERJUANG、MUDA、BERSAMA、伊党及其他政党均不得结盟或结盟…… 

不要忘记还要感谢国家元首跟随的斯里巴都卡·巴金达·端古陛下和柔佛州苏丹陛下，他们为柔佛州提供了很多支持和帮助。

柔佛州政府在拿督翁哈菲兹·加齐的领导下，致力于继续为人民服务，以多元理性、团结协作的团队，履行人民赋予的信任和责任，不求任何回报或功劳。

柔佛达鲁塔克辛的土地将见证这一切。柔佛将永远是柔佛。

DO NOT CONFUSE THE PEOPLE‼️‼️‼️ 

THE JOHOR GOVERNMENT UNDER THE ADMINISTRATION OF Y.A.B. DATO' ONN HAFIZ GAHZI IS MADE UP OF THE BARISAN NASIONAL COMPONENT PARTIES (UMNO\/MCA\/MIC\/PPP\/PBRS) WITHOUT A SINGLE DAP MEMBER IN HIS ADMINISTRATION.

THUS, THE CURRENT JOHOR GOVERNMENT IS RESOLVED TO NOT JOIN WITH DAP AS IN THE FEDERAL GOVERNMENT (ABOVE THE ORDER OF HIS HM THE SULTAN YANG DIPTUAN AGONG TO PROPOSE A ONE-TERM UNITY GOVERNMENT).

IT MUST BE UNDERSTOOD THAT THE JOHOR GOVERNMENT IS HOLDING THE 15TH ELECTION SOLO BEFORE THE UNITY GOVERNMENT IS ESTABLISHED BECAUSE JOHOR HAD HOLDING THE ELECTION FIRST BEFORE THE GERU. 

IT MEANS THE JOHOR GOVERNMENT REFUSES TO COOPERATE FOR THE 16TH GENOCIDE WITH DAP AS IT WAS DURING THE LAST 15TH GENOCIDE... 

THE QUESTION IS WHERE DOES THE RACIST & ARGUMENT COME FROM?⁉️⁉️ (Want someone to come to your company or house and ask to be a company director or someone to come and live in your house)... THE ANSWER IS.... NOT AT ALL, THAT IS WHAT IS MEAN BY Y.A.B DATO' ONN HAFIZ GAHZI, THE CHIEF MINISTER OF JOHOR OR THE HEAD OF BARISAN NASILAN NEGERI JOHOR. 

ALHAMDULILLAH WITHOUT DAP & OTHER PARTIES, JOHOR CONTINUES TO DEVELOP RAPIDLY UNDER THE ADMINISTRATION GOVERNMENT OF Y.A.B. DATO' ONN HAFIZ GAZHI. 

HE HAS BROUGHT EXPERIENCE, PROMOTED PROGRESS, IMPROVED HARMONY, PROVIDED ECONOMIC STABILITY FOR THE PEOPLE OF JOHOR WITH A VERY EXCELLENT & GLORIOUS TRACK RECORD TO BE RETIRED 2022-2026.

THE BARISAN NASIONAL CONSISTING OF UMNO\/MCA\/MIC\/PPP\/PBRS ""PARTI BERSATU RAKYAT SABAH"" AND FRIENDS OF BN ""PARTI MAKKA SAKTI"" WILL CONTINUE TO PROVIDE SUPPORT TO THE BARISAN NASIONAL GOVERNMENT AND WILL CONTINUE TO SERVE THE PEOPLE OF JOHOR DARUL TA'ZIM.

LET JOHOR BE JOHOR. THERE IS NO UNITY OR COOPERATION GOVERNMENT IN JOHOR. NO ALLIANCE OR ALLIANCE FROM PARTIES PKR, DAP, BERSATU, AMANAH, PERJUANG, MUDA, BERSAMA, PAS & OTHERS OTHER THAN COMPONENTS OF BARISAN NASILAN... 

DO NOT FORGET TO ALSO THANK HIS HOLINESS SRI PADUKA BAGINDA TUANKU WHO IS FOLLOWED BY THE AGONG AND HIS HOLINESS THE REIGNING SULTAN OF JOHOR WHO HAS SUPPORTED AND HELPED THE STATE OF JOHOR A LOT.

THE JOHOR STATE GOVERNMENT UNDER THE RESPECTFUL ADMINISTRATION OF DATO' ONN HAFIZ GHAZI IS COMMITTED TO CONTINUE TO WORK, DEVOTE TO THE PEOPLE AND MOVE IN A MULTI-RATIONAL AND RACIST TEAM TO CARRY OUT THE TRUSTED RESPONSIBILITIES MANDATED BY THE PEOPLE WITHOUT ASKING FOR RETURN OR CREDIT FROM ANYONE. 

THE LAND OF JOHOR DARUL TA'ZIM WILL BE A REAL WITNESS. JOHOR WILL REMAIN JOHOR.

Onn Hafiz Ghazi 

Following @highlight  #UmnoDuluKiniDanSelamanya #UMNOBangkit #UMNOSebuahPerjuangan #MalaysiaMadani #1malaysia #malaysian #satumalaysia #malaysia #UMNOSebuahPerjuangan #UMNOBangkit #umnojb #UmnoDuluKiniDanSelamanya #UmnoDuluKiniSelamanya #UmnoDuluKiniSelamanya #umnojb",,https://www.facebook.com/muhammadafnanhanis/posts/pfbid0xTAcfHrq2Nh4BjrYm31B6MyvCQ43qj7wZ2pYhKsSHEVazAiRdFk7E5kJydAJHvzpl,pfbid0xTAcfHrq2Nh4BjrYm31B6MyvCQ43qj7wZ2pYhKsSHEVazAiRdFk7E5kJydAJHvzpl,neutral,2026-06-11T10:09:41.000Z,0,0,0,0,0.0,0,,,Johan Ambrose Abdullah,0.0
facebook,post,24129917316610409,"4 April 1999.
Walaupun sudah 26 tahun berlalu, detik bersejarah penubuhan Parti Keadilan Nasional (KeADILan) tetap segar dalam ingatan. Hari ini, kita memperingati ulang tahun penubuhan parti keramat yang lahir daripada gelombang reformasi dan semangat perjuangan menegakkan keadilan serta menentang penyalahgunaan kuasa oleh pemerintah.

Menjelang pemilihan parti yang bakal berlangsung pada 13 April 2025 di Negeri Sembilan, adalah penting bagi setiap anggota, khususnya mereka yang menawarkan diri untuk bertanding sebagai Ahli Jawatankuasa di peringkat cabang - sama ada dalam kepimpinan cabang, Angkatan Muda Keadilan (AMK), atau Wanita untuk memahami dan menghayati sejarah perjuangan parti ini.

Roh perjuangan harus mengalir dalam jiwa setiap calon yang ingin memikul amanah kepimpinan. Jangan sampai kita lupa asal-usul, laluan penuh ranjau yang telah dilalui, serta pengorbanan mereka yang sejak awal berjuang untuk mengangkat martabat parti. Menghargai jasa pejuang terdahulu bukan sekadar mengenang sejarah, tetapi sebagai pedoman untuk terus memperkukuhkan parti demi masa depan yang lebih gemilang.

JOM KITA IMBAS KEMBALI DETIK BERSEJARAH INI..

Kronologi KEADILAN

2 September 1998
Anwar Ibrahim dipecat sebagai Timbalan Perdana Menteri.

3 September 1998
Anwar Ibrahim dilucutkan jawatan sebagai Timbalan Presiden UMNO serta jawatanjawatan
politiknya.

12 September 1998
Deklarasi Permatang Pauh. REFORMASI secara rasmi. Era pertama bermula.

20 September 1998
Perhimpunan terbesar di dalam sejarah Malaysia di Dataran Merdeka dan Masjid
Negara. Anwar Ibrahim kemudiannya ditahan di bawah ISA apabila pihak polis
menyerbu rumahnya di Bukit Damansara.

27 September 1998
GERAK ditubuhkan.

29 September 1998
Anwar Ibrahim muncul dengan mata lebam apabila dibawa ke Mahkamah buat kali
pertama sejak ditahan di bawah ISA.

Oktober 1998
Perhimpunan dan demonstrasi mingguan di sekitar jalan Tuanku Abdul Rahman

10 Disember 1998
ADIL ditubuhkan dengan diketuai oleh Dr. Wan Azizah Wan Ismail.

4 April 1999
Parti Keadilan Nasional (PKN) dilancarkan. Singkatan KeADILan digunakan.

14 April 1999
Anwar Ibrahim dijatuhkan hukuman penjara 6 tahun atas empat pertuduhan rasuah.
Istilah BLACK 14 muncul.

Sejarah Penubuhan Parti Keadilan Nasional

Kenyataan Wan Azizah mengenai penubuhan Parti Keadilan Nasional

Jawatankuasa Penaja ADIL
8 Jalan Setiamurni 1
50490 Kuala Lumpur
 
Pelancaran Parti Keadilan Nasional (KeADILan)     
    
Dengan takzimnya dimaklumkan bahawa saya dan beberapa rakan seperjuangan dalam pergerakan     
reformasi dan ADIL telah  memutuskan untuk melancarkan sebuah parti yang bernama Parti Keadilan Nasional.  Pelancaran ini akan berlangsung pada 4 April 1999, pukul 10.00 pagi, di Hotel Renaissance     
(Grand Ballroom) Jalan Ampang, Kuala Lumpur.    
 
Parti Keadilan Nasional atau (KeADILan) adalah sebuah pertubuhan politik yang didaftarkan pada tahun 1990. Nama asalnya adalah Ikatan Masyarakat Islam dan dalam Mesyuarat Agung Luar Biasa pada tahun 1999, parti ini dipinda namanya kepada Parti Keadilan Nasional (KeADILan), sesuai dengan aspirasi perjuangan semasa. Kini dengan angin perubahan yang semakin kuat melanda negara, parti ini mendapat nafas baru dengan penyertaan sebahagian besar pendokong dan pemimpin reformasi. Misi perjuangan adalah jelas: menegakkan keadilan dan kebenaran.

KeADILan adalah parti berbilang kaum dan agama yang terbuka keahliannya kepada semua warga Malaysia. Butir-butir lain tentang KeADILan akan diumumkan di majlis pelancarannya pada 4 April 1999.
 
Dr. Wan Azizah bte Wan Ismail
30 March 1999

Nota kaki

Parti Ikatan Masyarakat Islam Malaysia (IKATAN) merupakan sebuah parti politik kecil yang ditubuhkan pada 28 Februari 1990 sebagai tanda protes terhadap Presiden PAS. Ia mempunyai ahli berdaftar seramai 9 orang. Pada asalnya, parti tesebut ditubuhkan menggunakan singkatan IMAM dengan berpusat di Kuala Lumpur.

Namun, ROS telah menolak nama tersebut dan singkatan IKATAN telah digunakan. Presiden IKATAN pada waktu itu hinggalah pada masa pengambilalihan itu adalah Abdul Wahab bin Yunus.
Satu perkara yang tidak diketahui adalah ide nama KEADILAN timbul selepas menunaikan solat sunat tarawih. 5 nama dikemukakan untuk dipilih oleh Anwar Ibrahim.
1.  Parti Keadilan
2.  Parti Keadilan Rakyat
3.  Partu Keadilan Nasional
4.  Parti Keadilan Negara
5.  Parti Keadilan Kebangsaan

Akhirnya Anwar Ibrahim memilih Parti Keadilan Nasional.  Beberapa pilihan logo juga telah dikemukakan. Antaranya logo menggunakan lambang Matahari. Tapi akhirnya Anwar memilih logo mata yang ada sekarang. Mac 1999.

Terima kasih Kak Wan memimpin kami mengharungi onak dan duri sejak hari pertama.

#AkuKeadilan 
#PartikeAdilanNasional 
#PARTIKEADILANRAKYAT 
#KEADILAN
Munir Maktar den pakai yor..🫡",https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,,,neutral,2025-04-04T00:50:37+00:00,0,0,11,0,0.0,11,https://scontent.fmex4-2.fna.fbcdn.net/v/t39.30808-6/514964222_24872874135648053_6030374934120930514_n.jpg?_nc_cat=108&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=833d8c&_nc_ohc=6_UyuBXf1IAQ7kNvwF0LYa4&_nc_oc=Ado-aI5zMJ-9teDkCqOGd2cpv5HrEWaogo3GAq0-WzW_BGjZ0d0V49b4gzMReZ4RVkU&_nc_zt=23&_nc_ht=scontent.fmex4-2.fna&_nc_gid=2ZqpOIk4oNOfHgMLahSzAQ&_nc_ss=7f180&oh=00_AQAERgojbhrnPz6gwBjX990wpAluTSXDJD9LxYXfUKhE7Q&oe=6A5D39C5,33.0,,
facebook,comment,Y29tbWVudDoyNDEyOTkxNzMxNjYxMDQwOV8xODQ5OTU4NjU5MTU4ODQ3,"Beberapa info dalam notakaki perlu dibetulkan. Mungkin bersumber dari ""hearsay"".",,https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,neutral,2025-04-04T11:02:54.000Z,1,0,3,0,0.0,7,,,Zulkafli Daud,0.0
facebook,comment,Y29tbWVudDoyNDEyOTkxNzMxNjYxMDQwOV8zODE4NzM1Mzk4MzM5MjY1,Hebat kronogi sudara...sy bangga 😎,,https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,neutral,2025-04-04T01:14:32.000Z,1,0,3,0,0.0,7,,,Maznan Mokhtar,0.0
facebook,comment,Y29tbWVudDoyNDEyOTkxNzMxNjYxMDQwOV8xNDQ5MTcwNDIzMTU2NTE4,,,https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,neutral,2025-04-04T06:34:22.000Z,1,0,0,0,0.0,1,,,Din Danial,0.0
facebook,comment,Y29tbWVudDoyNDEyOTkxNzMxNjYxMDQwOV8zNDg1NTI3ODI0OTE0NzI5,ɪɴɪ ʙᴀʀᴜ ʟᴀʜ ᴏʀɢ ʟᴀᴍᴀ!!!!,,https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,neutral,2025-04-11T01:21:49.000Z,1,0,0,0,0.0,1,,,Nora Mohamad Nor,0.0
facebook,comment,Y29tbWVudDoyNDEyOTkxNzMxNjYxMDQwOV8xMzE4NDIzMTQ3MDk1OTMz,Share yo,,https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,neutral,2025-04-04T01:00:23.000Z,1,0,0,0,0.0,1,,,Mahanum Anum,0.0
facebook,comment,Y29tbWVudDoyNDEyOTkxNzMxNjYxMDQwOV8xMDY2MTk0MjM1MzM5NDMw,"Zulkafli Daud terima kasih cekgu,mungkin boleh tinggalkan diruang komen fakta yg lebih tepat.🙏🏻",,https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,neutral,2025-04-04T11:14:15.000Z,0,0,1,0,0.0,2,,,Md Sani Md Shah,0.0
facebook,comment,Y29tbWVudDoyNDEyOTkxNzMxNjYxMDQwOV8xMjA5NDgxMTU3MjUxODgw,"Md Sani Md Shah Parti Ikatan ditubuh selepas Presiden Hamim ketika itu Us Wahab Yunus digulingkan oleh Sudin Wahab. ust Wahab dengan beberapa sahabatnya kemudian menubuh Ikatan. 

Hamim ditubuh oleh Bekas Presiden Dato Asri Bersama Ust Wahab Yunus sebagai tindakbalas selepas beberapa pimpinan Pas ketika itu menyingkir Dato Asri . 

Cadangan 5 nama parti itu tidak dapat disahkan kerana Tiada dokumen. Yang pasti bukan semuanya ada Perkataan keadilan. Ada yg namanya Amanah juga. 

Hanya satu logo parti berimej matahari dicadangkan kpd dsai Tetapi tidak dipersetujui. 

Kemudian Logo yang berimej ""Mata"" (Sebenarnya tafsiran logo bukan Mata,  tafsiran Mata itu dibuat beberapa bulan kemudian selepas parti diluncur) itu direkacipta selepas cadangan pertama ditolak Dan tidak sempat di kemukakan kpd dsai untuk persetujuan atas sebab² tertentu. Ia terus dikemukakan kepada ROS untuk pindaan selepas beberapa proses  lain disempurnakan.",,https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,neutral,2025-04-04T16:35:18.000Z,1,0,0,0,0.0,1,,,Zulkafli Daud,0.0
facebook,comment,Y29tbWVudDoyNDEyOTkxNzMxNjYxMDQwOV8xNjcxMzcwNjMwMTg0OTcw,Zulkafli Daud satu pembetulan dan tambahan maklumat yg amat bermakna..tksh cekgu,,https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,neutral,2025-04-04T17:16:10.000Z,0,0,0,0,0.0,0,,,Md Sani Md Shah,0.0
facebook,comment,Y29tbWVudDoyNDEyOTkxNzMxNjYxMDQwOV82MzMxNjMwNjMwNDQ0Mzk=,Maznan Mokhtar khusus pada yg baru lahir dlm politik sejak 2018 🤭,,https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,neutral,2025-04-04T01:16:41.000Z,3,0,2,0,0.0,7,,,Md Sani Md Shah,0.0
facebook,comment,Y29tbWVudDoyNDEyOTkxNzMxNjYxMDQwOV80MDkyMjM5NTcxMDU4ODE3,"Md Sani Md Shah abg pya kronology sy tau 😬 
Mmg kuat 👍🏻💪🏻",,https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,neutral,2025-04-04T05:13:34.000Z,0,0,0,0,0.0,0,,,Azimudin Adam,0.0
facebook,comment,Y29tbWVudDoyNDEyOTkxNzMxNjYxMDQwOV8zOTIyODEzOTc3OTgyNzkx,Azimudin Adam rakaman masih simpan tak 😂,,https://www.facebook.com/DioSaniKini/posts/pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,pfbid09i2R6pvcQeib2yvN2SdmuzqzVw41edv445NmFUEDFE9F2zTn4KLC7xbKuD7k2TGWl,neutral,2025-04-04T05:25:49.000Z,0,0,0,0,0.0,0,,,Md Sani Md Shah,0.0
