Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,Parent_Post_URL,Parent_Post_ID,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,SeedCode,SeedLabel,SeedQuery
tiktok,comment,7649356226374978837_comment_0,"banyak jalan negeri sembilan kena tukar jadi nama ""Lim ah seng""",,neutral,2026-06-12T03:12:21.425583,11,0,0,0,0.0,11,,https://www.tiktok.com/@asia_net/video/7649356226374978837,7.649356226374979e+18,,,,,,,,,,,,,,,,
tiktok,comment,7649356226374978837_comment_1,NS KOMPOM HARAPAN MENANG BESAR,,neutral,2026-06-12T03:12:21.425624,10,0,0,0,0.0,10,,https://www.tiktok.com/@asia_net/video/7649356226374978837,7.649356226374979e+18,,,,,,,,,,,,,,,,
tiktok,comment,7641175038024043783_comment_0,"banyak jalan negeri sembilan kena tukar jadi nama ""Lim ah seng""",,neutral,2026-06-12T03:12:21.714886,11,0,0,0,0.0,11,,https://www.tiktok.com/@ataspagar.my/video/7641175038024043783,7.641175038024044e+18,,,,,,,,,,,,,,,,
tiktok,comment,7641175038024043783_comment_1,NS KOMPOM HARAPAN MENANG BESAR,,neutral,2026-06-12T03:12:21.714897,10,0,0,0,0.0,10,,https://www.tiktok.com/@ataspagar.my/video/7641175038024043783,7.641175038024044e+18,,,,,,,,,,,,,,,,
tiktok,post,7647873712271871252,Hari ni DUN Negeri Sembilan Pula Di Bubarkan dan akan memasuki gelanggang pilihanraya. Ayuh Kekalkan Pakatan Harapan di Negeri Sembilan. #kerajaanPerpaduan #MalaysiaMadani #AnwarIbrahim #PMX #prnnegerisembilan,https://www.tiktok.com/@dzulhilmi.zainol/video/7647873712271871252,neutral,2026-06-11T19:12:19.707447+00:00,2294,109,275,67200,0.0,3350,3404.2,,,,,,,,,,,,,,,,,,
tiktok,comment,7647905341355721493,pakatan harapan akan lingkup PRN N9 insyaallah .,https://www.tiktok.com/@dzulhilmi.zainol/video/7647873712271871252,neutral,2026-06-05T13:38:57.000Z,54,0,14,0,0.0,82,,https://www.tiktok.com/@dzulhilmi.zainol/video/7647873712271871252,7.647873712271871e+18,user2449541835,0.0,,,,,,,,,,,,,,
tiktok,comment,7647886748215247636,ph terbaik aku doa kan ph menang besar,https://www.tiktok.com/@dzulhilmi.zainol/video/7647873712271871252,neutral,2026-06-05T12:26:51.000Z,167,0,12,0,0.0,191,,https://www.tiktok.com/@dzulhilmi.zainol/video/7647873712271871252,7.647873712271871e+18,abu.hassan.hashim,0.0,,,,,,,,,,,,,,
tiktok,post,7647566686765255956,DUN Negeri Sembilan sah DIBUBARKAN! #UMNO #Politik #ShahirRamli #NegeriSembilan #Malaysia,https://www.tiktok.com/@shahirramli88/video/7647566686765255956,neutral,2026-06-11T19:12:19.137948+00:00,1364,221,237,40000,0.0,2222,2557.0,,,,,,,,,,,,,,,,,,
tiktok,comment,7647759895471670036,maaf nak taye kalau Umno menang nati bergabong dgn DAP tak ?,https://www.tiktok.com/@shahirramli88/video/7647566686765255956,neutral,2026-06-05T04:14:35.000Z,3,0,8,0,0.0,19,,https://www.tiktok.com/@shahirramli88/video/7647566686765255956,7.647566686765256e+18,faizigee3112,0.0,,,,,,,,,,,,,,
tiktok,comment,7647668064100680455,[Sticker] ,https://www.tiktok.com/@shahirramli88/video/7647566686765255956,neutral,2026-06-04T22:18:23.000Z,16,0,5,0,0.0,26,,https://www.tiktok.com/@shahirramli88/video/7647566686765255956,7.647566686765256e+18,akhirdin46,0.0,,,,,,,,,,,,,,
tiktok,post,7648903251189894407,"PRN Negeri Sembilan semakin hampir!
Setiausaha Agung DAP, Anthony Loke menegaskan bahawa persiapan menghadapi pilihan raya berjalan lancar dengan semangat kerjasama yang kukuh dalam Pakatan Harapan.
• PRN Negeri Sembilan dijangka diadakan serentak dengan PRN Johor pada bulan Julai. 
• DAP akan mempertahankan 11 kerusi yang ditandingi dan  sehingga 20 kerusi keatas yang ditandingi Pakatan Harapan .
• Kerjasama erat antara parti-parti komponen terus diperkukuhkan demi kestabilan dan kesejahteraan rakyat.
#PRNNegeriSembilan #AnthonyLoke  #PakatanHarapan
#AnwarIbrahim 
#FYPMalaysia",https://www.tiktok.com/@penerangankeadila/video/7648903251189894407,neutral,2026-06-11T19:12:18.848410+00:00,1001,87,134,51500,0.0,1737,1628.5,,,,,,,,,,,,,,,,,,
tiktok,comment,7649583154546737936,[Sticker] Bye bye,https://www.tiktok.com/@penerangankeadila/video/7648903251189894407,neutral,2026-06-10T02:10:39.000Z,0,0,0,0,0.0,0,,https://www.tiktok.com/@penerangankeadila/video/7648903251189894407,7.648903251189894e+18,jjraj_1,0.0,,,,,,,,,,,,,,
tiktok,comment,7649744249022284562,.i pun tunggu u orang kalah teruk,https://www.tiktok.com/@penerangankeadila/video/7648903251189894407,neutral,2026-06-10T12:34:47.000Z,4,0,0,0,0.0,4,,https://www.tiktok.com/@penerangankeadila/video/7648903251189894407,7.648903251189894e+18,theban.murthi,0.0,,,,,,,,,,,,,,
tiktok,post,7649368964715400455,Ahmad Zahid mengesahkan parti itu akan bertanding secara solo dalam Pilihan Raya Negeri (PRN) Negeri Sembilan akan datang. #AWANInews #PRNJohor #JohorMemilih,https://www.tiktok.com/@501awani/video/7649368964715400455,neutral,2026-06-11T19:12:19.994859+00:00,816,47,157,30900,0.0,1329,1411.9,,,,,,,,,,,,,,,,,,
tiktok,comment,7649521690968359681,BN UMNO TERBAIK DAN MANTAP SEKALI. SAYA SOKING 100%.,https://www.tiktok.com/@501awani/video/7649368964715400455,neutral,2026-06-09T22:25:58.000Z,4,0,6,0,0.0,16,,https://www.tiktok.com/@501awani/video/7649368964715400455,7.6493689647154e+18,syed.mohd.adan.sy,0.0,,,,,,,,,,,,,,
tiktok,comment,7649630936644535048,solo esok tak cukup kerusi gabung,https://www.tiktok.com/@501awani/video/7649368964715400455,neutral,2026-06-10T05:15:12.000Z,3,0,3,0,0.0,9,,https://www.tiktok.com/@501awani/video/7649368964715400455,7.6493689647154e+18,ultradon_loder,0.0,,,,,,,,,,,,,,
tiktok,post,7649705085689269511,"(PRN) NEGERI SEMBILAN : DAP UMUM CALON LEBIH AWAL SEDIKIT MASA LAGI.

SEREMBAN: DAP Negeri Sembilan memberi bayangan akan mengekalkan lebih daripada separuh penyandang di kerusi dimenangi pada Pilihan Raya Negeri (PRN) nanti.

Setiausaha Agung DAP, Anthony Loke Siew Fook berkata, parti itu sedang melaksanakan proses pemilihan sebelum dimuktamadkan dalam masa beberapa hari lagi.

""Calon-calon akan ditampilkan dan diumumkan lebih awal bagi memberi ruang serta masa yang mencukupi terutamanya kepada calon baharu menyesuaikan diri di kawasan yang bakal ditandingi serta memperkenalkan diri mereka kepada para pengundi,"" katanya. 

Terdahulu beliau hadir Majlis Perasmian Skrin Elektronik di Dataran Lobak di sini hari ini.

Anthony yang juga Pengerusi DAP Negeri Sembilan berkata, walaupun terdapat beberapa pertukaran calon, proses tersebut dijangka berjalan lancar kerana parti itu telah membudayakan semangat sokongan antara penyandang dan calon baharu.

""Penyandang yang tidak dicalon perlu juga terus membantu calon pilihan demi memastikan kesinambungan perjuangan parti.

""Saya yakin rakyat tahu menilai berdasarkan prestasi dan rekod perkhidmatan wakil rakyat mereka di kawasan masing-masing,"" katanya.

Mengulas mengenai calon di PRN Johor, Anthony berkata, senarai penuh calon masih belum diserahkan kepadanya selaku Setiausaha Agung.

""Jadi belum mengetahui jumlah calon penyandang dan calon baharu yang bakal diketengahkan,"" katanya.

#nogoripost #anthonyloke #prnns2026 #dataranlobak 
#umumcalon",https://www.tiktok.com/@nogoripost/video/7649705085689269511,neutral,2026-06-11T19:12:20.859484+00:00,298,20,76,16100,0.0,555,582.1,,,,,,,,,,,,,,,,,,
tiktok,comment,7649775323102331655,NS KOMPOM HARAPAN MENANG BESAR,https://www.tiktok.com/@nogoripost/video/7649705085689269511,neutral,2026-06-10T14:35:29.000Z,10,0,7,0,0.0,24,,https://www.tiktok.com/@nogoripost/video/7649705085689269511,7.649705085689269e+18,alias5313,0.0,,,,,,,,,,,,,,
tiktok,comment,7649874575812379409,"banyak jalan negeri sembilan kena tukar jadi nama ""Lim ah seng""",https://www.tiktok.com/@nogoripost/video/7649705085689269511,neutral,2026-06-10T21:02:03.000Z,11,0,3,0,0.0,17,,https://www.tiktok.com/@nogoripost/video/7649705085689269511,7.649705085689269e+18,sportman.gangs,0.0,,,,,,,,,,,,,,
tiktok,post,7650045220607839508,JOM RAMAI-RAMAI HADIR KE CERAMAH UMUM AMBANG PILIHANRAYA NEGERI SEMBILAN . #KhidmatUntukRakyat #dakwahtiktok #PrihatinBerkebajikan #PASSeremban #pasdunsikamat,https://www.tiktok.com/@rosminadam/video/7650045220607839508,neutral,2026-06-11T19:12:20.281112+00:00,211,46,16,7523,0.0,348,358.523,,,,,,,,,,,,,,,,,,
tiktok,comment,7650158276587717394,[Sticker] ,https://www.tiktok.com/@rosminadam/video/7650045220607839508,neutral,2026-06-11T15:21:23.000Z,0,0,0,0,0.0,0,,https://www.tiktok.com/@rosminadam/video/7650045220607839508,7.650045220607839e+18,kojek683,0.0,,,,,,,,,,,,,,
tiktok,comment,7650078656555320065,semua barang expayerd dah tu,https://www.tiktok.com/@rosminadam/video/7650045220607839508,neutral,2026-06-11T10:12:52.000Z,1,0,0,0,0.0,1,,https://www.tiktok.com/@rosminadam/video/7650045220607839508,7.650045220607839e+18,hadibesut,0.0,,,,,,,,,,,,,,
tiktok,post,7641175038024043783,"Adakah kita sudah hampir dengan pilihanraya?

Ini jawapan Setiausaha Akhbar kepada YAB Menteri Besar Negeri Sembilan, Saudara Ahmad Shahir dalam segmen Atas Pagar Podcast berkisar tentang krisis politik yang berlaku di Negeri Sembilan #podcast #isusemasa #politik #umno #negerisembilan 

@Adib Burhan @Lawyer Kampung | Azri Abdullah",https://www.tiktok.com/@ataspagar.my/video/7641175038024043783,neutral,2026-06-11T19:12:21.426044+00:00,199,40,5,6071,0.0,304,300.071,,,,,,,,,,,,,,,,,,
tiktok,comment,7641193418354574088,Moga dipermudahkan segalanya.,https://www.tiktok.com/@ataspagar.my/video/7641175038024043783,neutral,2026-05-18T11:33:15.000Z,2,0,0,0,0.0,2,,https://www.tiktok.com/@ataspagar.my/video/7641175038024043783,7.641175038024044e+18,abangloyar,0.0,,,,,,,,,,,,,,
tiktok,comment,7645824804835279634,minta info # payadata ustaz nii #😁👍😁,https://www.tiktok.com/@ataspagar.my/video/7641175038024043783,neutral,2026-05-30T23:05:34.000Z,1,0,0,0,0.0,1,,https://www.tiktok.com/@ataspagar.my/video/7641175038024043783,7.641175038024044e+18,hanifkamaluddin82,0.0,,,,,,,,,,,,,,
facebook,post,1518659273635506,"Pembubaran Dewan Undangan Negeri Johor dan Negeri Sembilan minggu ini menandakan politik negara kembali memasuki mod pilihan raya, manakala Melaka juga akan tamat tempoh penggalnya tidak lama lagi.

https://www.sinarharian.com.my/article/782651/berita/cetusan/pmx-jangan-terperangkap-dengan-umno",https://www.facebook.com/sinarharian/posts/pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,neutral,2026-06-06T06:05:13+00:00,0,0,999,0,0.0,999,2997.0,,,,,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTE4NjU5MjczNjM1NTA2Xzc2Mzk4ODkyNjczNjMxOA==,Harap matmin baca statement nie hahaha,,neutral,2026-06-06T06:06:31.000Z,39,0,4,0,0.0,47,,https://www.facebook.com/sinarharian/posts/pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,Muhammad Bin Yaakob,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTE4NjU5MjczNjM1NTA2XzE3MTY2MjQzNjk1NDA3NTI=,Roll camera…. Action!,,neutral,2026-06-06T08:28:12.000Z,32,0,3,0,0.0,38,,https://www.facebook.com/sinarharian/posts/pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,Jamilbasyari Aziz,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTE4NjU5MjczNjM1NTA2XzE2MzA2ODYzOTEzMzYzNTA=,""" Rakyat jangan TERPERANGKAP Dengan PKR - DAPig """,,neutral,2026-06-06T06:32:00.000Z,258,0,18,0,0.0,294,,https://www.facebook.com/sinarharian/posts/pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,Salim Putera,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTE4NjU5MjczNjM1NTA2XzEyOTM3MDQ1ODk2NDM0MzI=,Tolonglah UMNO tarik balik sokongan terhadapnya.nasibnya amat baik kerana UMNOlah dia dapat jadi PMx kalau tidak masih dijalanan lagi,,neutral,2026-06-06T06:24:38.000Z,84,0,19,0,0.0,122,,https://www.facebook.com/sinarharian/posts/pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,Muhamad Khairi Anuar,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTE4NjU5MjczNjM1NTA2XzE1Mjk2MzM2NTU1MjMwNzE=,Inilah orang yang tak mengenang budi...merayu bila nak menjadi Perdana Menteri... mengata dan mencaci bila UMNO BN nak bertanding sendiri.....,,neutral,2026-06-06T06:08:36.000Z,66,0,10,0,0.0,86,,https://www.facebook.com/sinarharian/posts/pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,Rahmat Harris,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTE4NjU5MjczNjM1NTA2XzIwNDM5NzU4NjMxMzgyNjU=,"AKU RASA APA YG KITA NAMPAK SEKARANG ADALAH DONGENG...AKU SYAK DGN PENUH YAKIN WAK JAHID SUDAH MAIN CATUR NGAN ANUAR IBRAHIM..X MUNGKIN CIKGU NGAN ANK MURID NI ""BERPISAH""..",,neutral,2026-06-06T07:00:21.000Z,24,0,2,0,0.0,28,,https://www.facebook.com/sinarharian/posts/pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,Property Kita,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTE4NjU5MjczNjM1NTA2XzM0MTQ3Mjg4ODUzNDg2ODM=,"Apabila kuasa terlalu lama berada di tangan, ada yang mula percaya rakyat pasti akan memilih mereka sekali lagi. Di situlah biasanya kejutan bermula dan tamat nya riwayat pemimpin ego yang lupa diri.",,neutral,2026-06-06T06:12:49.000Z,33,0,10,0,0.0,53,,https://www.facebook.com/sinarharian/posts/pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,Nik Rudy,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTE4NjU5MjczNjM1NTA2XzIwNTYxODYzMzIwMDExMjE=,"Salam,ASAL SEMUA PM DARI PARTI UMNO LPS TU BILA DAH KAYA TUBUH PARTI SENDIRIAN BERHAD",,neutral,2026-06-06T08:34:56.000Z,10,0,2,0,0.0,14,,https://www.facebook.com/sinarharian/posts/pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,Hajah Faridah Razali,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTE4NjU5MjczNjM1NTA2XzE2NDQ3NTY3MDM0MjQ0ODM=,PMX kata jgn percaya pada umno....tapi yg dibergabung dgn Zaid Tu apa.....Zaid Tu DAP ke,,neutral,2026-06-06T06:14:09.000Z,18,0,1,0,0.0,20,,https://www.facebook.com/sinarharian/posts/pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,Roslan S Ismail,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTE4NjU5MjczNjM1NTA2XzE5ODkwMDcxODUwNDEwNDE=,Semua PM berasal dari parti yg sama UMNO ..walaupun dah berpecah n bertukar2 nama parti ..sama jerr,,neutral,2026-06-06T06:21:34.000Z,19,0,1,0,0.0,21,,https://www.facebook.com/sinarharian/posts/pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,pfbid02Hyz1uywWDhKqEyzharR51bM3d9rqr8c2oujKf9DPxDqHjDLvtPxUJL7A99FX3zLXl,Wan Haliza Mohd Taib,0.0,,,,,,,,,,,,,,
facebook,post,1537141524449757,"KENYATAAN MEDIA

Mesyuarat Majlis Kerja Tertinggi UMNO Malaysia yang berlangsung pada 10 Jun 2026 bersamaan 24 Zulhijah 1447H telah membincangkan dan membuat beberapa ketetapan berikut:

1. UMNO akan terus mendokong Kerajaan Perpaduan Malaysia yang terbentuk selepas Pilihan Raya Umum ke-15 atas Titah Kebawah Duli Yang Maha Mulia Seri Paduka Baginda Yang di-Pertuan Agong ke-16, sehingga Pilihan Raya.

2. Kerajaan Negeri Johor dibentuk sebelum pembentukan Kerajaan Perpaduan Malaysia tanpa melibatkan parti-parti daripada Pakatan Harapan. Justeru, perjanjian pembentukan Kerajaan Perpaduan Malaysia di peringkat Persekutuan tidak mengikat mana-mana Kerajaan Negeri.

3. UMNO berhak menentukan pendirian dan hala tuju parti apabila menjelang mana-mana Pilihan Raya termasuklah Pilihan Raya Negeri Johor dan Negeri Sembilan yang bakal ditentukan tarikhnya oleh pihak Suruhanjaya Pilihan Raya. 

4. Keputusan UMNO dan Barisan Nasional untuk mempertahankan mandat negeri bukan pengkhianatan kepada Kerajaan Persekutuan sebagaimana tuduhan segelintir pihak. Sebaliknya ia adalah amalan demokrasi yang sah, matang dan berperlembagaan untuk menyerahkan sepenuhnya mandat kepada rakyat.

5. UMNO terbuka kepada apa jua bentuk kerjasama dengan mana-mana pihak demi kestabilan politik negara dan kesejahteraan rakyat. Apa jua bentuk kerjasama mesti dilandaskan kepada prinsip keikhlasan dan kepercayaan.

SUA UMNO",https://www.facebook.com/zahidhamidi.fanpage/posts/pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,neutral,2026-06-10T14:31:37+00:00,0,0,787,0,0.0,787,2361.0,,,,,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTM3MTQxNTI0NDQ5NzU3Xzg1MjIyMDM5NzUwMTcwOA==,Malaysia cukup bahagia di bawah kerajaan Madani PH-BN... Jangan dihancurkan momentum ini tapi teruskan agar ekonomi negara ini terus kukuh memakmurkan rakyat.,,neutral,2026-06-10T23:38:27.000Z,99,0,18,0,0.0,135,,https://www.facebook.com/zahidhamidi.fanpage/posts/pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,Kalam Zamri Al Ikhwan,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTM3MTQxNTI0NDQ5NzU3XzEwMzMyOTg3NzkyMzA2Nzk=,"Sebenarnya penyokong parti2 lain tak.kisahpun umno nak bertanding solo ke apa..itu biasa dalam politik. Tapi kena jagalah tuturkata, kena beradab. Jangan mention nama parti lain biarpun tak nak berkerjasama dengan mereka. Kalau umno dah cakap solo, rakyat di luar faham dah..kenapa perlu sebut tak nak DAP la, PKR la, ni dah tahun 2026 la..tukar la cara berkempen tu. Biar umno jadi model politik berhemah di negara ini.",,neutral,2026-06-10T15:29:09.000Z,247,0,83,0,0.0,413,,https://www.facebook.com/zahidhamidi.fanpage/posts/pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,Malik Faishal,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTM3MTQxNTI0NDQ5NzU3XzE3MzI4NzEwNzgxNTU1NDk=,Cmnelah melayu umno boleh ada ketua yg ada kes mahkamah.. dah xda yg benar2 bersih dn layak ke dari akar umbi umno?,,neutral,2026-06-10T14:50:53.000Z,149,0,31,0,0.0,211,,https://www.facebook.com/zahidhamidi.fanpage/posts/pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,Amran Zarkashi,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTM3MTQxNTI0NDQ5NzU3XzIzNjgwMDgxNzcwMjM5NDA=,It's only tactical..,,neutral,2026-06-10T21:19:02.000Z,12,0,2,0,0.0,16,,https://www.facebook.com/zahidhamidi.fanpage/posts/pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,Ja Yern,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTM3MTQxNTI0NDQ5NzU3XzIwNjczNTg5MTM4MTMzMTY=,Alhamdulillah. UMNO tetap Terbaik,,neutral,2026-06-10T15:01:26.000Z,32,0,4,0,0.0,40,,https://www.facebook.com/zahidhamidi.fanpage/posts/pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,Zainun Mamat,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTM3MTQxNTI0NDQ5NzU3Xzg1MzQ4NTA2NzgxMDU2NQ==,Ok bg bungkus UMNO lah.....jgn bagi muka,,neutral,2026-06-10T14:38:44.000Z,52,0,11,0,0.0,74,,https://www.facebook.com/zahidhamidi.fanpage/posts/pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,Sahrulsah Ramli Al Kadri,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTM3MTQxNTI0NDQ5NzU3XzEwNTI4MTY4MTA5NDczNTA=,"Ketetapan yg ke 5, andai Kerajaan Perpaduan dibubarkan,adalah baiknya Parti Gabungan yg baharu antara Parti PAS dan UMNOBN ditubuhkan utk menguat lagi  PRU16, pada pandangan aku se eloknya Parti PAS & BN bergabong dgn Semangat kerjasama setia kawan yg ikhlas dan jujur,  tanpa ada syarat, Putrajaya ada kemungkinan dapat kembali di tadbir olih Kerajaan Perpaduan antara BN & PAS serta Gabungan Parti dari Negeri Sarawak dan Sabah. Ini dari pandangan aku. Demi kelancaran pentadbiran Negara Malaysia yg Maju dan Makmor, InshaAllah....",,neutral,2026-06-10T15:40:07.000Z,47,0,17,0,0.0,81,,https://www.facebook.com/zahidhamidi.fanpage/posts/pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,Masuruni Mohd Ali,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTM3MTQxNTI0NDQ5NzU3XzM1NjQ1NDg1NjM3MTE0ODc=,"#Tajuk...
Aasalamualaikum Wbt...
Bissmillahirahmanirahim...

*BETUL SIKAP BETUL SEMUA*... 

Dalam politik Mana ada Kawan setia atau lawan setia... Kawan boleh jadi lawan... Lawan boleh jadi kawan... Yang penting jangan lepas peluang... Dapat peluang jer sapu... Tenguk contuh D's Ismail Sabri... Bola dah depan gol... Apa lagi rembat jer lah... Fikir fikirkan lah... 
Kipidap Dongibab... 
110110062026-Ktw...

#HidupPMX... 
#HidupUmno... 
#HidupDszh... 
#Umno... 
#Pkr... 
#Pas... 
#Bersatu... 
#Dap...",,neutral,2026-06-10T17:12:16.000Z,21,0,1,0,0.0,23,,https://www.facebook.com/zahidhamidi.fanpage/posts/pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,Abdul Rani Bin Kulup Abdullah,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTM3MTQxNTI0NDQ5NzU3XzEzNjQ2MTEzNjU1OTI5MjM=,UMNO kekal berperinsip....tahniah,,neutral,2026-06-10T14:38:18.000Z,32,0,3,0,0.0,38,,https://www.facebook.com/zahidhamidi.fanpage/posts/pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,Azemie Latif,0.0,,,,,,,,,,,,,,
facebook,comment,Y29tbWVudDoxNTM3MTQxNTI0NDQ5NzU3XzEzODU2NjE5ODAwNzA5NDI=,Keputusan yg terbaik.Hidup UMNO !,,neutral,2026-06-10T14:55:26.000Z,17,0,2,0,0.0,21,,https://www.facebook.com/zahidhamidi.fanpage/posts/pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,pfbid02YMR18Fx6L2LXoKv5RdvyFNZgPitbyYc5yiv22c77bHV8EgJeBCbNBvSrvDgbFZml,Syed Mehdhar Al Marzaq,0.0,,,,,,,,,,,,,,
