Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Lang,Community,CommunityLabel,PublisherDomain,PublisherGuess,SeedQuery,CrawlMethod,SourceName,PostID,SourceID,Jenis_Suara
news,post,724ae3faf3f42e09,宁宜选战先拜票 徐子坚代表大臣赴会    大方与费沙紧握手 | 中國報 China Press. （芦骨14日讯）选战脚步渐近，华团晚宴成准候选人拜票前哨战，“准候选人”及代表沿桌拜票，让晚宴更加热闹！波德申直落甘望乐龄休闲俱乐部昨晚在芦骨日露发酒家，举办庆祝成立20周年纪念及双亲节感恩晚宴，受邀嘉宾包括大会主席卓开平、筹委会主席叶理城、总务梁建山、大会赞助人之一的卓鸿春、备受瞩目的原任宁宜州选区的州议员拿督莫哈末费沙；盛传将攻打宁宜的森州看守州务大臣拿督斯里阿米努丁，则由波德申国会议员非巫裔特别事务官拿督徐子坚代表。尽管徐子坚（左）是阿米努丁在宁宜州席大战的操盘手，而莫哈末费沙是宁宜守...,https://n9.chinapress.com.my/20260614/%e5%ae%81%e5%ae%9c%e9%80%89%e6%88%98%e5%85%88%e6%8b%9c%e7%a5%a8-%e5%be%90%e5%ad%90%e5%9d%9a%e4%bb%a3%e8%a1%a8%e5%a4%a7%e8%87%a3%e8%b5%b4%e4%bc%9a-%e5%a4%a7%e6%96%b9%e4%b8%8e%e8%b4%b9%e6%b2%99/,,2026-06-14T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236044,CP_N9,
news,post,baadd5119f5f1611,疑长期遭继父虐待 2岁大男童送院 | 中國報 China Press. （芙蓉14日讯）一名年仅2岁11个月的男童疑长期遭继父虐待，不仅在车内遭施暴，在住家内也经常被殴打，导致身上多处出现瘀伤，目前已送往医院留院接受进一步治疗。警方已逮捕涉案的24岁继父，并获法庭批准延扣7天助查。芙蓉警区主任莫哈末雅丁助理总监指出，警方于6月13日晚上8时30分接获男童母亲投报，指其儿子遭继父虐待，警方展开初步调查发现，事件发生在一辆停靠于芙蓉通往日叻务方向一间油站的车内，当时男童与母亲及继父同车。莫哈末雅丁他说，警方调查发现，男童在位于芙蓉亚沙路的住家内，疑经常遭继父殴打...,https://n9.chinapress.com.my/20260614/%e7%96%91%e9%95%bf%e6%9c%9f%e9%81%ad%e7%bb%a7%e7%88%b6%e8%99%90%e5%be%85-2%e5%b2%81%e5%a4%a7%e7%94%b7%e7%ab%a5%e9%80%81%e9%99%a2/,,2026-06-14T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236045,CP_N9,
news,post,88a3152d3217c293,首届森华语辩论工作坊 19华小逾150名师生参与 | 中國報 China Press. （芙蓉14日讯）由马来西亚华文理事会主催、森华联青年团主办，并获得森美兰州教育厅支持的 “2026年第一届森美兰州华小华语辩论赛工作坊暨赛事推介礼”，获得全森19所华小踊跃响应，共吸引超过150名师生参与。活动日前在芙蓉振华中学视听室圆满举行，部分家长也陪同孩子到场学习，共同见证森州华小思辨运动迈出重要一步。筹委会特别安排模拟辩论赛，让小学生近距离观摩真实辩论过程，从中了解辩论赛的流程、技巧与临场应对方式，为未来参与比赛做好准备。当天也同步举行首届森美兰州华小华语辩论赛推介礼，为即将于8月...,https://n9.chinapress.com.my/20260614/%e9%a6%96%e5%b1%8a%e6%a3%ae%e5%8d%8e%e8%af%ad%e8%be%a9%e8%ae%ba%e5%b7%a5%e4%bd%9c%e5%9d%8a-19%e5%8d%8e%e5%b0%8f%e9%80%be150%e5%90%8d%e5%b8%88%e7%94%9f%e5%8f%82%e4%b8%8e/,,2026-06-14T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236030,CP_N9,
news,post,f3f9123049708acc,自备椅子清晨5点排队 亚沙端午市集50分钟清空15头猪 | 中國報 China Press. （芙蓉14日讯）15头生猪约千份猪肉，在50分钟内，被500人“清空”！配合来临的端午节，亚沙区国会议员服务中心今早通过主办“端午节亚沙国会市集”，在芙蓉新城联顺猪肉便利店推出新鲜猪肉大平卖活动，吸引大批民众一早排队抢购。（视频：本报 蔡东舜）民众限购2公斤的猪肉，可选购上肉、花肉、排骨、汤骨、猪手、猪脚等。该活动于早上8时30分开始，但在清晨5时许，已有民众排队，6时许已多达百人，民众陆续到来，排队人龙从延伸到店外的路边，一些民众相信过去都有参与经验，都自备椅子到场坐着等。萧妙光（左...,https://n9.chinapress.com.my/20260614/%e8%87%aa%e5%a4%87%e6%a4%85%e5%ad%90%e6%b8%85%e6%99%a85%e7%82%b9%e6%8e%92%e9%98%9f-%e4%ba%9a%e6%b2%99%e7%ab%af%e5%8d%88%e5%b8%82%e9%9b%8650%e5%88%86%e9%92%9f%e6%b8%85%e7%a9%ba15%e5%a4%b4%e7%8c%aa/,,2026-06-14T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236020,CP_N9,
news,post,70167bcb76ef2a43,避免人数不足进入复级班 谢琪清：西廖华小明年须招13新生 | 中國報 China Press. （芙蓉14日讯）亚沙国会议员谢琪清透露，目前西廖华小全校仅有24名学生，随着今年底7名六年级毕业生离校，明年必须招收至少13名一年级新生，才能维持全校30名学生，避免人数不足而进入复级班。他说，公开学校的情况并非为制造压力，而是希望社会大众了解学校面对的现实困境，让更多热爱华教的人士主动伸出援手，协助学校解决招生问题。谢琪清（左3）颁发杰出校友奖予龙国强（左2）与李国良（右2）；左为叶淑玲、陈姝郿。“筹募建校基金固然重要，但若没有学生，再好的设备也无法发挥作用，学生来源才是学校永续发展的关...,https://n9.chinapress.com.my/20260614/%e9%81%bf%e5%85%8d%e4%ba%ba%e6%95%b0%e4%b8%8d%e8%b6%b3%e8%bf%9b%e5%85%a5%e5%a4%8d%e7%ba%a7%e7%8f%ad-%e8%b0%a2%e7%90%aa%e6%b8%85%ef%bc%9a%e8%a5%bf%e5%bb%96%e5%8d%8e%e5%b0%8f%e6%98%8e%e5%b9%b4%e9%a1%bb/,,2026-06-14T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236007,CP_N9,
news,post,619263110d00f339,MUDA与PSM达共识 两州选合作 | 中國報 China Press. （吉隆坡15日讯）民主联盟党（MUDA）与社会主义党（PSM）领导层已达成共识，将在本次柔佛和森美兰州选期间携手合作。两党今日发表联合文告说，双方将通过成立“进步阵营”（Blok Progresif），向两州选民提出一系列进步政策。文告说，这些政策着眼未来，以联邦宪法为基础，并不分种族地以全民福祉为核心。文告提到，这项共识也包括调整和协调各项议题、联合展开竞选活动，以及在议席分配方面进行战略规划，以避免两党之间出现议席重叠。文告指出，双方也愿意与任何拥有相同进步理念与政策的政党或团体，展...,https://n9.chinapress.com.my/20260615/muda%e4%b8%8epsm%e8%be%be%e5%85%b1%e8%af%86-%e4%b8%a4%e5%b7%9e%e9%80%89%e5%90%88%e4%bd%9c/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236236,CP_N9,
news,post,1a1a0e0347032b1e,森州人头条｜森美兰州选｜老将带新兵 谢琪清跑选区 频带李凯业“刷脸”铺路？ | 中國報 China Press. （芙蓉15日讯）老将带新兵 ！？随着森州选战脚步渐近，潜在候选人动向备受关注，亚沙区国会议员谢琪清近日频繁带盛传将在来届州选中出战万茂州议席的芙蓉市议员李凯业出席活动，引起外界关注，并被视为增加李凯业的曝光率，让选民进一步认识这名潜在候选人。谢琪清（右3）带同李凯业出席校园端午节裹粽活动，师徒二人一同参与“包粽”（裹粽）环节，巧合的安排也被认为别具寓意。左起陈少雄、颜淑霞、吴泉有及刘美妘。谢琪清今日带同李凯业现身万茂州选区下的新华小学，出席端午节&#8221;粽香传情·文化传承&#8221...,https://n9.chinapress.com.my/20260615/%e6%a3%ae%e5%b7%9e%e4%ba%ba%e5%a4%b4%e6%9d%a1%ef%bd%9c%e6%a3%ae%e7%be%8e%e5%85%b0%e5%b7%9e%e9%80%89%ef%bd%9c%e8%80%81%e5%b0%86%e5%b8%a6%e6%96%b0%e5%85%b5-%e8%b0%a2%e7%90%aa%e6%b8%85%e8%b7%91%e9%80%89/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236225,CP_N9,
news,post,1ff90917cc78497b,二度遭冒名十四楼组屋“包租公” 周世扬挑战造谣者举报反贪会 | 中國報 China Press. （芙蓉15日讯）原任罗白州议员周世扬二度被人冒名有组屋出租诈财，莫名成为“包租公”，他今日严正控诉造谣者，并挑战对方若真有凭据，直接报警或向反贪会举报。周世扬坦承，这并非他第一次传出被人冒用名字，或上门收租的人自称是“他的人”，向外劳等群体收取芙蓉十四楼组屋单位租金，或夸言可“包住”的传闻。周世扬：如果有真凭实据，可直接报警或向反贪会举报。对于一而再被人指控“包租公”、出租“代理人”或收费代办，他今日召开记者会，呼吁“知情者”挺身而出或直接报警，停止一再对他做出不实指控。在场者有芙蓉市议员...,https://n9.chinapress.com.my/20260615/%e4%ba%8c%e5%ba%a6%e9%81%ad%e5%86%92%e5%90%8d%e5%8d%81%e5%9b%9b%e6%a5%bc%e7%bb%84%e5%b1%8b%e5%8c%85%e7%a7%9f%e5%85%ac-%e5%91%a8%e4%b8%96%e6%89%ac%e6%8c%91%e6%88%98%e9%80%a0%e8%b0%a3/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236206,CP_N9,
news,post,693f972cd3178005,议会解散民生服务不停滞  叶耀荣力保希盟金漆招牌 | 中國報 China Press. （芙蓉15日讯）尽管州议会已告解散，距离提名日仍有一段过渡空窗期，原任万茂州议员叶耀荣却坚持服务不中断，力保希望联盟的“金漆招牌”。他今日在助理林坚义与芙蓉市议员黄文龙陪同下，前往芙蓉翠谷3拉温达88花园一项民生问题时强调，州议会解散并不意味民生服务暂停，原任议员依然有责任继续跟进社区事务，确保已承诺的工程不会因选举而停滞。由于围篱附近设有儿童游乐场，小朋友经常在附近活动，居民担心野生动物闯入将危及孩子们的安全。他指出，无论是社区建设还是居民投诉，在过渡期间都会持续处理，州议员服务中心也将...,https://n9.chinapress.com.my/20260615/%e8%ae%ae%e4%bc%9a%e8%a7%a3%e6%95%a3%e6%b0%91%e7%94%9f%e6%9c%8d%e5%8a%a1%e4%b8%8d%e5%81%9c%e6%bb%9e-%e5%8f%b6%e8%80%80%e8%8d%a3%e5%8a%9b%e4%bf%9d%e5%b8%8c%e7%9b%9f%e9%87%91%e6%bc%86%e6%8b%9b%e7%89%8c/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236198,CP_N9,
news,post,f10eadc1ff35701b,谢琪清：捐血运动面临“新老交替” 欣见年轻人接棒撑血库 | 中國報 China Press. （芙蓉15日讯）越来越多年轻人加入捐血行列，为我国血库供应注入新力量！亚沙区国会议员谢琪清指出，他在配合世界捐血日举办的捐血活动中，发现不少年轻人响应捐血，其中更有19岁青年首次捐血，显示捐血文化正逐渐深入社会，并获得年轻一代认同与支持。森美兰捐血协会主办的世界捐血日嘉年华今年扩大规模，设有超过30个捐血床位，吸引各族民众踊跃响应。他说，我国捐血运动正面临“新老交替”的关键期，并直言若捐血者长期集中在50岁以上年龄层，一旦这批中坚力量到了60岁由于年龄或健康限制无法再捐血时，血库恐将面临支...,https://n9.chinapress.com.my/20260615/%e8%b0%a2%e7%90%aa%e6%b8%85%ef%bc%9a%e6%8d%90%e8%a1%80%e8%bf%90%e5%8a%a8%e9%9d%a2%e4%b8%b4%e6%96%b0%e8%80%81%e4%ba%a4%e6%9b%bf-%e6%ac%a3%e8%a7%81%e5%b9%b4%e8%bd%bb%e4%ba%ba%e6%8e%a5/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236135,CP_N9,
news,post,d47de57fa76f4f7f,陆兆福：“希望明年他以行政议员出席” 打破张聒翔“弃州攻国”揣测？ | 中國報 China Press. （马口15日讯）尽管行动党尚未公布马口选候选人，不过行动党秘书长陆兆福一句“希望他明年还是以森州行政议员身分出席”，被视为提前释放政治讯号，传言张聒翔“弃州攻国”的可能性或可排除。交通部长陆兆福昨晚出席马口德教会紫康阁23周年纪念晚宴致词时指出，马口德教会过去多年该会邀请他出席活动时，他都会让时任森州行政议员兼马口州议员张聒翔代表出席。他说，今年主办单位再次邀请他出席，而张聒翔则表示自己目前只是“看守行政议员”，希望秘书长能够亲自到场支持，来马口撑场。陆兆福一句“希望明年还是以州行政议员身...,https://n9.chinapress.com.my/20260615/%e9%99%86%e5%85%86%e7%a6%8f%ef%bc%9a%e5%b8%8c%e6%9c%9b%e6%98%8e%e5%b9%b4%e4%bb%96%e4%bb%a5%e8%a1%8c%e6%94%bf%e8%ae%ae%e5%91%98%e5%87%ba%e5%b8%ad-%e6%89%93%e7%a0%b4%e5%bc%a0%e8%81%92/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236127,CP_N9,
news,post,32ee1730cb883242,拨4万挺振华二校《燃承》公演  谢琪清：二十四节令鼓大马文化瑰宝 | 中國報 China Press. （芙蓉 15日讯）亚沙区国会议员谢琪清出，二十四节令鼓是马来西亚土生土长的华人文化艺术，是马来西亚华社共同创造的文化瑰宝，也是国家的骄傲。他说，虽然许多中华文化源自中国，但二十四节令鼓却是在马来西亚诞生，并于1988年正式创立，而中国直到1997年才成立第一支二十四节令鼓队。嘉宾及赞助商击鼓为芙蓉振华中学二校二十四节令鼓队十周年公演《燃承》，进行开幕仪式。“二十四节令鼓不仅是文化传承的重要载体，也在我国多元文化社会中占据重要地位。经过华社、教育界及社团组织多年来的努力推动，如今已享誉国际。...,https://n9.chinapress.com.my/20260615/%e6%8b%a84%e4%b8%87%e6%8c%ba%e6%8c%af%e5%8d%8e%e4%ba%8c%e6%a0%a1%e3%80%8a%e7%87%83%e6%89%bf%e3%80%8b%e5%85%ac%e6%bc%94-%e8%b0%a2%e7%90%aa%e6%b8%85%ef%bc%9a%e4%ba%8c%e5%8d%81%e5%9b%9b%e8%8a%82/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236115,CP_N9,
news,post,9414ec470c3473a8,率团队村委会走入社区派粽  张聒翔：捍卫多元是国家稳定基础 | 中國報 China Press. （马口15日讯）配合端午节庆，森州看守行政议员兼原任马口州议员张聒翔率领马口行动党服务团队，联同峇都巴卡新村村委会、甘榜英达村委会及峇都巴卡睦邻计划，展开派发粽子活动，与村民分享佳节喜悦，同时传承中华传统文化精神。张聒翔说，派发粽子活动多年来已成为马口行动党服务团队与各村委会及睦邻计划的年度传统活动，每逢端午节都会走入社区派送粽子，让村民感受节日气氛之余，也进一步认识端午节背后的文化意义。他说，端午节不仅是华裔社会重要的传统节庆，更承载着忠诚、团结及爱国精神。无论是包粽子、吃粽子，或纪念爱国...,https://n9.chinapress.com.my/20260615/%e7%8e%87%e5%9b%a2%e9%98%9f%e6%9d%91%e5%a7%94%e4%bc%9a%e8%b5%b0%e5%85%a5%e7%a4%be%e5%8c%ba%e6%b4%be%e7%b2%bd-%e5%bc%a0%e8%81%92%e7%bf%94%ef%bc%9a%e6%8d%8d%e5%8d%ab%e5%a4%9a%e5%85%83%e6%98%af%e5%9b%bd/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236217,CP_N9,
news,post,818b55db021ce8da,迎创会130周年编纂特刊  森福建会馆广征老照片史料 | 中國報 China Press. （芙蓉15日讯）配合创会130周年纪念，森美兰福建会馆将出版130周年纪念特刊，并展开一项福建人在森美兰开拓历史的整理工程，广泛向社会大众征集老照片、历史文物及珍贵资料，为后代留下属于森州福建人的共同记忆。森美兰福建会馆会长拿督黄毓华今日在记者会指出，会馆自1897年创立以来，至今已有130年历史，是森州历史最悠久的华团之一，见证并参与森州华人社会的发展历程。他说，配合130周年纪念特刊出版，会馆希望系统化整理福建先贤在森州开拓、创业、兴学、建庙及服务社会的历史足迹。“这不只是一本纪念刊，...,https://n9.chinapress.com.my/20260615/%e8%bf%8e%e5%88%9b%e4%bc%9a130%e5%91%a8%e5%b9%b4%e7%bc%96%e7%ba%82%e7%89%b9%e5%88%8a-%e6%a3%ae%e7%a6%8f%e5%bb%ba%e4%bc%9a%e9%a6%86%e5%b9%bf%e5%be%81%e8%80%81%e7%85%a7%e7%89%87%e5%8f%b2%e6%96%99/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_N9,cina,cina,Komuniti Cina,n9.chinapress.com.my,cina,direct:CP_N9,direct_scrape,China Press 森州人 (n9.chinapress.com.my),236153,CP_N9,
news,post,9920827f3aeb99fb,MUDA与PSM达共识 两州选合作 | 中國報 China Press. （吉隆坡15日讯）民主联盟党（MUDA）与社会主义党（PSM）领导层已达成共识，将在本次柔佛和森美兰州选期间携手合作。两党今日发表联合文告说，双方将通过成立“进步阵营”（Blok Progresif），向两州选民提出一系列进步政策。文告说，这些政策着眼未来，以联邦宪法为基础，并不分种族地以全民福祉为核心。文告提到，这项共识也包括调整和协调各项议题、联合展开竞选活动，以及在议席分配方面进行战略规划，以避免两党之间出现议席重叠。文告指出，双方也愿意与任何拥有相同进步理念与政策的政党或团体，展...,https://www.chinapress.com.my/20260615/muda%e4%b8%8epsm%e8%be%be%e5%85%b1%e8%af%86-%e4%b8%a4%e5%b7%9e%e9%80%89%e5%90%88%e4%bd%9c/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_MY,cina,cina,Komuniti Cina,chinapress.com.my,cina,direct:CP_MY,direct_scrape,China Press (全国 — filter 森美兰),4984327,CP_MY,
news,post,b8379368c5d80e45,大马印度人民党 柔攻4席 森攻3席 | 中國報 China Press. 大马印度人民党领导层开会议决，出战柔佛州选和森美兰州选。（新山15日讯）大马印度人民党（MIPP）宣布将在来临的柔佛州选上阵4个议席，并在森美兰州选出战3个议席。该党总秘书沙德古马发文告指出，该党已全面启动竞选机制，迎战柔佛、森州及马六甲州选，目前积极在基层展开各项贴近选民的活动。他强调，该党坚信政治稳定、人民团结及国家经济发展，始终是各方团结前进的首要任务。该该党昨午在森美兰汝来温泉度假村酒店（Nilai Springs Resort Hotel）召开党内会议后，发表声明强调，该党将继...,https://www.chinapress.com.my/20260615/%e5%a4%a7%e9%a9%ac%e5%8d%b0%e5%ba%a6%e4%ba%ba%e6%b0%91%e5%85%9a-%e6%9f%94%e6%94%bb4%e5%b8%ad-%e6%a3%ae%e6%94%bb3%e5%b8%ad/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_MY,cina,cina,Komuniti Cina,chinapress.com.my,cina,direct:CP_MY,direct_scrape,China Press (全国 — filter 森美兰),4984216,CP_MY,
news,post,faa9cb886f1cf333,柔佛州选 | 明吉摩谁披甲上阵？ 陆兆福周四揭晓 | 中國報 China Press. （居銮15日讯）交通部长，亦是行动党秘书长陆兆福本月18日，晚上出席居銮依斯迈街的派粽子活动，并会现场宣布明吉摩州议席候选人。配合端午节与双亲节，居銮都市更新协会于当天晚上7时开始，于依斯迈街的魏利煌故居举办包粽子、派粽子活动。活动特别邀请到交通部长陆兆福做为嘉宾，为新鲜出炉的粽子进行“揭锅”仪式，并将于活动结束前，将粽子派发给出席的民众，做为端午佳节祝福！当天晚上7时，居銮行动党也举行明吉摩区州选候选人发布会，由陆兆福亲临做出宣布。特邀嘉宾包括柔佛行动党主席张念群、居銮国会议员黄书琪、...,https://www.chinapress.com.my/20260615/%e6%9f%94%e4%bd%9b%e5%b7%9e%e9%80%89-%e6%98%8e%e5%90%89%e6%91%a9%e8%b0%81%e6%8a%ab%e7%94%b2%e4%b8%8a%e9%98%b5%ef%bc%9f-%e9%99%86%e5%85%86%e7%a6%8f%e5%91%a8%e5%9b%9b%e6%8f%ad%e6%99%93/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_MY,cina,cina,Komuniti Cina,chinapress.com.my,cina,direct:CP_MY,direct_scrape,China Press (全国 — filter 森美兰),4984543,CP_MY,
news,post,2f752cd07b405de1,电缆贼驾车逃 警追捕 2男落网 起获工具 武器 毒品 | 中國報 China Press. （芙蓉15日讯）两名涉嫌活跃于芙蓉地区偷窃电缆的印裔男子，今日上午驾车逃避警方检查时，与警方展开追逐，最终遭警方拦截逮捕，车内更起获多件偷窃电缆工具、武器及疑似毒品。芙蓉警区主任莫哈末雅丁今晚发文告指出，芙蓉警区总部于今日上午10时45分接获投报，指芙蓉巡逻警车（MPV）在敦依斯迈医生路一带追逐一辆试图逃避警方检查的宝腾华嘉轿车。他说，在追逐过程中，警方成功拦截该辆轿车，并逮捕两名印裔男子，惟另一名同伙趁机逃脱。涉嫌偷电缆拒查逃逸，印裔男子在芙蓉市区遭警方逮捕。（读者提供...,https://www.chinapress.com.my/20260615/%e7%94%b5%e7%bc%86%e8%b4%bc%e9%a9%be%e8%bd%a6%e9%80%83-%e8%ad%a6%e8%bf%bd%e6%8d%95-2%e7%94%b7%e8%90%bd%e7%bd%91-%e8%b5%b7%e8%8e%b7%e5%b7%a5%e5%85%b7-%e6%ad%a6%e5%99%a8-%e6%af%92%e5%93%81/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_MY,cina,cina,Komuniti Cina,chinapress.com.my,cina,direct:CP_MY,direct_scrape,China Press (全国 — filter 森美兰),4984549,CP_MY,
news,post,b72254200130693f,马华早已备战柔森州选 马汉顺：基层数月前已准备 | 中國報 China Press. （怡保15日讯）马华署理总会长拿督马汉顺说，马华早已为柔佛和森美兰州选举展开准备工作，尤其柔佛州基层早在数个月前已预期州选即将来临，因此各项备战工作早已展开。他说，虽然柔佛州议会解散的宣布比他原先预期稍早，但这并不令人意外，因为州政府本就有权在任何时候解散州议会。“重要的不是解散州议会，而是我们如何面对这场选举。”马汉顺他说，虽然他并非柔佛人，不敢说自己对当地情况有深入了解，但从观察可见，马华及国阵过去4年来一直积极耕耘基层，为选举做好准备。他今晚出席马华...,https://www.chinapress.com.my/20260615/%e9%a9%ac%e5%8d%8e%e6%97%a9%e5%b7%b2%e5%a4%87%e6%88%98%e6%9f%94%e6%a3%ae%e5%b7%9e%e9%80%89-%e9%a9%ac%e6%b1%89%e9%a1%ba%ef%bc%9a%e5%9f%ba%e5%b1%82%e6%95%b0%e6%9c%88%e5%89%8d%e5%b7%b2%e5%87%86%e5%a4%87/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_MY,cina,cina,Komuniti Cina,chinapress.com.my,cina,direct:CP_MY,direct_scrape,China Press (全国 — filter 森美兰),4984539,CP_MY,
news,post,32bbdbfbeafc1cd7,跨越百年寻亲路 张建寿后裔线上相认 | 中國報 China Press. （芙蓉15日讯）一段跨越中国与马来西亚，历经数代人苦苦寻找的血脉亲情，终于迎来圆满结局。马来西亚海陆会馆永久名誉会长叶玟豪日前受中国广东省汕尾市陆河县归国华侨联合会主席丘志明及寻亲人张金祥委托，协助寻找早年南来马来西亚发展的张建寿家族后裔。相关寻亲报导刊登后，引起社会广泛关注，张建寿第四代后裔张秀薇在看到新闻后，发现报导中的人物资料、家族成员姓名及历史线索与其家族情况高度吻合，遂主动联系叶玟豪。经过双方核对家族资料、历史照片、往来书信及族谱记录后，确认后为张建寿同宗同源的血脉关系...,https://www.chinapress.com.my/20260615/%e8%b7%a8%e8%b6%8a%e7%99%be%e5%b9%b4%e5%af%bb%e4%ba%b2%e8%b7%af-%e5%bc%a0%e5%bb%ba%e5%af%bf%e5%90%8e%e8%a3%94%e7%ba%bf%e4%b8%8a%e7%9b%b8%e8%ae%a4/,,2026-06-15T00:00:00,0,0,0,0,0.0,0,CP_MY,cina,cina,Komuniti Cina,chinapress.com.my,cina,direct:CP_MY,direct_scrape,China Press (全国 — filter 森美兰),4984527,CP_MY,
news,post,dc693bb4da056d88,"36-0 sekadar impian politik Sanusi, kata Adun PH. Dua Adun PH Kedah berkata rakyat sudah bijak menilai berdasarkan prestasi sebenar dan percaya gelombang PAS-PN di negeri itu tidak lagi sekuat digambarkan.",https://www.freemalaysiatoday.com/category/bahasa/tempatan/2026/06/15/36-0-sekadar-impian-politik-sanusi-kata-adun-ph,,2026-06-15T14:30:59+00:00,0,0,0,0,0.0,0,FMT,bm,melayu,Komuniti Melayu,freemalaysiatoday.com,melayu,direct:FMT,direct_scrape,Free Malaysia Today,,FMT,
news,post,63cbb7a7bfa21271,"Muda, PSM form 'progressive bloc' for Johor, N Sembilan polls. Policies are forward-looking, centred on well-being of all Malaysians regardless of race, they say.",https://www.malaysiakini.com/news/777482,,2026-06-15T06:18:42+00:00,0,0,0,0,0.0,0,MKINI,bm,melayu,Komuniti Melayu,malaysiakini.com,melayu,direct:MKINI,direct_scrape,Malaysiakini,,MKINI,
news,post,10da2f1d7ae1190b,YOURSAY | Can Wawasan Negara emerge from PAS' shadow?. 'Mistake made by Hamzah is allowing himself to be labelled as PAS Lite.',https://www.malaysiakini.com/news/777448,,2026-06-15T02:30:00+00:00,0,0,0,0,0.0,0,MKINI,bm,melayu,Komuniti Melayu,malaysiakini.com,melayu,direct:MKINI,direct_scrape,Malaysiakini,,MKINI,
news,post,b11e4e7d68199d33,"SNAPSHOT | Zaid joins PAS; BN to contest Johor, N Sembilan polls with own logo. KINI SNAPSHOT | What's going on in the news today, with updates at 11am, 2pm, and 6pm.",https://www.malaysiakini.com/news/777414,,2026-06-14T03:21:55+00:00,0,0,0,0,0.0,0,MKINI,bm,melayu,Komuniti Melayu,malaysiakini.com,melayu,direct:MKINI,direct_scrape,Malaysiakini,,MKINI,
news,post,a754320c2e5c1b6e,"PRN Johor: Anwar minta ibu bapa ajak anak, ahli keluarga di luar pulang mengundi. MUAR: Pengerusi Pakatan Harapan (PH), Datuk Seri Anwar Ibrahim meminta ibu bapa di negeri ini memastikan anak atau ahli keluarga mereka yang menetap di luar termasuk bekerja di Singapura supaya pulang menunaikan tanggungjawab pada Pilihan Raya Negeri (PRN) Johor bulan depan. ""Bawa balik anak-anak, t",https://www.bharian.com.my/berita/nasional/2026/06/1572479/prn-johor-anwar-minta-ibu-bapa-ajak-anak-ahli-keluarga-di-luar,,2026-06-16T00:21:27+00:00,0,0,0,0,0.0,0,BH,bm,melayu,Komuniti Melayu,bharian.com.my,melayu,direct:BH,direct_scrape,Berita Harian,,BH,
