Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Lang,Community,CommunityLabel,PublisherDomain,PublisherGuess,SeedQuery,CrawlMethod,SourceName,PostID,SourceID
news,post,5c3ba8c39533271b,Malaysia’s forex reserves expand to US$130.6 bil at end-May. Malaysia’s forex reserves expand to US$130.6 bil at end-May&nbsp;&nbsp;The Edge Malaysia,https://news.google.com/rss/articles/CBMiUEFVX3lxTE5kcTdtMTlnazU0cDQ1ODN5Q2VnSnpiSVV4QUEwczdNclR2LVRzMjMxbHduTnAyc1VKdG1Rem8xWFFDQWJBQjgxZF9yM0J5SHBj?oc=5,,2026-06-09T07:37:27+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,0a4c517734344d35,Ringgit’s RM306bil hidden tailwind?. Ringgit’s RM306bil hidden tailwind?&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMimgFBVV95cUxOTlRtUTF4UWxUbU9qYmVuQndneUE0cTVlVnB0LWd2NHJ3c3dOQVpwZ0FHSXY3c2dXamJsWkJuV0FnZ3JSNDZkZnFZYWhxUVo1YXRoNS1Yd0ZYVWVnTjA1TV9LbzlscW1OQmI5TWxFdDJHeHVoMXBfMDBCd3dqTV9JRk9vektUbjRILV9QRVNBU1B2S2RqMU5LN2tB?oc=5,,2026-06-10T22:03:13+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,f60e44afc09f9fdf,CGC to roll out RM10bil BNM-CGC financing plan. CGC to roll out RM10bil BNM-CGC financing plan&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPVXM5d0xONmZlQkNOYXluQUxFcDlNT2dnc200aUVxaUVLX1ZMVllUczFhVktzcXpMWmY1SUdGdUF5XzZ0em50SDZqX0JOaHFQQ1J4U3QzM245QkNyZE0yMzV1ZWRMcFBvc1VCVkpFMVI4ZmM1OUUtbVNuVU9nU1RvaXY1MTZVa201T29BVnhnM1NRd19fcUJXRFlEOVZYYTlkMHQwa1pOT0RCNjg?oc=5,,2026-06-03T23:04:20+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,ca9fa23052ccbd58,"Rakuten Trade stays positive on equities, sees stronger ringgit ahead. Rakuten Trade stays positive on equities, sees stronger ringgit ahead&nbsp;&nbsp;The Malaysian Reserve",https://news.google.com/rss/articles/CBMisgFBVV95cUxQcXZXNzRfR3BjYkZDckpvUUlPT0x4b0FEX3gxSlJfR19lZXQyMllncERJcVdpcmVNbkJmZUgxZk03bkEzbk9uQjZoakFGRGZWU3FqS2wzVEdncFdhclRLQ2E2MlJETkpqM2hRbGVwaWt0MkpUeWNVU2xMNzRIY0RXRDlJTGZYMERWeVo5MTlfRUxyV2tldE9LUUJFd0kwQlhjeUswTF9uYU4tZmVPVHJRTnFn?oc=5,,2026-06-12T09:06:13+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,f180e84cf91df6db,Ringgit closes lower amid renewed US tariff concerns. Ringgit closes lower amid renewed US tariff concerns&nbsp;&nbsp;The Malaysian Reserve,https://news.google.com/rss/articles/CBMinAFBVV95cUxNc0RYRDNMME1PeDJta0VjY0o5TG5HX2NTRU9PRkpEY3ZqdW5TUkxvSEU4MEtYRTJJRDhNWVE0T1RLUnljT1NwZ2xGWmtWLWdyTmdkWkQ0bzdYYzc1ZkVfMWJwQ0JBdzQ0aEd5SjktNFJvZ0pjdWhKQUlqdW9hVG45S1U4UThTVUE4WWxUWG90eXJGa0Qza2Z5NFZMQ2s?oc=5,,2026-06-03T12:57:33+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,81f66385f210acd5,"Ringgit opens higher against major currencies, eases vs US dollar. Ringgit opens higher against major currencies, eases vs US dollar&nbsp;&nbsp;The Malaysian Reserve",https://news.google.com/rss/articles/CBMirAFBVV95cUxOb3g3Mkh2Zjh2Y2NvNUhNd2pqVHFwekZyVUlsSmlERV9JVXpzcFY4QzhqU0pBSVp1YWRRNkFRLUpIWTJfM0JvSjdKTjZBYnZQX2dNN2JmeFVNVV8yb3d2WnZHMFY0MUpFazNlU2NmX3Y1eW9tbm5PclZYaExlTGRlcEtlQXFwM0V2WG9ubnBNWVJVZVphU3EwQzNIaFpyNXNueHZJLW56V2Q1Mmhs?oc=5,,2026-06-11T06:35:33+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,7a8b5abae13c88fd,"Malaysia's Central Bank, World Bank, UNDP assess nature risks in Malaysian financial sector. Malaysia's Central Bank, World Bank, UNDP assess nature risks in Malaysian financial sector&nbsp;&nbsp;TNGlobal",https://news.google.com/rss/articles/CBMiwgFBVV95cUxOY3FYX3JVRjhSbmFlcTNNbE9ZdkVCRkZyUTRwVkhyVnN2WXFDZzJNQmJEUmNEcV9aeVRMMjN6TG42UWhNUXBfZW5pZGx5Z1o2YXJQLVluWG41SDR5bi1RWC1IeDdsdTctYTVsZnptLXhydFBnOG01QzZnTEpuMjlsNGY0Umw3X1Rsc1E2R0pkMlpZQTRVbGQ1YzhhTHY3WDB6U0trWjBMTUg2czZXT0hQZ0N6VmQ0emlwTVZNYnJmUXhCdw?oc=5,,2026-06-12T10:13:44+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,6f13bfa5a4d50df2,Ringgit expected to trade between RM4.02 and RM4.04 against US dollar next week. Ringgit expected to trade between RM4.02 and RM4.04 against US dollar next week&nbsp;&nbsp;The Malaysian Reserve,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNVEYwcFBkVnhIclAybjJ2MWJtWG5lQzVpeXdyNlVWRXJUT3NuX1hFVWFnNlU5aDlsbFVDVnpvWmtlMTFxRFdCbk15XzVwRk5DanRMNUdkVUZSM256T2kySFNVRGNiUVJzYWE2QlV1SmRidzczWG9QcFBqREZJVkluWXRLRmI3czRySF94cF9zbnFFT0FSMUhQR2dWNVFNMjBYYkVpRERleW9lbUZwcFQ3YTZqOWZRYjREWFJxZ3A1M2swQQ?oc=5,,2026-06-06T03:03:02+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,a0c44afecde512f8,"Govt warns of fiscal slippage, plays down recent ringgit decline. Govt warns of fiscal slippage, plays down recent ringgit decline&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMiwgFBVV95cUxNTjhEalBVR1hWTDVFQUZsSVRJOXF6NjFtaUU4ZlJjZWFENGdhU3JyR29OWDYzZzlUOHFNWldkUXY4N2hIZTJ6bjNQd3hnZzIyMjJvejBVVThJWWZheTg3YTVWdkRud1pRRVZRNUoyZ29QcU93cHhIN1luRExOdVE0Z004aFBXMzJVcWdvYW1seDFmQlJwQjhZaVl4X0ZpWTcxTlByZ3ZEdXRZMUg2b0lvZTNqZW5jcmRiX0VWRXRXc2dFQQ?oc=5,,2026-06-10T03:44:57+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,1168a972749414e9,"Weak ringgit, regional rout weigh on Bursa Malaysia. Weak ringgit, regional rout weigh on Bursa Malaysia&nbsp;&nbsp;KLSE Screener",https://news.google.com/rss/articles/CBMiogFBVV95cUxQMnBDdUNwR0UtQlZCa1F6S19FM2tHWmZ1UlRORnpIaGJoeWdCcW5YZUdST1NLZkRUaUx2U19HaGhYa3ViWDh6MVJkT0dKeG1YSnVYRlk5a05TV0pWbUdVQkE4blM2UTExbl9hdlVkMVZoUzFiNXVzNXd0VnQyWUVvcElHbk14ckVSZm1OTjRwSWN2MVNpQ0hSbC04ZWRkZjFjX1E?oc=5,,2026-06-08T09:35:40+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,cc23216e2bc90004,"Malaysia, Japan strengthen ties through Petronas-JERA LNG deal, ringgit-yen cooperation. Malaysia, Japan strengthen ties through Petronas-JERA LNG deal, ringgit-yen cooperation&nbsp;&nbsp;NST Online",https://news.google.com/rss/articles/CBMizwFBVV95cUxQMi1QUlBXbkR1bWRjdVZLMUMyVUdRVUdENGhyWjNJUmFjR0xKdjFHZDk1WXJPQXhuakdQdVg0ZDVTRFBab05CRkEyWkc4dW4zekJzdDZWYXlCU2kyU2lRNE1Nd0YycF9Jcl9FcE54d1pGVHJYaUpVc1JlYUM1T2JvWDRkdjRBcjlpUmZmaVNndE5FcE9WTjhpdzlwSkhPYTA0Y0p4SDVUVnlHenpDUlBvLWdadm5YQk9jQjhEX1ZWenBGMkRLa0dOamZYN3BaWUHSAcIBQVVfeXFMTk1GbUlPZmpkRUV0ZUFTcW1DeHRwTkZTckJvM281ejlWcXhYR1NMdF8wak5zNmxTbkllMVZlUGlIdzVtYU9BQng3SEpKdWlqazlJZjIyS2JQNmJUYUt5SmdrY2kxTWI1clROWTFqREpGVHBid2xZRExIMll4NzZfcUVKTFB6RlpnR2k2M08zNVpfdDhTNTM3RnpNTHFHMldpT1dVNTJkSkdqUTVFY3IyeG9JSmFLeDJDTzdHcjVWa1dwQVE?oc=5,,2026-06-10T05:05:55+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,22841f0758b5cbd2,Ringgit ends higher amid Middle East conflict uncertainty. Ringgit ends higher amid Middle East conflict uncertainty&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMivAFBVV95cUxQMy15S3ZlcG9YQjhoMVJxbTVoRmNLbk1zQXVBejljZDJqVGJ3R3RVbVM3RGZEeHFUVmUtTFdab19SOUgxMVBId3FLeGpGRmFlY3V4M0tkSDdERGlzY0R1bnBLeHRMbUh6Yk12bkZac2ZRTUVRNFVoRDVDUEQxTmVVandDMW5tVDhBVndVR2FkNXlMODFBUjFfb2pfSm5xWkdJZWFlZE5GdkhxR2h4cVNTMmpNWnIzbjNrVHpPQg?oc=5,,2026-06-12T10:58:23+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,3dd0f19f92e7958b,Why Malaysia cannot hide from the Hormuz effect. Why Malaysia cannot hide from the Hormuz effect&nbsp;&nbsp;KLSE Screener,https://news.google.com/rss/articles/CBMingFBVV95cUxNcW1IaEtwdnVoUmU3VVkzQzRLc0pLT1ZQbnYzdkdsNVV4T1JkTWl2cFFzdVVhcjVUTXd0dTIyejluOTM0YTRYSU84VzVHNmJzS3BKTnVwUDBjdkNheHFTY3dJU2hvVTBXelJDTkdpYjd1VUdaUllaZkNwM2h0ZW9OMmlpYnhlM21XS3Q2Qy04OEozaWV3UzNET2xqckQ1dw?oc=5,,2026-05-31T07:00:00+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,808b805e10acee58,"Malaysia's supply chain holding up, macro outlook remains intact, says Apex Securities. Malaysia's supply chain holding up, macro outlook remains intact, says Apex Securities&nbsp;&nbsp;KLSE Screener",https://news.google.com/rss/articles/CBMizwFBVV95cUxQUm56Skd6bTBXdjFxcVAzS0toZUd2OTk1dmRfWmtWRWZ1UjloNUVFRFdxRDJEekx6VlJKeENiMS1acFE3S205eWxtVzZSXzhtVnA1WDhRTGlUVV9hRzBSZXp6NXZyWGVBSFVrMHZBQmdQRXdSVWlvQ1AwYWxXLWxvNkNsZFNON09pTWZkZ3RZTkVobDVUVVZscE9VMFpLQk41by1EYzFtUU5lczhqS2pqRkJLQUVxMktSNGtUZkZOWHNYclJxRU5CRlFlR0I1eVE?oc=5,,2026-06-11T01:17:23+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,e0ba8fb06759a1ea,Vantris Energy receives clean audit opinion for first time in four years. Vantris Energy receives clean audit opinion for first time in four years&nbsp;&nbsp;Upstream Online,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQR0h6UVdGUm5USXNPNHZ3RXo3c0Z2UENHbXdKNE1ZT3JKVGJNcHg0S3N4SEFseFZ1aGxZZHd6OXRoazhiZ1MtRGlpOFRXamJKY0ZrUGd6Rl9SVGZubmQyd0RLM2tfbmduTDI3V3g1aFBsYkJrS3A1SEpxOXBGN3BsOFVWd2p4ZjVHNHZNZ2pmSUdDNTY1NXlqaV9ZMWNmM1pRS09IYlczY0FkcTUwS3c5am1BUmlpcDdVaGRiNUJBaFg?oc=5,,2026-06-03T23:07:49+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,f82d71a103e0a0c2,BNM's OPR to stay at 2.75 pcent in 2026 amid strong domestic demand - Kenanga IB. BNM's OPR to stay at 2.75 pcent in 2026 amid strong domestic demand - Kenanga IB&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMixgFBVV95cUxPZWZDTW9MQ1BZVHVFQWM0ME9BZmJoaTMzRmxYQXRvWHZpSm5hZ2wwbUtkVmpFYjdobWMzZVdfTWVQOUNrV2czTXRvNGp1LVhkTGJxYUU4R0UyalY5eDZyLVV3cE1XYXAySE12VmUxRWJCQlAtSWRyWDZDTndmS1FEOWRKZjVvY1VrQ0tqdlNQeDVJTFZtOEdzc3M1VGQ1SGNOVFh4em9YaHVqdWljNTdpSE1rdUVSQ3VhUm5NX19yOTF3VXFjQkE?oc=5,,2026-06-10T04:38:00+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,9659f6db246ef676,Ringgit eases vs US dollar as inflation data lifts Fed outlook. Ringgit eases vs US dollar as inflation data lifts Fed outlook&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOeVE2dDY4QTVNNWpVUUx0MktYcW5aTFJ1ZGxOUEFaSUFZN3doaTNMSTZnSVVZbGhNRFJXMER6aGR4MU1YLWc1OEhXZk45TnJ4QVJ4dlVwVGdQWERmRnFnVTBCYWY4WEs0R3VNQWsyN3FaNGJhdEMzbk5SRHp1UGZKbGE1WnV0eFI0NGpDQzFTVU1Od01qZEFaaHBvUldJaGgtY2dtRWZXSElScUg2NjJzZWtpLWdVLTBDYVIzOHJDVE54U0U?oc=5,,2026-06-11T00:39:45+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,9df0d54ff209d6b1,How Taylor Swift’s Eras Tour helped Malaysia rethink concerts as a billion-ringgit opportunity. How Taylor Swift’s Eras Tour helped Malaysia rethink concerts as a billion-ringgit opportunity&nbsp;&nbsp;Malay Mail,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNT1JRQWJsVUVWU1daUVNKNjJuY2ZjQlRnMlQxTHBKTURjcHhZUUQtZEh0WFU1OF80ZkdxX2xhUGRUU1gxeHRHUWsyTDVqVHV3YThfSm9oaEtTR1JNSkZoZVB3RENQSHRsQlg4LS1obXhGWi1aNjBhZzVNTy1qYWtyQUdoRU5LTnhYTnQwakFsSjVfbHNEX2R6amIwNHVib2p4cDZ2WElzRHJTVURYTk5jV1BRUThVLTRTOWRnUmM4eUFtd19Pb0ZqazBNVjc2Qy04REpUUTF5WFlYYXp6VUpaNjZxX1jSAeoBQVVfeXFMT1dzWHNGdUNPQU8yUW1TNUNvaTNmTHJ1Nk9ja0RiU3diazlSUkY3YU1vSFd1SmlJWnlnanBUOEE3UVUtbXEyWmlPWkRxazBvM2tuNTl2a0FQOTVyOHEzXzFaYUFIRUNQS3NVZVhURy1WZkxvVXQ3azM1NzJrS0dPeTdvUXpqcVF6dEY2S2UySGVsV1QxaXd2NGkyRGJabDAzY25oV1hJXzJkZndOWWctc1dDV1RZMjBFUVRWRVotQUsxRmVveUpZbjV0bExMRy0xRXJocDRXYm4teURBQ0dBTXQ3QU1jbENDbnNB?oc=5,,2026-06-05T23:04:59+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,c44b10ae60d21cf4,"Ringgit opens higher against greenback, most regional peers. Ringgit opens higher against greenback, most regional peers&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMivgFBVV95cUxNRkFjQVplUkF5al9fQ1FockFmb1h6MmJkNk43VTd4cHFUUjczU2N6ZTBTUkFrN2ZZNjNTWXRSWnYxXzhxaGZNdlB5ams2OXRsRG9jcUdLNXJXQkhGRGdsaGpjZ0NYdXEyUG4waTR0SHp6VlRTZFdUd0thMUswa1hEeTZaaVRQXzFJaDE1SWJjcUpEUkM2TS1yV0IzaG53dzNWbWFjZnhOdG1BT2lTQURld2lOVExuelpCUjhxQ1N3?oc=5,,2026-06-12T00:34:53+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,6ec6d66372b58b5f,Malaysia eyes nearly RM800 billion in electronics exports in 2026. Malaysia eyes nearly RM800 billion in electronics exports in 2026&nbsp;&nbsp;The Business Times,https://news.google.com/rss/articles/CBMisgFBVV95cUxNVmRNYlE1a0ZWcGtXUm1ENDdNVEl3WlNIZjdlejZKUGJQS0NiNk9XSXlNQ3I3MlE5Y0NUXzE2emdHU2lTM2Y1WWZLWVpHVDF3ZEI3NlFuSzdRLXcwVWIyWkRvUnNtNmNJR2JZS3ZXWWY2QUNETHdZQ0dEZHFyWWI0VFZla3g3N2JuSDU0eWVDeTB1V2g0cHpGcGpRQ2tLSVVFdHVFN0NjOEt4b0FVZWpRLUxB?oc=5,,2026-06-09T05:21:00+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,b96d23032b12e870,"Ringgit closes slightly higher against US dollar, major currencies. Ringgit closes slightly higher against US dollar, major currencies&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMixwFBVV95cUxPWXR2c3YwMmxXMmpZYkZ2dXBmemFOYWlienhLMGExV1VSSDBucEdxQkI4VG5yTHFNNkducy04VEZ6YWRPUWg0ZHUzR3ZKcXB3aWtYVHJhTzVkM2JXTHktdmNKZ1FZazFPWDdYR19QN3JEYS01M25qS1U3THItbV9Sc1VNVGtaY2E2UUtodlc5aEhQRDNVcWsxRk43cENwOUtTNXBwUjY1emZLSkpVVE1kXzg0RHMyd0JEaWJudTNVUG05MlQwMzRB?oc=5,,2026-06-11T10:33:26+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,567b746a1441bd18,Palm rises for second session on stronger rival oils. Palm rises for second session on stronger rival oils&nbsp;&nbsp;KLSE Screener,https://news.google.com/rss/articles/CBMipAFBVV95cUxOQzFfbXJQZnYzSzM1QnVNR3dFSG1aT1dmRlN6MFEtaW5ZY0NDZzgxRV80Sk5ydXMxVnFkSWZnWG1zaXJoOGJkRXNpLTMtLUhHNWpxcGR3dlNMdUtvTFNMcWRERTZvX0tqeDBwcFlYQVhkUUdPM1owcTFrdHlNNEM4TTFJVkttNmd0SUxOc0l5ZWFYcTJ3OU4xLTdodUNfSVRBWkV4Ug?oc=5,,2026-06-11T06:37:04+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,b0f0ad7390b2b81e,"12 Year High Reserves Supported By Strong Ringgit, Which Should Hold At 3.95 Till Year End. 12 Year High Reserves Supported By Strong Ringgit, Which Should Hold At 3.95 Till Year End&nbsp;&nbsp;BusinessToday Malaysia",https://news.google.com/rss/articles/CBMizwFBVV95cUxOOGRzemhTTFZ3WWR0ZVRHS0dGdXRVak5TRHNJTTdUdUh0WTUzeXIxc25yb2xvNjQ5UGtjckdLVDV0RWNPUzQzVUk3TUttUHU1cUYzWVhRZVhhajZLbjBVM3lpQ2YtRkx2Qllpa1pnbzh6Z202SFRhUnZuQTA3NlpkR216Z1AxOTdLbTViUmRaMHQxekx0Q0pyeXpZQ0xSbkpsRmNkTVdzeWtvY1M4ZmYweVBUaWVRRkhkcmp5YUhpZGVLS2xRUFU3d0Y3SXgzcjQ?oc=5,,2026-06-10T10:03:32+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,eddbdb667ae7ec50,BNM international reserves at US$130.6b as of May 29. BNM international reserves at US$130.6b as of May 29&nbsp;&nbsp;mediaselangor.com,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5RWVFYYU81OXpIR0tZUmU4dUtFTUpLT3FpOEh6Q2ZES1hYeU9NUE5XY3VDX0l6RFJKU2VxWEJRcUxXQl8zWURkb0RMN3dhZFpUTTY2QVNn?oc=5,,2026-06-09T10:12:46+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,6a0592a0ca16ca22,"Ringgit closes higher against greenback, regional peers on easing Middle East tensions. Ringgit closes higher against greenback, regional peers on easing Middle East tensions&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMi4gFBVV95cUxOclRIYW5HYzAyNjBjYWJoOEctTHZhMkI1RUMzR3E5TkRDMWNfZG5FWlA3a3lqb2JNQzBHWlhuZHBaX3UxOWUtckZmQnY2Z3F3aTRtYTR4RWthMEJ5OEg4VWEyRU1TUFNjLTNMU2VzUkxCaXNjZlVhLU5jNnFrdDVzQVpHVlpHUzZxamZjcVRzdjd5QWN3ZzFJalZWMWhUQkk4bUFSRnBuc0Z3X09YanVSRTBpaDRsMGpWY3dmeE5RU1FNZmtVY2N3cV80MEVSOWk2RVRLX2YtZ29CbVJHa0swWWVR?oc=5,,2026-06-09T10:40:29+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,3b79f21197a0d657,Ringgit gains as trade policy concerns temper US dollar strength. Ringgit gains as trade policy concerns temper US dollar strength&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMixgFBVV95cUxOVmcwXzlCaUMtQmlqUld4RzJhTk45bDVYUjljTGVnMTVLWTZzS2RlTE5CS01xLXo2YXJBQlJKbFlCOWQ2TWJXOHB1eVd4UkdSY1JzTUhvQXp6SW5BVC1DUGZqc0t2NXpNNVVfcEU1dGJJUHJEcUJMZXM4RWMtOF9SR3JyUlE1SnlOTHd2UWJ0QU12U1VXcWN2SENGWUtRajZnYjUwbWlyaVF3QTVCNldEY2pZNXY2dERraFAxTEdDdmNuejJhb1E?oc=5,,2026-06-04T00:51:09+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,929ded626e203c9d,"Ringgit weakens against US dollar, gains against major currencies. Ringgit weakens against US dollar, gains against major currencies&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMixgFBVV95cUxPZU5NNkhxVF90QWhGOHM0WHVDUXd4aGtRY0cweGtMdXVqYkhYMXlYN2w3QzJ6TVVPQ1ZtRlNqVmZtYThwN1Izc1JSVHZlbHBHOWdtMGx1MENyZGs3MVFPMVJCQU1XMUE1TEFCQjJjWW4yUUdsTG5tVkNCQzdGeHAtMGk0aTFqU1ZxUDM1LUxrV0ZZXzdVTVl0S3V3WGUzRHBHRld6T0F6MkJXVzY1bU16dVdNZDFYNklFRHp4SVFGRlZDcUtDREE?oc=5,,2026-06-05T00:35:25+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
news,post,ac0fb50b7e0d1fee,Ringgit holds firm despite US inflation shock as markets brace for Federal Reserve decision. Ringgit holds firm despite US inflation shock as markets brace for Federal Reserve decision&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQSlZjY3E4WFhCcHlNR0s4azZTbWIwLXBlRGxhUmRKLVJycld2UElaazFlOTZhQTFfck1mU0hCOUhvSHFnVV9QaG1fOU1KanlLMTNXaVdiOEZhQVFzZTlmT0NxNzVvZWxGZDc4bXk3eGxPQlBqTnJEWTFIT1RUMW1vMmxfNGRjcVlDbHQ3dm1JZmtna0FLalZBNW1WUVBJRUxiSWJyVlo1cVJNRFNBUTlwY3ZLQVcwRGdlV0F4RjA3RUxmYmZhS1JwUlE2N1hhNER0Z3Vj?oc=5,,2026-06-11T01:10:00+00:00,0,0,0,0,0.0,0,EC3,ekonomi,ekonomi,Ekonomi & Kos Hidup,news.google.com,ekonomi,"BNM OR OPR OR ringgit OR ""belanjawan"" Malaysia when:14d",google_news_rss,,,
